"Timestamp","Station","tAirMax_C","tAirMin_C","relHum_prc","precip_mm","windAvg_m.s","windMax_m.s","tSoilMax_5cm","tSoilMin_5cm","tSoilMax_10cm","tSoilMin_10cm","solarRad_MJ.m2","EToGrass_mm","EToAlfalfa_mm"
"2020-08-06","Lane",30.2,19.7,69.7,0,4.7,17.9,27.4,22.8,25.9,23.3,24.9,6.27,8.29
"2020-08-07","Lane",33.9,19.9,72.0,0.25,2.2,9.2,28.4,23.5,26.8,23.9,26.0,6.31,7.84
"2020-08-08","Lane",36.2,17.3,53.2,0,3.5,11.7,28.3,23.1,26.8,23.8,25.7,7.94,11.04
"2020-08-09","Lane",37.1,17.3,46.1,1.02,3.9,14.1,28.9,23.4,27.2,24.2,25.9,8.87,12.73
"2020-08-10","Lane",34.8,16.7,57.6,0,3.1,18.4,28.5,23.4,27.0,24.2,21.2,7.27,10.38
"2020-08-11","Lane",33.7,12.2,64.0,0,3.7,11.6,27.8,22.1,26.4,23.3,25.5,7.13,9.86
"2020-08-12","Lane",30.3,16.2,71.4,14.73,3.5,15.3,26.5,22.4,25.7,23.4,20.3,5.29,7.01
"2020-08-13","Lane",31.4,19.9,80.8,0.51,2.2,8.6,27.8,23.8,26.5,24.1,21.3,5.04,6.17
"2020-08-14","Lane",31.3,16.6,84.3,0.25,1.8,6.3,27.4,23.0,26.3,23.8,20.4,4.57,5.46
"2020-08-15","Lane",30.5,19.1,74.5,0,2.6,8.0,26.8,23.6,26.0,24.2,19.2,4.82,6.11
"2020-08-16","Lane",32.4,18.0,65.8,0,3.0,12.7,27.2,23.1,26.2,23.8,22.4,6.35,8.63
"2020-08-17","Lane",31.5,13.2,57.4,0,2.0,6.0,27.1,22.0,25.9,23.1,26.0,5.99,7.79
"2020-08-18","Lane",33.9,14.3,49.8,0,3.4,9.2,26.9,21.9,25.7,22.9,24.7,7.39,10.43
"2020-08-19","Lane",32.4,17.3,51.8,0,3.8,9.5,26.3,22.5,25.4,23.3,21.3,6.93,9.88
"2020-08-20","Lane",33.1,14.8,53.6,0,3.9,9.1,27.0,22.3,25.8,23.2,24.2,7.28,10.30
"2020-08-21","Lane",33.5,17.7,55.4,0,3.3,11.0,26.6,22.7,25.6,23.4,19.9,6.66,9.46
"2020-08-22","Lane",35.7,15.4,54.4,0,3.3,8.2,27.2,22.4,25.9,23.2,21.9,7.21,10.26
"2020-08-23","Lane",36.5,17.6,47.2,0,3.9,9.5,27.7,23.1,26.4,23.7,21.9,8.03,11.69
"2020-08-24","Lane",37.1,18.9,38.3,0,4.7,11.9,27.9,23.1,26.5,23.8,23.4,9.69,14.60
"2020-08-25","Lane",35.0,20.3,39.2,0,5.6,12.4,27.7,23.3,26.4,23.9,22.8,9.69,14.65
"2020-08-26","Lane",36.4,18.1,40.2,0,5.3,13.1,28.1,23.0,26.7,23.8,23.6,9.94,15.06
"2020-08-27","Lane",36.9,17.0,50.7,0,3.4,9.5,28.5,23.2,27.0,24.0,23.1,7.84,11.30
"2020-08-28","Lane",36.5,19.5,51.5,0,4.1,12.8,29.1,24.1,27.4,24.6,23.0,7.95,11.41
"2020-08-29","Lane",24.7,16.5,87.8,40.13,2.5,15.6,26.4,23.0,26.4,23.6,9.0,2.54,3.29
"2020-08-30","Lane",32.1,16.9,78.1,0.25,2.9,7.8,25.5,22.1,24.8,22.8,18.6,5.31,7.20
"2020-08-31","Lane",24.3,14.1,58.2,0,4.0,16.0,24.0,21.2,24.1,22.3,23.7,5.37,7.35
"2020-09-01","Lane",26.0,14.5,82.0,0,1.6,5.2,23.0,20.7,22.8,21.5,13.2,2.96,3.61
"2020-09-02","Lane",32.4,14.1,65.3,0,2.0,6.6,25.1,20.5,24.1,21.3,24.0,5.85,7.87
"2020-09-03","Lane",27.1,12.8,54.6,0,4.0,14.6,24.1,20.5,23.3,21.4,24.1,6.29,8.98
"2020-09-04","Lane",32.3,9.1,55.1,0,2.0,8.8,24.8,18.6,23.4,19.9,23.5,5.71,7.82
"2020-09-05","Lane",35.2,15.2,55.6,0,3.9,11.7,25.8,20.4,24.3,21.1,22.4,7.57,11.05
"2020-09-06","Lane",39.5,20.0,42.6,0,4.3,12.4,26.6,21.3,25.1,22.0,22.1,9.96,15.31
"2020-09-07","Lane",32.5,14.5,57.8,0,3.1,12.4,26.1,21.0,24.7,21.8,20.6,6.11,8.66
"2020-09-08","Lane",15.2,2.3,88.4,12.19,7.9,14.2,22.5,14.5,23.3,17.0,3.2,2.71,4.25
"2020-09-09","Lane",5.3,1.7,94.1,22.10,5.6,11.9,14.5,12.6,17.0,14.3,3.8,0.67,0.85
"2020-09-10","Lane",13.8,4.7,83.5,1.27,2.5,6.6,15.8,12.7,15.9,14.0,11.3,1.98,2.54
"2020-09-11","Lane",21.2,9.4,79.1,0,2.1,8.6,18.9,14.7,18.0,15.4,17.4,3.26,4.16
"2020-09-12","Lane",28.3,10.0,62.8,0,2.8,8.1,20.1,15.5,19.1,16.3,22.6,5.58,7.89
"2020-09-13","Lane",29.4,7.3,61.3,0,1.3,4.5,21.0,15.3,19.7,16.4,22.9,4.40,5.71
"2020-09-14","Lane",27.3,10.0,69.8,0,1.8,6.1,21.5,16.4,20.2,17.3,20.6,4.24,5.55
"2020-09-15","Lane",28.5,10.0,69.7,0,2.6,7.2,21.2,16.8,20.2,17.7,19.5,4.81,6.68
"2020-09-16","Lane",27.0,9.2,69.7,0,2.5,7.6,20.9,16.7,20.0,17.7,19.4,4.32,5.86
"2020-09-17","Lane",26.9,7.9,72.8,0,1.5,5.2,21.0,16.4,20.1,17.5,18.3,3.63,4.66
"2020-09-18","Lane",27.5,10.7,70.3,0,3.5,8.6,21.0,16.9,20.1,17.8,18.2,4.85,6.91
"2020-09-19","Lane",28.8,11.3,52.0,0,6.0,13.9,19.6,17.0,19.3,17.9,15.5,7.10,11.06
"2020-09-20","Lane",30.9,13.6,52.0,0,6.6,13.1,20.8,17.1,20.1,17.9,18.8,7.99,12.37
"2020-09-21","Lane",29.6,11.9,54.3,0,4.9,10.6,21.0,17.1,20.2,18.0,19.2,6.83,10.39
"2020-09-22","Lane",29.2,8.7,61.9,0,3.1,8.3,21.4,17.0,20.4,17.9,19.6,5.43,7.92
"2020-09-23","Lane",29.8,10.7,65.8,0,3.2,8.3,22.1,18.1,20.9,18.6,19.1,5.50,8.04
"2020-09-24","Lane",35.0,10.6,44.3,0,2.1,6.0,22.2,17.6,21.1,18.4,19.7,5.87,8.70
"2020-09-25","Lane",37.5,11.4,38.5,0,2.1,7.3,22.5,17.5,21.4,18.4,19.6,6.20,9.28
"2020-09-26","Lane",33.0,13.3,38.0,0,2.5,9.3,22.1,18.1,21.1,18.9,15.3,5.67,8.60
"2020-09-27","Lane",21.2,10.0,46.1,0,5.8,14.6,19.7,17.4,20.0,18.4,15.4,5.25,8.07
"2020-09-28","Lane",19.9,3.0,39.8,0,4.4,12.1,18.3,15.3,18.4,16.7,20.2,5.11,7.80
"2020-09-29","Lane",28.5,2.0,35.8,0,2.7,8.3,19.1,13.8,18.4,15.4,20.1,5.74,8.85
"2020-09-30","Lane",25.8,6.1,39.3,0,3.5,11.3,19.1,14.9,18.5,16.1,19.4,5.43,8.23
"2020-10-01","Lane",19.7,3.0,39.7,0,2.4,8.5,17.5,14.1,17.3,15.5,16.7,3.75,5.53
"2020-10-02","Lane",26.6,2.8,41.2,0,2.2,8.4,18.6,13.3,17.7,14.6,18.5,4.52,6.72
"2020-10-03","Lane",22.4,4.1,49.0,0,3.5,11.9,17.5,14.5,17.1,15.5,15.2,4.53,6.92
"2020-10-04","Lane",27.2,1.7,45.7,0,4.1,11.2,18.3,13.0,17.4,14.4,18.9,5.99,9.31
"2020-10-05","Lane",30.3,10.4,38.1,0,3.8,10.5,19.5,14.7,18.4,15.6,16.7,6.50,10.20
"2020-10-06","Lane",30.2,5.4,44.1,0,2.2,7.8,19.9,14.6,18.7,15.7,18.0,4.85,7.30
"2020-10-07","Lane",32.7,6.5,37.0,0,2.0,6.7,20.5,15.0,19.2,16.0,18.2,5.08,7.71
"2020-10-08","Lane",33.0,6.9,44.4,0,3.5,9.8,20.4,15.6,19.3,16.6,16.3,6.66,10.52
"2020-10-09","Lane",32.4,10.9,37.4,0,3.0,9.7,20.9,16.7,19.8,17.3,17.3,6.11,9.55
"2020-10-10","Lane",29.1,7.9,48.9,0,2.8,7.3,20.5,15.5,19.4,16.6,17.1,5.04,7.67
"2020-10-11","Lane",33.9,11.1,49.1,0,6.6,21.3,21.3,17.3,20.1,17.7,17.4,9.59,15.50
"2020-10-12","Lane",23.5,2.3,34.7,0,3.4,9.7,19.4,14.8,18.8,16.3,18.2,4.98,7.77
"2020-10-13","Lane",23.5,2.3,39.5,0,3.0,10.7,19.0,14.1,18.2,15.6,17.4,4.44,6.82
"2020-10-14","Lane",28.1,6.6,35.7,0,5.0,12.3,19.0,14.5,18.1,15.7,16.4,7.04,11.33
"2020-10-15","Lane",12.5,4.2,53.0,0,2.7,10.8,16.0,13.8,17.0,15.1,6.3,2.26,3.42
"2020-10-16","Lane",18.4,3.6,42.1,0,4.8,13.9,16.4,12.8,16.0,14.1,15.8,4.43,6.93
"2020-10-17","Lane",23.4,3.2,39.7,0,2.9,10.6,17.3,12.9,16.5,14.1,13.0,4.10,6.39
"2020-10-18","Lane",8.5,0.4,63.9,0,5.1,12.4,14.6,12.2,15.5,13.6,11.6,2.12,3.18
"2020-10-19","Lane",11.9,1.7,53.3,0,2.4,6.9,14.9,12.1,14.7,13.2,9.4,1.97,2.87
"2020-10-20","Lane",18.6,-0.3,72.1,0,2.3,8.0,15.3,11.1,14.7,12.5,11.1,2.54,3.77
"2020-10-21","Lane",16.7,1.5,86.5,0,2.8,8.9,14.6,11.8,14.3,12.9,7.5,1.78,2.55
"2020-10-22","Lane",14.1,0.9,89.2,0,5.9,14.4,14.0,11.8,14.1,13.1,6.4,1.56,2.30
"2020-10-23","Lane",4.2,M,69.9,0,5.2,13.5,11.8,9.1,13.1,11.0,11.1,M,M
"2020-10-24","Lane",10.4,-7.4,72.2,0,4.1,10.9,11.4,7.5,11.5,9.5,14.5,2.17,3.28
"2020-10-25","Lane",-1.1,-6.9,91.3,0,4.1,7.4,9.3,6.4,10.7,8.4,1.8,0.48,0.65
"2020-10-26","Lane",-6.8,-11.6,84.9,0,3.7,8.4,6.5,6.2,8.4,7.7,6.1,0.50,0.69
"2020-10-27","Lane",1.0,-11.5,71.0,3.05,1.6,4.4,7.4,5.7,8.1,7.3,11.0,1.00,1.38
"2020-10-28","Lane",8.5,-4.8,68.2,0.25,3.5,11.6,7.5,5.4,8.0,6.8,5.2,1.67,2.56
"2020-10-29","Lane",16.5,-0.7,67.3,0,3.5,12.5,10.6,6.2,9.9,7.5,15.3,2.84,4.33
"2020-10-30","Lane",22.9,-1.5,64.4,0,3.0,8.9,12.1,6.7,11.0,8.0,15.0,3.75,5.91
"2020-10-31","Lane",20.7,0.8,56.6,0,4.6,11.7,11.7,8.3,11.1,9.3,14.9,4.16,6.61
"2020-11-01","Lane",16.9,-4.4,59.4,0,2.8,9.4,11.1,6.8,10.6,8.3,14.8,2.76,4.27
"2020-11-02","Lane",26.8,-3.0,54.2,0,1.4,3.9,12.5,6.8,11.4,8.2,14.9,3.06,4.82
"2020-11-03","Lane",28.3,-1.7,54.5,0,1.6,4.6,13.2,7.6,12.0,8.9,13.9,3.32,5.29
"2020-11-04","Lane",28.6,3.0,45.2,0,1.8,6.2,13.6,8.6,12.4,9.7,14.6,3.61,5.81
"2020-11-05","Lane",25.5,5.0,35.6,0,2.5,7.2,13.6,9.3,12.6,10.2,14.2,3.93,6.38
"2020-11-06","Lane",28.5,1.9,43.7,0,5.4,12.4,13.9,8.9,12.7,9.9,13.8,6.80,11.21
"2020-11-07","Lane",24.2,8.8,66.5,0,8.3,15.5,14.6,11.5,13.6,11.8,13.5,5.21,8.35
"2020-11-08","Lane",24.0,11.3,68.3,0,9.4,17.8,15.1,12.2,14.1,12.5,12.7,5.27,8.45
"2020-11-09","Lane",18.6,-1.0,86.6,7.37,6.5,14.0,14.3,9.9,13.9,11.5,9.6,2.65,4.15
"2020-11-10","Lane",9.5,-2.6,73.5,0.76,2.6,7.6,10.3,7.6,11.5,9.4,13.4,1.73,2.63
"2020-11-11","Lane",11.1,-6.0,73.3,0,1.8,7.4,9.6,5.6,9.6,7.6,12.3,1.47,2.18
"2020-11-12","Lane",10.3,-5.1,68.7,0,3.4,11.6,8.1,5.4,8.8,7.3,13.7,2.19,3.45
"2020-11-13","Lane",12.8,-8.5,60.2,0,5.0,13.6,7.3,3.8,7.5,5.8,13.5,3.04,4.92
"2020-11-14","Lane",18.8,0.8,45.3,0,5.4,18.1,8.8,5.2,8.4,6.5,7.1,4.29,7.01
"2020-11-15","Lane",12.7,-5.8,30.6,0,4.0,10.7,8.1,4.4,8.0,6.1,13.2,3.14,5.15
"2020-11-16","Lane",19.2,-1.3,41.0,0,2.7,8.5,9.1,4.8,8.6,6.1,12.9,3.02,4.92
"2020-11-17","Lane",21.5,-1.8,46.8,0,4.9,13.7,9.4,5.1,8.8,6.4,12.5,4.58,7.55
"2020-11-18","Lane",25.3,5.1,40.8,0,5.3,10.2,11.0,6.8,10.1,7.6,11.8,5.69,9.44
"2020-11-19","Lane",24.1,3.2,41.7,0,3.0,7.9,11.7,7.9,10.8,8.7,12.5,3.82,6.31
"2020-11-20","Lane",15.3,1.6,50.8,0,3.5,8.1,10.3,7.5,9.9,8.5,11.7,2.60,4.18
"2020-11-21","Lane",7.7,3.5,76.4,0,2.1,5.7,8.8,7.7,9.2,8.5,2.7,0.96,1.38
"2020-11-22","Lane",11.9,-3.4,63.8,0,2.2,6.3,9.1,6.4,9.1,7.7,12.8,1.84,2.93
"2020-11-23","Lane",14.1,4.1,79.8,0.25,8.0,15.4,9.0,6.4,8.9,7.6,5.3,2.44,3.89
"2020-11-24","Lane",12.9,1.5,82.3,1.52,6.9,14.6,9.1,6.9,9.1,8.0,2.9,2.21,3.51
"2020-11-25","Lane",14.6,-5.4,56.9,0,3.3,7.5,8.4,4.9,8.2,6.5,12.3,2.67,4.38
"2020-11-26","Lane",11.9,-7.1,67.7,0,3.3,10.9,6.9,4.0,7.4,5.8,11.7,2.06,3.33
"2020-11-27","Lane",11.9,-5.8,73.5,0,1.8,4.5,7.0,3.4,6.9,5.0,11.9,1.41,2.21
"2020-11-28","Lane",13.7,-6.0,71.5,0,4.4,10.7,6.7,3.1,6.6,4.7,9.7,2.53,4.11
"2020-11-29","Lane",7.4,-12.3,51.7,0,5.3,14.8,5.7,2.6,6.3,4.7,12.0,2.50,4.09
"2020-11-30","Lane",12.8,-14.3,49.7,0,3.2,9.3,4.9,0.4,4.9,2.7,12.1,2.58,4.28
"2020-12-01","Lane",13.2,-9.4,40.3,0,4.6,11.7,5.0,1.0,5.0,2.8,11.6,3.17,5.25
"2020-12-02","Lane",3.0,-3.2,71.2,0,7.6,13.9,4.1,3.2,4.8,4.3,2.0,1.45,2.29
"2020-12-03","Lane",7.6,-6.9,62.4,0,3.7,8.7,4.9,2.4,5.0,3.9,11.4,1.73,2.81
"2020-12-04","Lane",15.4,-6.7,47.7,0,3.0,7.5,5.3,1.2,5.0,2.8,11.6,2.59,4.31
"2020-12-05","Lane",15.4,-4.3,48.0,0,3.2,10.4,5.5,1.8,5.2,3.2,11.5,2.64,4.39
"2020-12-06","Lane",13.6,-5.6,52.7,0,2.3,6.4,5.2,1.5,5.0,3.0,11.3,1.97,3.24
"2020-12-07","Lane",17.2,-4.9,38.1,0,3.5,9.0,5.5,1.7,5.1,3.1,11.7,3.30,5.55
"2020-12-08","Lane",20.0,-4.7,29.4,0,3.1,6.4,5.9,1.5,5.3,2.9,11.7,3.65,6.25
"2020-12-09","Lane",21.9,-1.9,29.4,0,2.1,5.7,6.5,2.1,5.8,3.3,11.3,2.87,4.91
"2020-12-10","Lane",10.7,-5.5,51.9,0,4.5,11.8,5.0,1.9,5.0,3.3,8.7,2.34,3.83
"2020-12-11","Lane",2.3,-1.3,92.8,0,4.5,8.2,4.5,3.2,4.9,4.0,1.5,0.57,0.81
"2020-12-12","Lane",2.2,-2.8,89.2,1.02,2.5,6.9,4.6,2.7,4.6,3.6,6.2,0.56,0.77
"2020-12-13","Lane",2.2,-10.5,85.9,3.05,3.5,8.2,3.3,1.6,4.1,3.1,11.0,0.79,1.21
"2020-12-14","Lane",-0.3,-13.3,87.2,0,5.4,14.3,1.6,0,3.1,1.7,5.0,0.55,0.82
"2020-12-15","Lane",-2.6,-12.0,94.8,0,2.9,7.7,1.4,0.9,2.2,2.0,3.2,0.37,0.51
"2020-12-16","Lane",5.8,-16.0,76.9,3.30,3.0,7.6,1.5,0.1,2.2,1.5,10.4,1.17,1.88
"2020-12-17","Lane",10.0,-5.9,64.6,0,4.6,11.4,2.0,0.2,2.3,1.5,10.1,2.19,3.58
"2020-12-18","Lane",9.1,-2.2,69.6,0,5.3,13.1,3.5,1.2,3.4,2.1,10.5,1.66,2.66
"2020-12-19","Lane",9.4,-8.4,78.2,0,2.9,8.1,2.9,0.6,3.0,1.8,11.0,1.34,2.15
"2020-12-20","Lane",13.1,-3.9,57.4,0,4.0,10.3,3.7,0.8,3.5,1.9,10.0,2.49,4.11
"2020-12-21","Lane",14.3,-4.0,66.6,0,2.0,5.5,4.4,1.0,4.0,2.1,7.5,1.68,2.70
"2020-12-22","Lane",15.6,-2.1,61.0,0,5.2,12.6,4.7,1.4,4.3,2.4,10.6,2.93,4.82
"2020-12-23","Lane",9.1,-11.2,52.7,0,8.3,21.0,3.6,0.2,4.0,1.9,6.6,2.78,4.52
"2020-12-24","Lane",8.1,-10.9,43.8,0,4.6,14.8,1.7,-0.6,2.0,1.0,4.9,2.25,3.67
"2020-12-25","Lane",18.9,-4.0,49.1,0,2.9,7.2,3.9,-0.1,3.3,1.1,11.2,3.07,5.20
"2020-12-26","Lane",17.7,-8.1,54.7,0,1.6,4.6,3.9,-0.1,3.4,1.3,10.5,1.92,3.21
"2020-12-27","Lane",11.1,-4.7,60.2,0,4.0,13.1,3.8,0.8,3.5,1.8,10.3,1.89,3.07
"2020-12-28","Lane",3.4,-4.1,84.0,0,3.1,9.3,2.4,1.0,2.8,2.0,3.0,0.92,1.39
"2020-12-29","Lane",4.3,-3.2,91.0,1.52,4.3,9.9,2.7,1.4,2.8,2.2,2.6,0.61,0.88
"2020-12-30","Lane",5.5,-11.6,68.8,0,2.4,9.9,1.6,-0.5,2.5,1.1,11.4,1.27,2.04
"2020-12-31","Lane",7.0,-11.5,64.3,0,3.0,9.5,0.8,-1.6,1.4,0.1,11.0,1.54,2.51
