TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC20CM
2016-06-14T12:00:00Z,Lane,90.96,26.73,25.2,28.3,47.73,1.84,0,929.46,3.35,2.7,NA
2016-06-14T13:00:00Z,Lane,90.93,28.19,26.73,30.03,44.37,2.13,0,972.96,3.5,2.82,NA
2016-06-14T14:00:00Z,Lane,90.9,29.26,27.65,30.78,37.59,2.54,0,960.79,3.46,3.52,NA
2016-06-14T15:00:00Z,Lane,90.88,30.32,28.98,32.08,32.99,2.9,0,881.77,3.17,3.48,NA
2016-06-14T16:00:00Z,Lane,90.84,30.82,29.86,31.94,29.77,3.12,0,760.38,2.74,4.19,NA
2016-06-14T17:00:00Z,Lane,90.81,31.09,30.34,32.04,27.6,3.27,0,611.54,2.2,3.39,NA
2016-06-14T18:00:00Z,Lane,90.78,31.1,30.75,31.46,26.36,3.33,0,319.94,1.15,3.03,NA
2016-06-14T19:00:00Z,Lane,90.78,30.86,30.65,31.26,25.66,3.31,0,85.19,0.31,1.59,NA
2016-06-14T20:00:00Z,Lane,90.81,29.01,26.19,30.78,34.43,2.66,0,29.53,0.11,1.07,NA
2016-06-14T21:00:00Z,Lane,90.85,23.99,22.35,26.26,54.21,1.38,0,2.13,0.01,1.27,NA
2016-06-14T22:00:00Z,Lane,90.9,21.58,20.95,22.52,64.08,0.93,0,0,0,1.58,NA
2016-06-14T23:00:00Z,Lane,90.95,20.13,18.91,21.02,71.1,0.68,0,0,0,1.67,NA
2016-06-15T00:00:00Z,Lane,90.99,19.13,18.67,19.62,79.23,0.46,0,0,0,1.75,NA
2016-06-15T01:00:00Z,Lane,91,20.26,19.18,21.02,76.4,0.56,0,0,0,2.72,NA
2016-06-15T02:00:00Z,Lane,90.98,19.29,19.01,20.06,84.47,0.35,0,0,0,1.67,NA
2016-06-15T03:00:00Z,Lane,90.96,18.8,18.16,19.35,92.82,0.16,0,0,0,1.59,NA
2016-06-15T04:00:00Z,Lane,90.94,18.28,18.02,18.57,96.91,0.06,0,0,0,1.32,NA
2016-06-15T05:00:00Z,Lane,90.96,19.17,17.85,20.41,96.81,0.07,0,0.05,0,1.81,NA
2016-06-15T06:00:00Z,Lane,91,20.53,20,21.22,95.34,0.11,0,24.81,0.09,1.55,NA
2016-06-15T07:00:00Z,Lane,91.03,20.47,19.86,21.29,93.45,0.16,0,155.25,0.56,1.85,NA
2016-06-15T08:00:00Z,Lane,91.07,22.53,21.22,23.88,88.6,0.31,0,340.74,1.23,3.09,NA
2016-06-15T09:00:00Z,Lane,91.1,24.74,23.85,25.48,80.28,0.62,0,403.44,1.45,3.46,NA
2016-06-15T10:00:00Z,Lane,91.08,26.73,25.38,28.57,70.1,1.05,0,692.9,2.49,3.06,NA
2016-06-15T11:00:00Z,Lane,91.08,29.22,27.72,30.92,55.54,1.81,0,849.91,3.06,3.34,NA
2016-06-15T12:00:00Z,Lane,91.07,31.77,30,33.44,39.82,2.83,0,944.63,3.4,3.49,NA
2016-06-15T13:00:00Z,Lane,91.05,33.37,31.97,34.77,34.46,3.37,0,978.97,3.52,4.07,NA
2016-06-15T14:00:00Z,Lane,91,35.19,33.37,36.84,23.03,4.39,0,945.46,3.4,4.43,NA
2016-06-15T15:00:00Z,Lane,90.96,36.49,35.21,37.63,18.71,4.96,0,867.33,3.12,5.13,NA
2016-06-15T16:00:00Z,Lane,90.9,36.97,35.41,38.27,19.05,5.07,0,775.22,2.79,5.21,NA
2016-06-15T17:00:00Z,Lane,90.83,36.54,35.52,37.63,22.84,4.73,0,607.07,2.19,6.25,NA
2016-06-15T18:00:00Z,Lane,90.77,35.59,34.97,36.09,28.14,4.18,0,325.51,1.17,6.48,NA
2016-06-15T19:00:00Z,Lane,90.73,34.63,33.68,35.21,29.68,3.88,0,94.16,0.34,5.38,NA
2016-06-15T20:00:00Z,Lane,90.77,31.71,28.82,33.68,41.97,2.74,0,31.8,0.11,3.78,NA
2016-06-15T21:00:00Z,Lane,90.86,27.06,25.85,28.82,58.41,1.49,0,1.9,0.01,3.33,NA
2016-06-15T22:00:00Z,Lane,90.95,25.84,25.51,26.03,66.78,1.11,0,0,0,4.11,NA
2016-06-15T23:00:00Z,Lane,91.07,23.97,22.45,25.89,68.21,0.94,0,0,0,7.89,NA
2016-06-16T00:00:00Z,Lane,91.12,22.1,21.8,22.48,64.67,0.94,0,0,0,7.48,NA
2016-06-16T01:00:00Z,Lane,91.12,21.56,20.85,22.24,68.71,0.81,0,0,0,5.31,NA
2016-06-16T02:00:00Z,Lane,91.09,20.62,20.2,20.98,76.46,0.57,0,0,0,3.49,NA
2016-06-16T03:00:00Z,Lane,91.03,19.81,19.45,20.44,84.31,0.36,0,0,0,3.33,NA
2016-06-16T04:00:00Z,Lane,91,19.58,19.32,19.96,84.06,0.36,0,0,0,3.68,NA
2016-06-16T05:00:00Z,Lane,90.98,19.34,18.84,19.66,78.74,0.48,0,0.04,0,3.56,NA
2016-06-16T06:00:00Z,Lane,91,18.96,18.67,19.49,76.89,0.51,0,26.17,0.09,3.48,NA
2016-06-16T07:00:00Z,Lane,91.01,20.78,19.42,22.41,67.51,0.8,0,158.62,0.57,5.28,NA
2016-06-16T08:00:00Z,Lane,91,23.86,22.38,25.21,54.9,1.34,0,344.43,1.24,6.92,NA
2016-06-16T09:00:00Z,Lane,91.04,26.48,25.14,27.46,46.2,1.86,0,534.17,1.92,7.47,NA
2016-06-16T10:00:00Z,Lane,91.01,28.44,27.28,30.11,40.98,2.29,0,709.21,2.55,7.52,NA
2016-06-16T11:00:00Z,Lane,90.97,30.24,29.15,31.64,36.96,2.71,0,836.08,3.01,7.39,NA
2016-06-16T12:00:00Z,Lane,90.95,31.97,30.37,33.64,34.18,3.13,0,922.19,3.32,7.54,NA
2016-06-16T13:00:00Z,Lane,90.92,33.57,32.04,35.04,31.38,3.57,0,963.01,3.47,7.21,NA
2016-06-16T14:00:00Z,Lane,90.89,34.84,33.3,36.16,29.73,3.92,0,939.91,3.38,7.52,NA
2016-06-16T15:00:00Z,Lane,90.85,35.96,34.53,37.12,27.26,4.31,0,869.04,3.13,8.53,NA
2016-06-16T16:00:00Z,Lane,90.83,35.97,34.87,37.15,28.34,4.25,0,737.76,2.66,8.62,NA
2016-06-16T17:00:00Z,Lane,90.83,35.48,34.87,36.37,30.26,4.03,0,578.1,2.08,9.21,NA
2016-06-16T18:00:00Z,Lane,90.81,34.69,34.12,35.58,32.73,3.72,0,321.48,1.16,9.33,NA
2016-06-16T19:00:00Z,Lane,90.83,33.32,32.25,34.53,38.64,3.15,0,100.81,0.36,8.02,NA
2016-06-16T20:00:00Z,Lane,90.86,30.96,29.33,32.32,44.99,2.47,0,33.77,0.12,6.34,NA
2016-06-16T21:00:00Z,Lane,90.91,27.74,26.23,29.4,57.66,1.59,0,1.34,0,4.37,NA
2016-06-16T22:00:00Z,Lane,90.97,25.97,25.11,26.5,65.62,1.15,0,0,0,4.39,NA
2016-06-16T23:00:00Z,Lane,91.01,23.47,22.79,25.17,77.5,0.65,0,0,0,3,NA
2016-06-17T00:00:00Z,Lane,91.03,23.19,22.41,23.95,79.85,0.57,0,0,0,3.2,NA
2016-06-17T01:00:00Z,Lane,91.02,21.24,20.27,22.45,88.41,0.29,0,0,0,1.79,NA
2016-06-17T02:00:00Z,Lane,91,19.92,19.69,20.3,93.12,0.16,0,0,0,1.66,NA
2016-06-17T03:00:00Z,Lane,90.98,19.41,18.84,19.79,95.52,0.1,0,0,0,1.61,NA
2016-06-17T04:00:00Z,Lane,90.98,18.8,18.57,19.15,97.43,0.06,0,0,0,1.53,NA
2016-06-17T05:00:00Z,Lane,90.99,18.54,18.06,19.11,98.08,0.04,0,0.04,0,1.6,NA
2016-06-17T06:00:00Z,Lane,91.03,17.98,17.75,18.16,99.04,0.02,0,13.26,0.05,1.53,NA
2016-06-17T07:00:00Z,Lane,91.09,19.05,17.85,20.64,98.14,0.04,0,138.11,0.5,1.47,NA
2016-06-17T08:00:00Z,Lane,91.18,22.39,20.61,24.15,89.26,0.3,0,320.76,1.15,2.63,NA
2016-06-17T09:00:00Z,Lane,91.23,24.96,24.05,26.26,79.35,0.66,0,510.15,1.84,4.12,NA
2016-06-17T10:00:00Z,Lane,91.25,27.41,25.96,29.46,70.29,1.09,0,681.74,2.45,4.23,NA
2016-06-17T11:00:00Z,Lane,91.28,30.01,28.61,31.77,57.48,1.81,0,815.08,2.93,4.5,NA
2016-06-17T12:00:00Z,Lane,91.28,32.44,30.55,34.46,49.51,2.47,0,905.13,3.26,5.25,NA
2016-06-17T13:00:00Z,Lane,91.27,34.39,32.55,36.33,41.72,3.17,0,939.43,3.38,6.47,NA
2016-06-17T14:00:00Z,Lane,91.25,35.71,34.19,37.18,35.51,3.77,0,923.09,3.32,7.41,NA
2016-06-17T15:00:00Z,Lane,91.21,36.54,35.24,37.73,31.05,4.22,0,858.84,3.09,7.54,NA
2016-06-17T16:00:00Z,Lane,91.17,37,36.06,37.83,29.23,4.44,0,742,2.67,7.34,NA
2016-06-17T17:00:00Z,Lane,91.09,36.62,35.86,37.7,29.5,4.34,0,584.83,2.11,7.76,NA
2016-06-17T18:00:00Z,Lane,91.07,35.48,34.43,36.41,32.48,3.9,0,280.7,1.01,6.96,NA
2016-06-17T19:00:00Z,Lane,91.15,33.74,32.77,34.5,37.03,3.3,0,100.73,0.36,4.92,NA
2016-06-17T20:00:00Z,Lane,91.31,27.62,21.5,32.83,51.03,1.97,0,21.91,0.08,6.84,NA
2016-06-17T21:00:00Z,Lane,91.49,20.31,19.72,21.53,67.88,0.77,0,0.69,0,7.92,NA
2016-06-17T22:00:00Z,Lane,91.55,21.12,20.75,21.36,64.63,0.89,0,0,0,4.45,NA
2016-06-17T23:00:00Z,Lane,91.72,20.63,17.85,21.73,69.42,0.76,0.76,0,0,5.88,NA
2016-06-18T00:00:00Z,Lane,91.56,18.44,17.78,19.28,81.14,0.4,0,0,0,6.81,NA
2016-06-18T01:00:00Z,Lane,91.53,18.33,17.58,18.98,82.48,0.37,0,0,0,2.15,NA
2016-06-18T02:00:00Z,Lane,91.54,17.85,17.48,18.26,85.36,0.3,0,0,0,0.99,NA
2016-06-18T03:00:00Z,Lane,91.58,17.73,17.34,18.16,87.62,0.25,0,0,0,1.19,NA
2016-06-18T04:00:00Z,Lane,91.72,17.46,17.14,17.75,90.25,0.19,0,0,0,1.65,NA
2016-06-18T05:00:00Z,Lane,91.88,16.43,16.15,17.14,94.18,0.11,0,0,0,2.12,NA
2016-06-18T06:00:00Z,Lane,91.94,16.15,15.88,16.53,93.14,0.13,0,5.2,0.02,2.32,NA
2016-06-18T07:00:00Z,Lane,91.97,16.83,15.85,18.37,91.95,0.16,0,103.5,0.37,2.18,NA
2016-06-18T08:00:00Z,Lane,92.03,19.27,18.27,20.51,83.56,0.37,0,327.1,1.18,2.64,NA
2016-06-18T09:00:00Z,Lane,92.08,21.45,20.41,22.96,73.24,0.69,0,527.58,1.9,2.75,NA
2016-06-18T10:00:00Z,Lane,92.06,23.58,22.72,24.59,64.64,1.03,0,696.37,2.51,1.92,NA
2016-06-18T11:00:00Z,Lane,92.03,25.38,23.98,27.18,55.53,1.45,0.25,835.94,3.01,1.35,NA
2016-06-18T12:00:00Z,Lane,92.01,28.23,26.02,30.14,44.96,2.12,0,926.58,3.34,1.78,NA
2016-06-18T13:00:00Z,Lane,91.99,29.75,28.16,31.06,37.92,2.6,0,930.23,3.35,2.18,NA
2016-06-18T14:00:00Z,Lane,91.96,30.7,28.88,31.94,35.57,2.85,0,939.32,3.38,2.4,NA
2016-06-18T15:00:00Z,Lane,91.96,31.19,29.8,32.56,37.22,2.85,0,872.78,3.14,2.79,NA
2016-06-18T16:00:00Z,Lane,91.93,30.58,29.49,31.84,40.24,2.62,0,753.27,2.71,3.29,NA
2016-06-18T17:00:00Z,Lane,91.89,30.46,29.63,31.37,41.13,2.57,0,599.75,2.16,2.76,NA
2016-06-18T18:00:00Z,Lane,91.87,30.01,29.59,30.75,42.1,2.46,0,327.88,1.18,2.86,NA
2016-06-18T19:00:00Z,Lane,91.9,29.78,29.36,30.18,41.6,2.45,0,107.47,0.39,3.15,NA
2016-06-18T20:00:00Z,Lane,91.94,28.3,26.88,29.57,48.79,1.98,0,30.11,0.11,3.86,NA
2016-06-18T21:00:00Z,Lane,91.99,25.05,23.4,26.91,61.36,1.24,0,1.91,0.01,2.51,NA
2016-06-18T22:00:00Z,Lane,92.05,22.31,21.63,23.44,71.62,0.77,0,0,0,2.42,NA
2016-06-18T23:00:00Z,Lane,92.09,21.5,20.78,22.28,79.23,0.53,0,0,0,2.36,NA
2016-06-19T00:00:00Z,Lane,92.09,20.22,19.15,20.81,84.81,0.36,0,0,0,2,NA
2016-06-19T01:00:00Z,Lane,92.07,18.32,17.31,19.21,90.65,0.2,0,0,0,0.68,NA
2016-06-19T02:00:00Z,Lane,92.02,17.28,16.87,17.72,93.2,0.13,0,0,0,0.78,NA
2016-06-19T03:00:00Z,Lane,91.96,16.85,16.46,17.25,96.62,0.06,0,0,0,1.18,NA
2016-06-19T04:00:00Z,Lane,91.93,16.22,15.85,16.56,98.18,0.03,0,0,0,1.33,NA
2016-06-19T05:00:00Z,Lane,91.88,16.14,15.74,16.6,99.64,0.01,0,0.06,0,1.13,NA
2016-06-19T06:00:00Z,Lane,91.89,15.74,15.17,16.36,99.97,0,0,27.6,0.1,1.21,NA
2016-06-19T07:00:00Z,Lane,91.93,18.89,16.26,20.64,97.51,0.06,0,160.51,0.58,2.97,NA
2016-06-19T08:00:00Z,Lane,91.96,20.46,19.83,21.87,95.63,0.11,0,270.35,0.97,4.3,NA
2016-06-19T09:00:00Z,Lane,91.97,23.71,21.67,25.72,77.27,0.68,0,530.76,1.91,3.83,NA
2016-06-19T10:00:00Z,Lane,91.94,26.82,25.48,28.27,62.3,1.34,0,703.05,2.53,5.01,NA
2016-06-19T11:00:00Z,Lane,91.92,29.12,27.32,30.58,49.32,2.05,0,839.82,3.02,6.3,NA
2016-06-19T12:00:00Z,Lane,91.88,30.68,29.25,31.8,44.07,2.47,0,928.85,3.34,6.03,NA
2016-06-19T13:00:00Z,Lane,91.85,31.71,30.17,33.13,38.61,2.87,0,967.04,3.48,6.18,NA
2016-06-19T14:00:00Z,Lane,91.79,33.1,31.57,34.32,35.17,3.28,0,945.71,3.4,6.79,NA
2016-06-19T15:00:00Z,Lane,91.76,33.7,32.15,34.77,33.3,3.49,0,871.78,3.14,6.77,NA
2016-06-19T16:00:00Z,Lane,91.72,33.78,32.76,34.9,36.21,3.35,0,738.56,2.66,7,NA
2016-06-19T17:00:00Z,Lane,91.69,33.85,33.1,34.9,37.02,3.32,0,595.87,2.15,7.27,NA
2016-06-19T18:00:00Z,Lane,91.65,33.38,32.76,33.95,38.06,3.18,0,331.49,1.19,7.22,NA
2016-06-19T19:00:00Z,Lane,91.68,32.55,31.95,33.41,40.34,2.93,0,102.19,0.37,6.92,NA
2016-06-19T20:00:00Z,Lane,91.73,30.88,29.6,32.01,46.61,2.39,0,30.36,0.11,5.83,NA
2016-06-19T21:00:00Z,Lane,91.78,28.22,27.15,29.6,55.86,1.69,0,1.73,0.01,4.06,NA
2016-06-19T22:00:00Z,Lane,91.84,26.44,25.82,27.22,62.58,1.29,0,0,0,4.43,NA
2016-06-19T23:00:00Z,Lane,91.88,25.3,24.7,25.99,68.41,1.02,0,0,0,4.6,NA
2016-06-20T00:00:00Z,Lane,91.89,24.23,23.68,24.73,72.76,0.82,0,0,0,5.21,NA
2016-06-20T01:00:00Z,Lane,91.92,23.55,23.33,23.78,74.99,0.73,0,0,0,5.02,NA
2016-06-20T02:00:00Z,Lane,91.93,23.16,22.89,23.54,78.45,0.61,0,0,0,4.76,NA
2016-06-20T03:00:00Z,Lane,91.93,22.37,21.7,22.96,82.78,0.47,0,0,0,3.95,NA
2016-06-20T04:00:00Z,Lane,91.9,21.04,20.61,21.7,89.21,0.27,0,0,0,3.12,NA
2016-06-20T05:00:00Z,Lane,91.9,20.26,19.86,20.68,93.02,0.17,0,0.04,0,3.06,NA
2016-06-20T06:00:00Z,Lane,91.92,19.96,19.83,20.06,94.15,0.14,0,22.25,0.08,2.91,NA
2016-06-20T07:00:00Z,Lane,91.97,20.93,19.93,22.24,91.08,0.22,0,141.6,0.51,3.42,NA
2016-06-20T08:00:00Z,Lane,92.01,24.11,22.24,25.89,76.68,0.71,0,306.47,1.1,4.96,NA
2016-06-20T09:00:00Z,Lane,92.04,26.95,25.65,28.58,63.15,1.32,0,509.84,1.84,5.32,NA
2016-06-20T10:00:00Z,Lane,92.07,29.3,28.03,30.75,54.05,1.88,0,690.95,2.49,4.34,NA
2016-06-20T11:00:00Z,Lane,92.09,31.32,29.83,32.76,47.45,2.41,0,821.88,2.96,3.62,NA
2016-06-20T12:00:00Z,Lane,92.06,33.07,31.33,34.39,40.47,3.01,0,883.01,3.18,4.25,NA
2016-06-20T13:00:00Z,Lane,92.04,34.07,32.76,35.31,35.22,3.46,0,926.95,3.34,4.54,NA
2016-06-20T14:00:00Z,Lane,92,34.7,32.96,36.51,33.54,3.68,0,843.1,3.04,4.79,NA
2016-06-20T15:00:00Z,Lane,91.97,35.46,33.78,37.05,30.3,4.02,0,864.99,3.11,5.02,NA
2016-06-20T16:00:00Z,Lane,91.94,35.49,34.06,36.71,29.43,4.08,0,771.42,2.78,4.78,NA
2016-06-20T17:00:00Z,Lane,91.9,35.45,34.63,36.54,28.31,4.13,0,559.33,2.01,4.31,NA
2016-06-20T18:00:00Z,Lane,91.86,35.05,34.67,35.69,28.32,4.04,0,311.47,1.12,4.6,NA
2016-06-20T19:00:00Z,Lane,91.83,34.57,33.96,34.94,29.28,3.88,0,112.74,0.41,4.43,NA
2016-06-20T20:00:00Z,Lane,91.83,32.56,30.83,34.02,35.95,3.16,0,25.14,0.09,4.27,NA
2016-06-20T21:00:00Z,Lane,91.85,29.35,28.31,30.83,44.56,2.27,0,0.84,0,3.68,NA
2016-06-20T22:00:00Z,Lane,91.89,27.81,27.12,28.38,53.4,1.74,0,0,0,4.58,NA
2016-06-20T23:00:00Z,Lane,91.93,25.91,24.97,27.15,59.1,1.37,0,0,0,3.67,NA
2016-06-21T00:00:00Z,Lane,91.92,24.54,24.19,25.07,63.26,1.13,0,0,0,3.62,NA
2016-06-21T01:00:00Z,Lane,91.9,23.54,22.86,24.25,67.26,0.95,0,0,0,3.79,NA
2016-06-21T02:00:00Z,Lane,91.86,23.07,22.79,23.33,66.62,0.94,0,0,0,4.05,NA
2016-06-21T03:00:00Z,Lane,91.83,22.41,21.97,22.93,67.33,0.89,0,0,0,3.79,NA
2016-06-21T04:00:00Z,Lane,91.78,21.49,20.92,22.01,70.77,0.75,0,0,0,3.64,NA
2016-06-21T05:00:00Z,Lane,91.71,20.8,20.58,20.98,73.81,0.64,0,0.02,0,3.93,NA
2016-06-21T06:00:00Z,Lane,91.68,20.71,20.44,21.19,73.82,0.64,0,25.55,0.09,3.94,NA
2016-06-21T07:00:00Z,Lane,91.67,23.11,21.15,25.45,61.34,1.11,0,164.51,0.59,5.65,NA
2016-06-21T08:00:00Z,Lane,91.67,26.13,25.41,26.84,46.96,1.8,0,335.94,1.21,7.36,NA
2016-06-21T09:00:00Z,Lane,91.64,28.1,26.74,29.53,41.22,2.24,0,526.34,1.89,7.26,NA
2016-06-21T10:00:00Z,Lane,91.6,30.69,29.47,32.38,35.46,2.85,0,695.25,2.5,6.83,NA
2016-06-21T11:00:00Z,Lane,91.58,33,31.53,35.28,31.15,3.47,0,828.13,2.98,6.22,NA
2016-06-21T12:00:00Z,Lane,91.52,35.21,33.07,36.78,26.3,4.2,0,919.52,3.31,7.68,NA
2016-06-21T13:00:00Z,Lane,91.45,36.77,35.21,38.27,22.58,4.8,0,957.15,3.45,8.38,NA
2016-06-21T14:00:00Z,Lane,91.39,37.56,36.23,38.86,20.69,5.13,0,933.92,3.36,8.3,NA
2016-06-21T15:00:00Z,Lane,91.34,37.85,36.68,39.17,18.71,5.34,0,856.42,3.08,8.51,NA
2016-06-21T16:00:00Z,Lane,91.28,37.81,37.02,38.9,19.4,5.29,0,735.57,2.65,8.88,NA
2016-06-21T17:00:00Z,Lane,91.21,37.25,36.35,38.46,20.23,5.08,0,551.9,1.99,8.88,NA
2016-06-21T18:00:00Z,Lane,91.14,36.63,35.97,37.51,20.38,4.9,0,343.44,1.24,8.82,NA
2016-06-21T19:00:00Z,Lane,91.11,35.3,34.37,36.08,22.73,4.42,0,98.6,0.35,8.7,NA
2016-06-21T20:00:00Z,Lane,91.12,32.59,30.25,34.4,27.65,3.57,0,26.69,0.1,6.28,NA
2016-06-21T21:00:00Z,Lane,91.11,29.29,28.17,30.28,34.19,2.68,0,0.69,0,5.42,NA
2016-06-21T22:00:00Z,Lane,91.12,27.66,27.12,28.24,40.12,2.22,0,0,0,6.52,NA
2016-06-21T23:00:00Z,Lane,91.11,26.73,26.2,27.18,45.41,1.92,0,0,0,6.53,NA
2016-06-22T00:00:00Z,Lane,91.08,25.58,25.11,26.23,49.97,1.64,0,0,0,6.1,NA
2016-06-22T01:00:00Z,Lane,91.02,24.91,24.53,25.17,52.05,1.51,0,0,0,6.4,NA
2016-06-22T02:00:00Z,Lane,90.94,24.8,24.53,24.97,50.31,1.55,0,0,0,7.15,NA
2016-06-22T03:00:00Z,Lane,90.9,24.5,23.98,24.83,49.48,1.55,0,0,0,7.17,NA
2016-06-22T04:00:00Z,Lane,90.86,23.41,22.65,24.05,52.26,1.38,0,0,0,6.28,NA
2016-06-22T05:00:00Z,Lane,90.85,22.05,21.63,22.79,56.26,1.16,0,0.02,0,5.57,NA
2016-06-22T06:00:00Z,Lane,90.89,21.47,21.19,21.77,58.88,1.05,0,20.51,0.07,5.17,NA
2016-06-22T07:00:00Z,Lane,90.95,22.34,21.43,23.71,56.56,1.18,0,147.84,0.53,4.92,NA
2016-06-22T08:00:00Z,Lane,90.99,25.58,23.68,27.97,41.26,1.94,0,331.22,1.19,5.24,NA
2016-06-22T09:00:00Z,Lane,91.08,29.98,27.97,31.2,30.64,2.94,0,534.99,1.93,4.42,NA
2016-06-22T10:00:00Z,Lane,91.15,30.33,29.73,30.89,38.19,2.67,0,669.41,2.41,6.02,NA
2016-06-22T11:00:00Z,Lane,91.21,30.88,29.73,31.71,41.98,2.59,0,818.27,2.95,5.66,NA
2016-06-22T12:00:00Z,Lane,91.23,31.49,30.11,33.1,42.77,2.65,0,907.97,3.27,5.12,NA
2016-06-22T13:00:00Z,Lane,91.22,32.53,30.99,33.85,44.32,2.73,0,949.51,3.42,5.1,NA
2016-06-22T14:00:00Z,Lane,91.23,33.82,32.39,35.38,42.74,3.02,0,954.58,3.44,4.61,NA
2016-06-22T15:00:00Z,Lane,91.23,34.32,33.23,35.49,40.4,3.23,0,847.59,3.05,3.95,NA
2016-06-22T16:00:00Z,Lane,91.23,34.38,33.34,35.11,39.83,3.27,0,725.81,2.61,3.36,NA
2016-06-22T17:00:00Z,Lane,91.23,34.15,33.45,35.35,40.24,3.21,0,573.82,2.07,3.58,NA
2016-06-22T18:00:00Z,Lane,91.24,33.42,32.77,34.06,40.58,3.06,0,321.4,1.16,3.81,NA
2016-06-22T19:00:00Z,Lane,91.26,31.96,30.45,32.87,42.8,2.72,0,113.47,0.41,3.52,NA
2016-06-22T20:00:00Z,Lane,91.31,28.91,27.8,30.49,50.58,1.98,0,24.56,0.09,3.1,NA
2016-06-22T21:00:00Z,Lane,91.36,27.09,26.4,27.83,57.58,1.52,0,1.2,0,3.19,NA
2016-06-22T22:00:00Z,Lane,91.45,26.17,25.92,26.47,62.52,1.27,0,0,0,3.17,NA
2016-06-22T23:00:00Z,Lane,91.56,25.27,24.56,25.96,67.68,1.04,0,0,0,1.4,NA
2016-06-23T00:00:00Z,Lane,91.59,23.66,22.86,24.59,73.02,0.79,0,0,0,1.63,NA
2016-06-23T01:00:00Z,Lane,91.57,22.39,22.11,22.93,71.52,0.77,0,0,0,2.09,NA
2016-06-23T02:00:00Z,Lane,91.6,22.17,21.94,22.52,66.91,0.88,0,0,0,1.78,NA
2016-06-23T03:00:00Z,Lane,91.56,22.22,21.97,22.41,67.5,0.87,0,0,0,1.73,NA
2016-06-23T04:00:00Z,Lane,91.56,21.58,21.22,22.04,72.54,0.71,0,0,0,1.48,NA
2016-06-23T05:00:00Z,Lane,91.6,21.26,21.12,21.46,74.28,0.65,0,0,0,1.32,NA
2016-06-23T06:00:00Z,Lane,91.63,21.49,20.85,22.24,73.26,0.69,0,5.21,0.02,1.02,NA
2016-06-23T07:00:00Z,Lane,91.67,22.36,22.14,22.69,65.83,0.92,0,41.6,0.15,1.32,NA
2016-06-23T08:00:00Z,Lane,91.68,22.97,22.45,23.47,59.07,1.15,0,121.18,0.44,2.84,NA
2016-06-23T09:00:00Z,Lane,91.75,23.5,23.27,23.81,53.33,1.35,0,117.7,0.42,3.84,NA
2016-06-23T10:00:00Z,Lane,91.61,23.51,23.3,23.78,51.52,1.4,0,116.78,0.42,4.12,NA
2016-06-23T11:00:00Z,Lane,91.64,24.86,23.71,25.92,49.71,1.58,0,380.34,1.37,4.48,NA
2016-06-23T12:00:00Z,Lane,91.7,26.3,25.34,28.2,51.23,1.67,0,697.62,2.51,4.4,NA
2016-06-23T13:00:00Z,Lane,91.69,27.96,26.6,29.36,48.39,1.95,0,813.17,2.93,4.7,NA
2016-06-23T14:00:00Z,Lane,91.63,29.51,28.1,30.82,46.56,2.21,0,922.86,3.32,4.17,NA
2016-06-23T15:00:00Z,Lane,91.58,30.13,28.85,31.44,45.07,2.35,0,854.03,3.07,4.45,NA
2016-06-23T16:00:00Z,Lane,91.52,30.6,29.43,31.4,42.07,2.54,0,738.83,2.66,4.48,NA
2016-06-23T17:00:00Z,Lane,91.47,30.96,30.38,31.88,38,2.78,0,587.05,2.11,3.89,NA
2016-06-23T18:00:00Z,Lane,91.44,30.9,30.48,31.43,39.14,2.72,0,326.99,1.18,2.85,NA
2016-06-23T19:00:00Z,Lane,91.39,30.16,29.23,31.06,43.03,2.44,0,105.96,0.38,4.06,NA
2016-06-23T20:00:00Z,Lane,91.4,28.29,26.71,29.5,49.32,1.95,0,30.64,0.11,3.88,NA
2016-06-23T21:00:00Z,Lane,91.48,25.04,24.19,26.74,60.23,1.27,0,0.94,0,2.11,NA
2016-06-23T22:00:00Z,Lane,91.53,23.66,23.16,24.32,70.32,0.87,0,0,0,3.31,NA
2016-06-23T23:00:00Z,Lane,91.52,22.83,22.41,23.23,73.96,0.72,0,0,0,3.38,NA
2016-06-24T00:00:00Z,Lane,91.51,22.58,21.97,23.47,75.86,0.66,0,0,0,4.03,NA
2016-06-24T01:00:00Z,Lane,91.45,22.89,21.9,23.47,77.36,0.63,0,0,0,4.64,NA
2016-06-24T02:00:00Z,Lane,91.47,20.53,19.96,21.94,86.44,0.33,0,0,0,4.77,NA
2016-06-24T03:00:00Z,Lane,91.38,20.03,19.76,20.34,87.14,0.3,0,0,0,4.69,NA
2016-06-24T04:00:00Z,Lane,91.39,20.24,19.96,20.68,81.95,0.43,0,0,0,5.3,NA
2016-06-24T05:00:00Z,Lane,91.33,20.23,19.93,20.58,77.13,0.54,0,0,0,2.94,NA
2016-06-24T06:00:00Z,Lane,91.35,19.84,19.45,20.2,78.48,0.5,0,12.91,0.05,2.78,NA
2016-06-24T07:00:00Z,Lane,91.35,20.49,19.45,21.43,78.81,0.51,0,82.34,0.3,4.01,NA
2016-06-24T08:00:00Z,Lane,91.39,22.93,21.32,24.32,68.49,0.89,0,297.21,1.07,6.11,NA
