TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP10MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM,PRECIP2
2019-06-29T08:00:00Z,Lane,91.85,25.28,24.9,52.59,1.54,0,316.57,1.14,3.67,23.55,23.92,24.06,21.86,0.14951,0.18032,0.36153,0.39477,0
2019-06-29T09:00:00Z,Lane,91.87,29.14,28.5,40.73,2.4,0,511.39,1.84,3.29,23.7,23.86,23.94,21.89,0.15009,0.18029,0.36134,0.39479,0
2019-06-29T10:00:00Z,Lane,91.84,33.64,32.88,24.93,3.93,0,686.33,2.47,3.38,24.23,23.99,23.85,21.91,0.15152,0.18055,0.36101,0.39475,0
2019-06-29T11:00:00Z,Lane,91.81,36.14,35.07,17.68,4.93,0,825.87,2.97,4.69,25.13,24.39,23.81,21.92,0.15338,0.18107,0.36101,0.39474,0
2019-06-29T12:00:00Z,Lane,91.78,37.03,35.78,18.64,5.12,0,919.68,3.31,5.22,26.16,24.96,23.84,21.94,0.15546,0.182,0.36098,0.39472,0
2019-06-29T13:00:00Z,Lane,91.75,37.41,36.01,19.73,5.15,0,957.46,3.45,5.78,27.26,25.66,23.94,21.95,0.15754,0.18302,0.36151,0.39472,0
2019-06-29T14:00:00Z,Lane,91.74,37.88,36.47,17.58,5.43,0,939.31,3.38,6.22,28.3,26.42,24.13,21.95,0.15904,0.18415,0.362,0.39472,0
2019-06-29T15:00:00Z,Lane,91.71,38.35,36.91,14.02,5.81,0,887.76,3.2,5.88,29.13,27.14,24.37,21.96,0.16003,0.18509,0.3625,0.39471,0
2019-06-29T16:00:00Z,Lane,91.68,38.49,37.26,12.8,5.93,0,769.6,2.77,5.6,29.75,27.75,24.66,21.97,0.1602,0.18604,0.36346,0.39472,0
2019-06-29T17:00:00Z,Lane,91.65,37.89,36.74,15.91,5.54,0,605.07,2.18,6.2,30.09,28.21,24.96,21.97,0.16019,0.18662,0.3643,0.3947,0
2019-06-29T18:00:00Z,Lane,91.62,37.01,36.15,18.8,5.1,0,298.09,1.07,6.13,30.12,28.49,25.25,21.98,0.15937,0.18712,0.36497,0.39471,0
2019-06-29T19:00:00Z,Lane,91.62,35.88,35.36,20.57,4.69,0,159.76,0.58,5.68,29.88,28.55,25.5,21.99,0.15824,0.18713,0.36525,0.39469,0
2019-06-29T20:00:00Z,Lane,91.67,32.95,32.83,28.49,3.6,0,36.39,0.13,4.85,29.45,28.45,25.7,22.01,0.15684,0.18665,0.36623,0.39469,0
2019-06-29T21:00:00Z,Lane,91.72,29.04,29.24,35.97,2.59,0,1.23,0,3.52,28.89,28.2,25.83,22.02,0.15528,0.18621,0.36656,0.39467,0
2019-06-29T22:00:00Z,Lane,91.78,26.27,26.54,46.06,1.84,0,0,0,3.6,28.24,27.85,25.9,22.04,0.15381,0.18552,0.36678,0.39465,0
2019-06-29T23:00:00Z,Lane,91.79,25.99,26.17,51.84,1.62,0,0,0,4.1,27.61,27.45,25.9,22.07,0.15249,0.18482,0.36667,0.39461,0
2019-06-30T00:00:00Z,Lane,91.83,24.29,24.53,58.22,1.27,0,0,0,3.47,27.08,27.07,25.85,22.1,0.15167,0.18414,0.36619,0.39471,0
2019-07-01T00:00:00Z,Lane,91.73,22.27,22.36,67.9,0.86,0,0,0,4.03,27.27,27.35,26.27,22.61,0.14922,0.18378,0.36741,0.396,0
2019-07-01T01:00:00Z,Lane,91.74,22.15,22.2,70.26,0.79,0,0,0,5.39,26.77,26.97,26.18,22.63,0.1482,0.18311,0.36719,0.39596,0
2019-07-01T02:00:00Z,Lane,91.75,21.79,21.84,73.75,0.69,0,0,0,5.63,26.33,26.62,26.07,22.66,0.14756,0.18257,0.36673,0.39592,0
2019-07-01T03:00:00Z,Lane,91.72,21.53,21.56,75.59,0.63,0,0,0,5.98,25.96,26.3,25.94,22.7,0.14701,0.18205,0.36636,0.39588,0
2019-07-01T04:00:00Z,Lane,91.69,21.25,21.3,76,0.61,0,0,0,5.2,25.63,26.01,25.81,22.73,0.14653,0.18166,0.36601,0.39633,0
2019-07-01T05:00:00Z,Lane,91.68,19.98,20.03,82.07,0.42,0,0,0,3.77,25.33,25.75,25.67,22.76,0.14596,0.18141,0.36509,0.39646,0
2019-07-01T06:00:00Z,Lane,91.69,19.14,19.18,86.2,0.31,0,13.9,0.05,3.21,25.05,25.49,25.53,22.79,0.14583,0.18085,0.36483,0.39642,0
2019-07-01T07:00:00Z,Lane,91.71,19.8,19.68,84.44,0.36,0,81.46,0.29,4.67,24.78,25.26,25.39,22.81,0.14531,0.18085,0.365,0.3964,0
2019-07-01T08:00:00Z,Lane,91.69,21.09,20.75,79.55,0.51,0,190.5,0.69,5.52,24.6,25.05,25.26,22.84,0.14537,0.18077,0.36465,0.39636,0
2019-07-01T09:00:00Z,Lane,91.67,23.72,23.09,69.58,0.9,0,392.86,1.41,6.63,24.57,24.92,25.13,22.86,0.14585,0.18022,0.36437,0.39634,0
2019-07-01T10:00:00Z,Lane,91.64,26.78,25.89,58.69,1.46,0,610.65,2.2,6.85,24.77,24.9,25.01,22.88,0.14664,0.18087,0.36384,0.39633,0
2019-07-01T11:00:00Z,Lane,91.62,29.13,27.94,49.34,2.05,0,810.1,2.92,7.19,25.31,25.07,24.92,22.89,0.14802,0.18086,0.36389,0.39632,0
2019-07-01T12:00:00Z,Lane,91.58,30.53,29.25,44.94,2.41,0,902.97,3.25,6.64,26.15,25.46,24.88,22.91,0.14987,0.18154,0.3639,0.39687,0
2019-07-01T13:00:00Z,Lane,91.55,31.75,30.41,40.45,2.79,0,931.04,3.35,6.24,27.15,26.03,24.92,22.92,0.15187,0.18233,0.36383,0.39695,0
2019-07-01T14:00:00Z,Lane,91.53,32.43,31.03,36.75,3.08,0,902.36,3.25,5.58,28.14,26.69,25.03,22.92,0.1536,0.18328,0.36405,0.39681,0
2019-07-01T15:00:00Z,Lane,91.48,33.19,31.88,32.37,3.44,0,855.21,3.08,5.1,29.04,27.37,25.2,22.93,0.15488,0.18423,0.36453,0.39637,0
2019-07-01T16:00:00Z,Lane,91.42,33.55,32.31,30.4,3.61,0,736.08,2.65,5.96,29.73,28,25.42,22.93,0.15557000000000001,0.18502,0.36488,0.3963,0
2019-07-01T17:00:00Z,Lane,91.34,33.24,32.04,30.75,3.53,0,577.19,2.08,6.63,30.07,28.46,25.68,22.93,0.15523,0.1857,0.36561,0.39629,0
2019-07-01T18:00:00Z,Lane,91.28,32.09,31.37,30.74,3.31,0,189.08,0.68,6.73,30.06,28.71,25.93,22.94,0.1544,0.1858,0.36646,0.3963,0
2019-07-01T19:00:00Z,Lane,91.33,30.62,30.33,34.97,2.86,0,102.95,0.37,5.37,29.7,28.71,26.15,22.94,0.15303,0.18586,0.36713,0.39631,0
2019-07-01T20:00:00Z,Lane,91.33,29.04,28.9,41.28,2.36,0,30.01,0.11,4.97,29.17,28.51,26.31,22.95,0.15163,0.18542,0.36763,0.39629,0
2019-07-01T21:00:00Z,Lane,91.41,26.78,26.71,50.59,1.74,0,0.78,0,4.22,28.62,28.22,26.39,22.96,0.15028,0.18494,0.36735,0.39629,0
2019-07-01T22:00:00Z,Lane,91.49,25.97,25.89,55.09,1.51,0,0,0,5.27,28.09,27.9,26.42,22.97,0.14922,0.18437,0.36721,0.39645,0
2019-07-01T23:00:00Z,Lane,91.61,23.46,23.24,66.49,1.01,0,0,0,5.96,27.62,27.57,26.4,22.99,0.1482,0.18371,0.36761,0.39693,0
2019-07-02T00:00:00Z,Lane,91.58,20.5,20.28,78.11,0.53,0,0,0,2.17,27.21,27.26,26.34,23.01,0.14748,0.18317,0.36745,0.3969,0
2019-07-02T01:00:00Z,Lane,91.54,20.56,20.48,77.11,0.55,0,0,0,1.81,26.79,26.95,26.26,23.03,0.14671,0.18276,0.36708,0.39687,0
2019-07-02T02:00:00Z,Lane,91.44,19.89,19.88,81.14,0.44,0,0,0,3.03,26.4,26.65,26.16,23.06,0.14602,0.18229,0.3668,0.39681,0
2019-07-02T03:00:00Z,Lane,91.46,19.98,19.94,82.73,0.4,0,0,0,2.51,26.03,26.36,26.05,23.08,0.14542,0.18187,0.36655,0.39678,0
2019-07-02T04:00:00Z,Lane,91.5,19.49,19.64,82.12,0.4,0,0,0,2.21,25.71,26.08,25.93,23.11,0.14505,0.18134,0.36614,0.39675,0
2019-07-02T05:00:00Z,Lane,91.54,19.29,19.26,86.82,0.29,0,0,0,4.63,25.4,25.83,25.8,23.13,0.14468,0.18099,0.36549,0.39726,0
2019-07-02T06:00:00Z,Lane,91.47,18.73,18.89,88.01,0.26,0,14.62,0.05,1.22,25.1,25.58,25.67,23.15,0.14412,0.1808,0.36493,0.39734,0
2019-07-02T07:00:00Z,Lane,91.49,19.92,19.82,82.12,0.42,0,127.42,0.46,1.86,24.84,25.34,25.54,23.17,0.14411,0.1805,0.36498,0.39732,0
2019-07-02T08:00:00Z,Lane,91.54,23.02,22.59,64.78,0.99,0,350.97,1.26,2.39,24.75,25.16,25.41,23.19,0.14431,0.1802,0.36482,0.39731,0
2019-07-02T09:00:00Z,Lane,91.53,24.58,23.93,57.37,1.32,0,438.99,1.58,2.74,24.97,25.13,25.28,23.21,0.14515,0.18035,0.36451,0.39729,0
2019-07-02T10:00:00Z,Lane,91.49,25.15,24.59,53.35,1.49,0,205.89,0.74,4.05,25.38,25.26,25.19,23.22,0.14599,0.18079,0.36428,0.39728,0
2019-07-02T11:00:00Z,Lane,91.47,26.53,25.88,50.54,1.72,0,371.6,1.34,3.79,25.6,25.42,25.14,23.23,0.14659,0.18094,0.36432,0.39725,0
2019-07-02T12:00:00Z,Lane,91.51,26.44,25.69,54.68,1.57,0,401.6,1.45,4,25.82,25.54,25.13,23.24,0.14706,0.18136,0.36433,0.39724,0
2019-07-02T13:00:00Z,Lane,91.48,26.14,25.38,55.23,1.52,0,422.09,1.52,3.22,26.18,25.74,25.13,23.25,0.14773,0.1816,0.36431,0.39725,0
2019-07-02T14:00:00Z,Lane,91.46,26.48,25.88,54.93,1.56,0,435.39,1.57,2.05,26.59,25.99,25.16,23.25,0.14845,0.1819,0.36425,0.39723,0
2019-07-02T15:00:00Z,Lane,91.4,28.29,27.45,49.3,1.95,0,821.04,2.96,1.92,27.05,26.26,25.21,23.25,0.14948,0.18253,0.36418,0.39721,0
2019-07-02T16:00:00Z,Lane,91.3,29.78,29.01,42.53,2.41,0,739.79,2.66,2,27.93,26.73,25.29,23.26,0.15127,0.18303,0.36467,0.39724,0
2019-07-02T17:00:00Z,Lane,91.21,30.18,29.56,39.48,2.6,0,316.32,1.14,1.81,28.77,27.34,25.42,23.25,0.15256,0.18393,0.36488,0.39723,0
2019-07-02T18:00:00Z,Lane,91.17,29.91,29.43,39.35,2.56,0,165.75,0.6,2.15,29.01,27.76,25.6,23.26,0.15197,0.18476,0.36479,0.39723,0
2019-07-02T19:00:00Z,Lane,91.18,29.67,29.24,41.08,2.46,0,144.72,0.52,2.12,28.79,27.85,25.8,23.26,0.15109,0.18489,0.36588,0.39723,0
2019-07-02T20:00:00Z,Lane,91.22,26.79,26.56,53.28,1.67,0.76,27.23,0.1,1.81,28.51,27.81,25.95,23.26,0.15003,0.18465,0.36632,0.39724,0
2019-07-02T21:00:00Z,Lane,91.22,22.19,22.91,80.69,0.52,0.51,1.06,0,1.7,28.09,27.65,26.06,23.26,0.14914,0.18458,0.36657,0.39724,0
2019-07-02T22:00:00Z,Lane,91.28,21.58,23.12,84.73,0.39,0,0,0,0.97,27.54,27.38,26.11,23.26,0.14786,0.18393,0.36654,0.39723,0
2019-07-02T23:00:00Z,Lane,91.33,20.87,22.9,86.89,0.32,0,0,0,1.3,26.97,27.03,26.1,23.27,0.14675,0.18325,0.36657,0.39722,0
2019-07-03T00:00:00Z,Lane,91.31,20.2,21,82.38,0.42,0,0,0,2.45,26.44,26.68,26.06,23.28,0.1457,0.18267,0.36653,0.39721,0
2019-07-03T01:00:00Z,Lane,91.28,19.16,20.4,86.69,0.3,0,0,0,1.57,25.94,26.32,25.97,23.29,0.14489,0.18191,0.36609,0.39718,0
2019-07-03T02:00:00Z,Lane,91.24,18.92,19.84,89.62,0.23,0,0,0,1.14,25.5,25.97,25.85,23.31,0.14416,0.18137,0.36539,0.39716,0
2019-07-03T03:00:00Z,Lane,91.2,18.66,19.8,89.34,0.23,0,0,0,1.22,25.12,25.65,25.72,23.32,0.1436,0.18075,0.3648,0.39727,0
2019-07-03T04:00:00Z,Lane,91.19,18.05,18.94,91.26,0.18,0,0,0,1.41,24.77,25.37,25.58,23.34,0.14326,0.18043,0.36499,0.39777,0
2019-07-03T05:00:00Z,Lane,91.18,18.27,18.83,88.97,0.23,0,0,0,1.59,24.44,25.08,25.44,23.35,0.14282,0.1801,0.3647,0.39772,0
2019-07-03T06:00:00Z,Lane,91.2,17.71,18.9,91.18,0.18,0,9.34,0.03,0.86,24.14,24.81,25.29,23.36,0.1424,0.17961,0.36422,0.39774,0
2019-07-03T07:00:00Z,Lane,91.19,18.37,18.99,90.45,0.21,0,119.67,0.43,0.75,23.86,24.56,25.14,23.38,0.14223,0.17932,0.36388,0.39772,0
2019-07-03T08:00:00Z,Lane,91.25,20.72,20.42,81.61,0.45,0,308.08,1.11,1.82,23.76,24.36,24.99,23.38,0.14249,0.179,0.36349,0.39771,0
2019-07-03T09:00:00Z,Lane,91.25,22.53,22.03,73.89,0.72,0,483.12,1.74,1.22,24,24.32,24.85,23.39,0.14343,0.17913,0.3632,0.39771,0
2019-07-03T10:00:00Z,Lane,91.22,24.63,24,66.21,1.05,0,657.92,2.37,1.11,24.6,24.51,24.74,23.39,0.1451,0.17968,0.36218,0.39771,0
2019-07-03T11:00:00Z,Lane,91.19,26.52,25.8,57.67,1.47,0,797.27,2.87,1.31,25.55,24.93,24.69,23.4,0.14733,0.18043,0.36211,0.39771,0
2019-07-03T12:00:00Z,Lane,91.17,28.19,27.31,51.97,1.84,0,897.86,3.23,1.85,26.68,25.57,24.72,23.4,0.14951,0.18126,0.3622,0.3977,0
2019-07-03T13:00:00Z,Lane,91.13,29.75,28.88,46.59,2.24,0,942.73,3.39,1.98,27.79,26.32,24.83,23.39,0.15153,0.18236,0.36324,0.3977,0
2019-07-03T14:00:00Z,Lane,91.06,31.52,30.72,38.42,2.85,0,668.47,2.41,2.42,28.85,27.08,25.03,23.39,0.15310000000000001,0.18349,0.36366,0.3977,0
2019-07-03T15:00:00Z,Lane,91.03,33.13,32.26,33.25,3.38,0,765.88,2.76,1.62,29.54,27.75,25.28,23.38,0.1536,0.18445,0.3644,0.39771,0
2019-07-03T16:00:00Z,Lane,90.98,33.33,32.63,30.33,3.57,0,538.98,1.94,1.99,30.14,28.32,25.56,23.37,0.154,0.18521,0.36483,0.39769,0
2019-07-03T17:00:00Z,Lane,90.92,33.17,32.38,32.41,3.43,0,516.86,1.86,3.13,30.32,28.7,25.84,23.37,0.15363,0.18579,0.36569,0.39733,0
2019-07-03T18:00:00Z,Lane,90.89,33.38,32.59,31.92,3.5,0,282.09,1.02,3.49,30.28,28.9,26.1,23.36,0.1529,0.18588,0.36654,0.39708,0
2019-07-03T19:00:00Z,Lane,90.89,33.37,32.82,30.81,3.56,0,208.1,0.75,2.75,30.07,28.95,26.32,23.36,0.15193,0.18589,0.36715,0.39709,0
2019-07-03T20:00:00Z,Lane,90.92,31.5,31.24,37.45,2.9,0,47.28,0.17,3.78,29.67,28.85,26.5,23.36,0.15072,0.18568,0.36723,0.39709,0
2019-07-03T21:00:00Z,Lane,90.95,27.45,27.28,62.21,1.41,0,2.37,0.01,5.44,29.12,28.61,26.61,23.36,0.14937,0.18513,0.36732,0.39715,0
2019-07-03T22:00:00Z,Lane,90.99,25.38,25.23,73.29,0.87,0,0,0,5.69,28.55,28.28,26.66,23.37,0.14836,0.18453,0.36727,0.39769,0
2019-07-03T23:00:00Z,Lane,91.03,23.88,23.77,73.79,0.78,0,0,0,5.11,28.04,27.93,26.66,23.39,0.14735,0.18388,0.36733,0.39772,0
2019-07-04T00:00:00Z,Lane,91.08,22.09,22.08,80.86,0.51,0,0,0,2.83,27.53,27.59,26.61,23.4,0.14627,0.18322,0.36709,0.3977,0
2019-07-04T01:00:00Z,Lane,91.06,22.21,22.28,81.06,0.51,0,0,0,3.9,27.04,27.23,26.54,23.43,0.14547,0.18268,0.36735,0.39764,0
2019-07-04T02:00:00Z,Lane,91.03,22.04,22.11,81.33,0.49,0,0,0,4.01,26.62,26.9,26.44,23.45,0.1448,0.18203,0.36715,0.39763,0
2019-07-04T03:00:00Z,Lane,91,21.59,21.7,81.74,0.47,0,0,0,3.34,26.25,26.59,26.32,23.47,0.1442,0.18145,0.36688,0.39759,0
2019-07-04T04:00:00Z,Lane,91.02,20.08,20.27,88.01,0.28,0,0,0,2.31,25.9,26.31,26.2,23.5,0.14367,0.18097,0.36656,0.39775,0
2019-07-04T05:00:00Z,Lane,91.03,18.91,19.25,92.6,0.16,0,0,0,2.53,25.56,26.03,26.06,23.52,0.14336,0.18067,0.36604,0.39817,0
2019-07-04T06:00:00Z,Lane,91.04,19.64,19.78,90.41,0.22,0,11.94,0.04,3.13,25.23,25.76,25.93,23.54,0.14278,0.18015,0.36551,0.39814,0
2019-07-04T07:00:00Z,Lane,91.05,20.22,20.14,88.4,0.28,0,114.55,0.41,3.43,24.96,25.5,25.79,23.56,0.14288,0.17967,0.36486,0.39812,0
2019-07-04T08:00:00Z,Lane,91.11,23.33,22.95,73.79,0.76,0,299.33,1.08,3.96,24.81,25.3,25.65,23.59,0.14288,0.17958,0.36493,0.39812,0
2019-07-04T09:00:00Z,Lane,91.17,25.8,25.11,63.27,1.22,0,488.76,1.76,4.6,24.92,25.21,25.51,23.6,0.14334,0.17959,0.36469,0.39808,0
2019-07-04T10:00:00Z,Lane,91.16,26.93,26.06,61.83,1.36,0,661.29,2.38,5.11,25.33,25.29,25.41,23.61,0.14458,0.17948,0.36449,0.3981,0
2019-07-04T11:00:00Z,Lane,91.18,29.12,28.07,52.17,1.93,0,796.19,2.87,5.71,26.03,25.58,25.34,23.62,0.14612,0.18008,0.36413,0.39809,0
2019-07-04T12:00:00Z,Lane,91.22,30.44,29.28,49.88,2.18,0,888.33,3.2,6.28,26.93,26.05,25.34,23.63,0.14796,0.18073,0.36411,0.39806,0
2019-07-04T13:00:00Z,Lane,91.2,31.8,30.56,45.71,2.56,0,927.75,3.34,7.68,27.88,26.65,25.41,23.63,0.14971,0.18148,0.36454,0.39804,0
2019-07-04T14:00:00Z,Lane,91.15,33.46,32.09,39.66,3.12,0,916.21,3.3,7.7,28.73,27.28,25.55,23.63,0.15114,0.18244,0.36479,0.39806,0
2019-07-04T15:00:00Z,Lane,91.1,34.65,33.25,35.37,3.57,0,855.06,3.08,8,29.45,27.88,25.74,23.64,0.15204,0.1831,0.36464,0.39806,0
2019-07-04T16:00:00Z,Lane,91.06,35.79,34.51,30.29,4.1,0,739.19,2.66,8.47,29.97,28.4,25.96,23.63,0.15247,0.18374,0.36579,0.39805,0
2019-07-04T17:00:00Z,Lane,91.08,35.85,34.66,29.9,4.13,0,592.5,2.13,7.69,30.26,28.79,26.2,23.64,0.15202,0.18415,0.36659,0.3981,0
2019-07-04T18:00:00Z,Lane,91.09,35.02,34.23,32.17,3.82,0,266.87,0.96,7.53,30.33,29.03,26.43,23.63,0.15174,0.18457,0.36714,0.3981,0
2019-07-04T19:00:00Z,Lane,91.12,33.8,33.37,35.09,3.42,0,124.05,0.45,6.58,30.13,29.1,26.63,23.64,0.15058,0.18457,0.36709,0.3981,0
2019-07-04T20:00:00Z,Lane,91.15,31.96,31.8,39.34,2.88,0,49.08,0.18,5.14,29.74,28.99,26.79,23.64,0.14942,0.18397,0.36743,0.39811,0
2019-07-04T21:00:00Z,Lane,91.19,29.69,29.72,47.53,2.19,0,1.6,0.01,4.6,29.27,28.77,26.89,23.65,0.14824,0.18353,0.36772,0.39811,0
2019-07-04T22:00:00Z,Lane,91.28,28.07,28.1,53.44,1.77,0,0,0,4.66,28.77,28.48,26.93,23.66,0.14727,0.18294,0.36773,0.39811,0
2019-07-04T23:00:00Z,Lane,91.3,26.14,26.21,58.94,1.39,0,0,0,3.69,28.29,28.17,26.93,23.67,0.14617,0.18239,0.36772,0.39807,0
2019-07-05T00:00:00Z,Lane,91.31,25.1,25.25,62.82,1.19,0,0,0,3.51,27.82,27.85,26.89,23.69,0.14537,0.18171,0.36766,0.39805,0
2019-07-05T01:00:00Z,Lane,91.32,25.25,25.4,62.11,1.22,0,0,0,4.66,27.4,27.54,26.82,23.71,0.14456,0.18102,0.3672,0.39859,0
2019-07-05T02:00:00Z,Lane,91.37,24.48,24.66,64.59,1.09,0,0,0,3.62,27.01,27.24,26.73,23.74,0.14386,0.18049,0.36704,0.39846,0
2019-07-05T03:00:00Z,Lane,91.38,23.79,23.96,67.77,0.95,0,0,0,4.79,26.67,26.95,26.63,23.76,0.14332,0.17994,0.36747,0.3986,0
2019-07-05T04:00:00Z,Lane,91.37,23.38,23.44,71.32,0.83,0,0,0,5.16,26.35,26.69,26.51,23.78,0.1428,0.17943,0.36692,0.39849,0
2019-07-05T05:00:00Z,Lane,91.46,22.32,22.43,76.95,0.62,0,0,0,2.49,26.07,26.44,26.39,23.8,0.14245,0.17909,0.36666,0.39857,0
2019-07-05T06:00:00Z,Lane,91.53,22.03,22.35,79.61,0.54,0,9.64,0.03,1.87,25.83,26.23,26.27,23.83,0.14211,0.17873,0.3664,0.39854,0
2019-07-05T07:00:00Z,Lane,91.53,22.94,22.75,78.66,0.6,0,134.17,0.48,3.8,25.62,26.02,26.15,23.85,0.1422,0.1782,0.36601,0.39852,0
2019-07-05T08:00:00Z,Lane,91.61,24.82,24.47,71.79,0.88,0,163.34,0.59,3.36,25.56,25.88,26.03,23.87,0.14215,0.1781,0.36545,0.3985,0
2019-07-05T09:00:00Z,Lane,91.71,25.91,25.29,69.43,1.02,0,337.11,1.21,3.32,25.67,25.84,25.92,23.88,0.1426,0.1781,0.36491,0.39848,0
2019-07-05T10:00:00Z,Lane,91.79,23.35,22.7,77.56,0.64,0,250.25,0.9,6.82,25.95,25.91,25.83,23.89,0.14341,0.17813,0.36445,0.3985,0
2019-07-05T11:00:00Z,Lane,91.76,21.73,21.26,78.93,0.55,0,412.72,1.49,6.54,26.04,25.99,25.78,23.91,0.14347,0.17879,0.36437,0.39849,0
2019-07-05T12:00:00Z,Lane,91.85,23.67,22.65,71.83,0.83,0,681.97,2.46,5.83,26.05,25.99,25.75,23.91,0.14362,0.17851,0.36494,0.39847,0
2019-07-05T13:00:00Z,Lane,91.86,26.43,25.31,64.57,1.23,0,755.73,2.72,4.22,26.48,26.14,25.73,23.92,0.14483,0.17866,0.36511,0.39847,0
2019-07-05T14:00:00Z,Lane,91.81,28.25,27.34,61.33,1.49,0,496.38,1.79,3.63,27.25,26.53,25.73,23.92,0.14623,0.17943,0.36507,0.39846,0
2019-07-05T15:00:00Z,Lane,91.75,30.34,29.57,56.01,1.91,0,399.28,1.44,3.39,27.8,26.93,25.79,23.93,0.14699,0.17997,0.36435,0.39845,0
2019-07-05T16:00:00Z,Lane,91.68,30.18,29.36,56.44,1.88,0,308.28,1.11,5.37,28.21,27.29,25.89,23.92,0.14741,0.18038,0.36483,0.39843,0
2019-07-05T17:00:00Z,Lane,91.77,25.46,25.26,76.18,0.82,4.32,41.07,0.15,5.02,28.4,27.56,26.02,23.93,0.14758,0.1813,0.36564,0.39845,0
2019-07-05T18:00:00Z,Lane,91.73,24.34,24.34,82.9,0.53,0,193.5,0.7,3.63,28.03,27.56,26.14,23.93,0.14675,0.18128,0.36647,0.39846,0
2019-07-05T19:00:00Z,Lane,91.67,25.7,25.73,77.22,0.75,0,151.29,0.54,5.35,27.61,27.36,26.23,23.93,0.14592,0.18042,0.36651,0.39846,0
2019-07-05T20:00:00Z,Lane,91.77,23.72,23.82,79.36,0.6,0,13.4,0.05,5.49,27.28,27.19,26.26,23.93,0.14522,0.1803,0.36649,0.39847,0
2019-07-05T21:00:00Z,Lane,91.8,20.27,20.36,78.13,0.52,0,0.45,0,3.63,26.77,26.93,26.26,23.93,0.14394,0.17967,0.3665,0.39846,0
2019-07-05T22:00:00Z,Lane,91.92,19.58,19.89,86.87,0.3,0,0,0,1.47,26.15,26.55,26.21,23.93,0.14288,0.17898,0.36612,0.39844,0
2019-07-05T23:00:00Z,Lane,91.98,20,20.13,84.08,0.37,0,0,0,3.71,25.69,26.19,26.12,23.94,0.14213,0.17842,0.36599,0.39844,0
2019-07-06T00:00:00Z,Lane,92.07,19.29,19.45,86.07,0.31,0,0,0,2.1,25.27,25.87,26,23.95,0.14141,0.17799,0.36509,0.39844,0
2019-07-06T01:00:00Z,Lane,92.19,19.19,19.33,81.75,0.41,0,0,0,5.83,24.91,25.56,25.87,23.95,0.14089,0.1775,0.3646,0.39844,0
2019-07-06T02:00:00Z,Lane,92.2,19.38,19.6,77.6,0.5,0,0,0,6.74,24.54,25.27,25.73,23.96,0.1403,0.1769,0.36492,0.39888,0
2019-07-06T03:00:00Z,Lane,92.31,19.15,19.49,79.49,0.46,0,0,0,1.76,24.16,24.96,25.58,23.97,0.13965,0.17644,0.36451,0.3991,0
2019-07-06T04:00:00Z,Lane,92.18,18.42,18.63,85.3,0.31,0,0,0,3.07,23.9,24.69,25.42,23.97,0.13956,0.17609,0.36405,0.39907,0
2019-07-06T05:00:00Z,Lane,92.04,17.89,18.26,85.14,0.31,0,0,0,2.55,23.67,24.47,25.27,23.98,0.13899,0.17574,0.36362,0.39906,0
2019-07-06T06:00:00Z,Lane,92.24,17.51,18.05,85.28,0.3,0,6.05,0.02,4.74,23.4,24.24,25.12,23.98,0.13891,0.17543,0.36322,0.39908,0
2019-07-06T07:00:00Z,Lane,92.34,18.48,18.62,80.84,0.41,0,54.1,0.19,4.96,23.13,24,24.97,23.98,0.1383,0.17519,0.36229,0.39908,0
2019-07-06T08:00:00Z,Lane,92.46,18.84,18.71,86.45,0.29,0,145.35,0.52,3.42,22.93,23.78,24.82,23.97,0.13836,0.17454,0.36252,0.3991,0
2019-07-06T09:00:00Z,Lane,92.43,19.66,19.36,84.49,0.36,0,275.74,0.99,2.93,22.91,23.64,24.67,23.97,0.1385,0.1746,0.36214,0.39909,0
2019-07-06T10:00:00Z,Lane,92.4,21.61,21.08,74.06,0.67,0,528.29,1.9,2.63,23.1,23.62,24.54,23.96,0.13923,0.17456,0.36188,0.399,0
2019-07-06T11:00:00Z,Lane,92.34,23.97,23.25,61.18,1.16,0,809.57,2.91,3.06,23.71,23.79,24.43,23.95,0.14103,0.1751,0.36137,0.39848,0
2019-07-06T12:00:00Z,Lane,92.29,25.64,24.81,52.28,1.57,0,855.31,3.08,3.61,24.84,24.29,24.38,23.94,0.14353,0.17593,0.36137,0.39849,0
2019-07-06T13:00:00Z,Lane,92.25,27.4,26.44,45.19,2,0,951.2,3.42,3.82,26.02,24.99,24.41,23.92,0.14568,0.17704,0.36146,0.3985,0
2019-07-06T14:00:00Z,Lane,92.19,28.67,27.77,40.84,2.33,0,842.57,3.03,2.6,27.09,25.73,24.54,23.91,0.14756,0.17812,0.36185,0.3985,0
2019-07-06T15:00:00Z,Lane,92.12,28.69,27.98,44.63,2.18,0,506.79,1.82,2.9,27.98,26.49,24.73,23.89,0.14869,0.17923,0.36232,0.39853,0
2019-07-06T16:00:00Z,Lane,92.06,28.75,28.06,45.92,2.14,0,494.41,1.78,3.3,28.31,26.99,24.97,23.87,0.14866,0.17989,0.36272,0.39857,0
