TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP10MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,PRECIP2,SRAVG,SR,WSPD2MAVG,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM
2020-03-28T00:00:00Z,Lane,90.28,6.88,6.88,99.85,0,0,0,0,0,4.28,9.33,9.42,9.36,8.79,0.28187,0.32405,0.4145,0.41275
2020-03-28T01:00:00Z,Lane,90.24,6.58,6.56,99.85,0,0,0,0,0,5.34,9.25,9.37,9.34,8.79,0.2818,0.3239,0.41443,0.4128
2020-03-28T02:00:00Z,Lane,90.2,6.31,6.32,99.85,0,0,0,0,0,4.63,9.18,9.3,9.32,8.79,0.28184,0.3239,0.41396,0.41273
2020-03-28T03:00:00Z,Lane,90.09,6.04,6.04,99.85,0,0,0,0,0,4.39,9.1,9.25,9.29,8.79,0.28176,0.32351,0.41397,0.41276
2020-03-28T04:00:00Z,Lane,90,5.81,5.82,99.85,0,0,0,0,0,3.06,9.02,9.18,9.27,8.79,0.28119,0.3233,0.414,0.41275
2020-03-28T05:00:00Z,Lane,89.98,5.81,5.81,99.85,0,0,0,0,0,1.89,8.94,9.11,9.24,8.79,0.2812,0.3233,0.414,0.41272
2020-03-28T06:00:00Z,Lane,89.96,5.64,5.65,99.85,0,0,0,0,0,3.22,8.87,9.05,9.2,8.79,0.28121,0.32334,0.414,0.41274
2020-03-28T07:00:00Z,Lane,90.06,3.52,3.62,91.9,0.06,0,0,5.14,0.02,7.9,8.81,8.99,9.17,8.8,0.2808,0.32277,0.41349,0.41273
2020-03-28T08:00:00Z,Lane,90.13,3.05,3.1,91.46,0.06,0.25,0,46.31,0.17,7.41,8.67,8.92,9.13,8.8,0.28036,0.32276,0.4135,0.41272
2020-03-28T09:00:00Z,Lane,90.22,4.12,4.09,89.29,0.09,0,0,116.49,0.42,6.73,8.52,8.81,9.1,8.8,0.27998,0.32229,0.41353,0.41271
2020-03-28T10:00:00Z,Lane,90.31,4.77,4.56,87.82,0.1,0,0,266.32,0.96,8.41,8.46,8.72,9.05,8.8,0.27998,0.3222,0.41318,0.41272
2020-03-28T11:00:00Z,Lane,90.42,4.7,4.45,89.04,0.09,0.25,0,328.46,1.18,9.64,8.52,8.7,9,8.8,0.28023,0.3222,0.41304,0.41272
2020-03-28T12:00:00Z,Lane,90.5,5.7,5.44,85.79,0.13,0,0,422.45,1.52,10.65,8.67,8.75,8.97,8.8,0.28102,0.32219,0.41307,0.41272
2020-03-28T13:00:00Z,Lane,90.57,6.42,6.3,79.54,0.2,0,0,266.53,0.96,10.5,8.83,8.84,8.94,8.8,0.28168,0.32262,0.41308,0.41274
2020-03-28T14:00:00Z,Lane,90.66,6.99,6.78,79.32,0.21,0,0,464.21,1.67,11.53,8.95,8.93,8.93,8.79,0.28191,0.32277,0.41308,0.41274
2020-03-28T15:00:00Z,Lane,90.78,7.3,7.14,71.92,0.29,0,0,354.99,1.28,11.96,9.1,9.02,8.93,8.79,0.28228,0.32271,0.41308,0.41276
2020-03-28T16:00:00Z,Lane,90.89,7.73,7.48,66.34,0.35,0,0,407.56,1.47,13.14,9.23,9.11,8.94,8.8,0.28254,0.32335,0.41308,0.41274
2020-03-28T17:00:00Z,Lane,91.03,8.1,7.84,63.05,0.4,0,0,335.27,1.21,11.67,9.31,9.17,8.97,8.78,0.2825,0.32333,0.41304,0.41276
2020-03-28T18:00:00Z,Lane,91.17,8.38,8.27,56.77,0.48,0,0,233.39,0.84,9.92,9.35,9.22,8.99,8.78,0.28251,0.32331,0.41303,0.41276
2020-03-28T19:00:00Z,Lane,91.3,7.62,7.83,56.4,0.46,0,0,37.32,0.13,6.67,9.27,9.22,9.01,8.78,0.28211,0.32332,0.41301,0.41276
2020-03-28T20:00:00Z,Lane,91.37,5.11,6.39,65.88,0.31,0,0,1.88,0.01,2.9,9.06,9.13,9.03,8.78,0.28147,0.32288,0.413,0.41276
2020-03-28T21:00:00Z,Lane,91.41,0.88,3.57,81.85,0.12,0,0,0,0,2.12,8.78,8.98,9.03,8.77,0.28074,0.32251,0.41302,0.41276
2020-03-28T22:00:00Z,Lane,91.47,0.6,1.94,82.81,0.11,0.25,0,0,0,2.61,8.45,8.78,9.01,8.77,0.27993,0.322,0.41304,0.41276
2020-03-28T23:00:00Z,Lane,91.48,0.07,1.09,82.98,0.1,0,0,0,0,3.11,8.11,8.55,8.96,8.77,0.27919,0.32143,0.41305,0.41277
2020-03-29T00:00:00Z,Lane,91.51,0.01,0.88,80.08,0.12,0,0,0.01,0,3.37,7.8,8.31,8.9,8.77,0.27847,0.32084,0.41255,0.41278
2020-03-29T01:00:00Z,Lane,91.56,-0.33,0.43,79.55,0.12,0,0,0,0,3.26,7.51,8.08,8.81,8.77,0.2778,0.32043,0.41253,0.41278
2020-03-29T02:00:00Z,Lane,91.59,-0.73,0.07,81.51,0.11,0,0,0,0,3.02,7.25,7.86,8.72,8.76,0.27725,0.31988,0.4121,0.41278
2020-03-29T03:00:00Z,Lane,91.6,-0.37,0.45,80.94,0.11,0,0,0.01,0,3.37,7,7.64,8.61,8.76,0.27664,0.31933,0.41184,0.41279
2020-03-29T04:00:00Z,Lane,91.62,-0.12,0.75,80.85,0.12,0,0,0,0,3,6.77,7.44,8.5,8.75,0.27611,0.31879,0.41167,0.41279
2020-03-29T05:00:00Z,Lane,91.66,-0.56,0.23,82.58,0.1,0,0,0,0,3.1,6.58,7.25,8.39,8.75,0.27561,0.3183,0.41117,0.4128
2020-03-29T06:00:00Z,Lane,91.71,-0.58,0.14,81.75,0.11,0,0,0,0,3.38,6.39,7.07,8.27,8.75,0.2751,0.31787,0.41115,0.41274
2020-03-29T07:00:00Z,Lane,91.78,-0.85,-0.14,83.5,0.09,0,0,18.21,0.07,2.92,6.22,6.91,8.16,8.74,0.27456,0.31762,0.4107,0.41224
2020-03-29T08:00:00Z,Lane,91.87,1.05,1.22,78.52,0.14,0,0,142.9,0.51,3.18,6.05,6.75,8.04,8.74,0.27449,0.31706,0.4104,0.41224
2020-03-29T09:00:00Z,Lane,91.93,6.13,6,60.4,0.38,0,0,308.55,1.11,4.41,5.97,6.62,7.93,8.73,0.27449,0.31704,0.41021,0.41225
2020-03-29T10:00:00Z,Lane,91.98,10.8,10.33,43.16,0.74,0,0,562.39,2.02,4.96,6.1,6.58,7.83,8.72,0.27462,0.31672,0.40976,0.41226
2020-03-29T11:00:00Z,Lane,92,13.45,12.89,29.44,1.09,0,0,697.61,2.51,4.24,6.63,6.75,7.74,8.7,0.27597,0.31718,0.40979,0.41226
2020-03-29T12:00:00Z,Lane,91.99,14.47,13.78,24.64,1.24,0,0,825.53,2.97,3.45,7.48,7.17,7.7,8.7,0.27806,0.31805,0.40934,0.41227
2020-03-29T13:00:00Z,Lane,91.95,15.2,14.55,23.38,1.32,0,0,801.23,2.88,3.27,8.57,7.8,7.71,8.68,0.28069,0.31954,0.40978,0.41229
2020-03-29T14:00:00Z,Lane,91.89,15.86,15.31,22.84,1.39,0,0,754.77,2.72,4.22,9.68,8.56,7.8,8.66,0.28317,0.32113,0.40994,0.41232
2020-03-29T15:00:00Z,Lane,91.82,16.53,15.91,21.55,1.48,0,0,750.88,2.7,4.65,10.58,9.29,7.98,8.65,0.28511,0.32266,0.41044,0.41234
2020-03-29T16:00:00Z,Lane,91.75,16.77,16.47,20.67,1.51,0,0,488.43,1.76,3.88,11.26,9.92,8.2,8.63,0.28612,0.32388,0.41101,0.41235
2020-03-29T17:00:00Z,Lane,91.71,16.96,16.8,18.41,1.58,0,0,396.16,1.43,5.24,11.63,10.4,8.46,8.61,0.28633,0.32467,0.41159,0.41204
2020-03-29T18:00:00Z,Lane,91.71,16.75,16.8,17.92,1.56,0,0,272.87,0.98,4.69,11.67,10.66,8.71,8.59,0.28567,0.32524,0.41228,0.41179
2020-03-29T19:00:00Z,Lane,91.72,14.54,15.47,22.91,1.29,0,0,74.56,0.27,3.15,11.45,10.72,8.94,8.58,0.28466,0.32486,0.41282,0.41179
2020-03-29T20:00:00Z,Lane,91.74,8.94,12.4,33.58,0.76,0,0,1.35,0,2,11.09,10.63,9.13,8.56,0.28337,0.32437,0.4133,0.41181
2020-03-29T21:00:00Z,Lane,91.78,7.62,10.19,39.51,0.63,0,0,0,0,2.25,10.62,10.43,9.26,8.55,0.28208,0.32369,0.41341,0.41183
2020-03-29T22:00:00Z,Lane,91.79,5.1,7.14,49.85,0.44,0,0,0,0,2.18,10.15,10.15,9.34,8.54,0.28082,0.32286,0.41339,0.41185
2020-03-29T23:00:00Z,Lane,91.81,4.66,6.3,54.28,0.39,0,0,0,0,2.18,9.73,9.86,9.36,8.54,0.27981,0.32214,0.41339,0.41185
2020-03-30T00:00:00Z,Lane,91.81,7.21,8.04,46.72,0.54,0,0,0,0,3.67,9.37,9.58,9.34,8.54,0.27887,0.32146,0.41341,0.41183
2020-03-30T01:00:00Z,Lane,91.82,6.9,7.52,48.95,0.51,0,0,0,0,4,9.08,9.34,9.3,8.54,0.27813,0.32079,0.41324,0.41185
2020-03-30T02:00:00Z,Lane,91.79,5.14,6.21,61.38,0.34,0,0,0,0,2.79,8.83,9.13,9.23,8.55,0.27742,0.32018,0.41291,0.41183
2020-03-30T03:00:00Z,Lane,91.75,3.17,4.63,71.71,0.22,0,0,0,0,2.37,8.58,8.93,9.16,8.56,0.27686,0.31969,0.41279,0.41182
2020-03-30T04:00:00Z,Lane,91.71,1.15,2.65,79.15,0.14,0,0,0,0,2.1,8.33,8.73,9.08,8.56,0.27617,0.3191,0.41245,0.4118
2020-03-30T05:00:00Z,Lane,91.69,0.67,2.04,83.48,0.11,0,0,0.01,0,1.87,8.08,8.53,8.99,8.57,0.27545,0.31852,0.41224,0.4118
2020-03-30T06:00:00Z,Lane,91.67,2.44,2.98,82.02,0.13,0,0,0,0,2.36,7.85,8.32,8.9,8.58,0.2748,0.31796,0.412,0.41178
2020-03-30T07:00:00Z,Lane,91.64,3.04,3.49,81.07,0.14,0,0,11.22,0.04,3.57,7.67,8.14,8.8,8.59,0.27437,0.31751,0.41159,0.41177
2020-03-30T08:00:00Z,Lane,91.62,5.33,5.45,75.13,0.23,0,0,142.12,0.51,4.63,7.52,7.99,8.71,8.6,0.27397,0.31718,0.41146,0.41177
2020-03-30T09:00:00Z,Lane,91.61,9.41,9.36,62.7,0.45,0,0,235.94,0.85,6.19,7.45,7.87,8.61,8.61,0.27395,0.31681,0.41102,0.41176
2020-03-30T10:00:00Z,Lane,91.59,11.41,11.2,57.02,0.58,0,0,296.76,1.07,7.01,7.57,7.84,8.52,8.62,0.2741,0.31653,0.41109,0.41176
2020-03-30T11:00:00Z,Lane,91.54,14.17,13.71,51.59,0.79,0,0,606.02,2.18,8.64,7.87,7.94,8.45,8.61,0.27473,0.31708,0.4108,0.41176
2020-03-30T12:00:00Z,Lane,91.45,16.47,15.74,47.35,0.99,0,0,744.43,2.68,10.48,8.36,8.15,8.41,8.62,0.27609,0.31737,0.41054,0.41176
2020-03-30T13:00:00Z,Lane,91.38,16.49,15.76,47.48,0.99,0,0,711.39,2.56,10.52,9.07,8.54,8.4,8.62,0.27759,0.31826,0.41053,0.41176
2020-03-30T14:00:00Z,Lane,91.34,15.5,15.27,50.09,0.88,0,0,294.77,1.06,9.84,9.73,9,8.44,8.61,0.27872,0.31935,0.41086,0.41176
2020-03-30T15:00:00Z,Lane,91.24,15.83,15.48,45.37,0.98,0,0,407.7,1.47,10.65,10.06,9.37,8.55,8.61,0.27928,0.31985,0.41099,0.41176
2020-03-30T16:00:00Z,Lane,91.23,15.36,14.84,48.05,0.91,0,0,532.44,1.92,10.91,10.28,9.62,8.66,8.61,0.27919,0.32039,0.41135,0.41177
2020-03-30T17:00:00Z,Lane,91.26,14.08,13.72,54.09,0.74,0,0,372.54,1.34,10.87,10.54,9.86,8.79,8.61,0.27912,0.3207,0.41156,0.41177
2020-03-30T18:00:00Z,Lane,91.44,11.79,11.77,64.51,0.49,0.76,0,11.69,0.04,7.82,10.63,10.05,8.91,8.61,0.27917,0.32096,0.41192,0.41178
2020-03-30T19:00:00Z,Lane,91.5,9.31,9.7,78.46,0.25,11.94,0,2.59,0.01,6.42,10.52,10.1,9.04,8.6,0.28644,0.32208,0.41241,0.4118
2020-03-30T20:00:00Z,Lane,91.59,8.41,8.81,85.86,0.16,9.14,0,0,0,5.86,10.11,10.04,9.16,8.59,0.40125,0.40239,0.44596,0.4118
2020-03-30T21:00:00Z,Lane,91.72,7.7,7.84,91.91,0.09,4.32,0,0,0,5.8,9.62,9.73,9.31,8.59,0.3988,0.41889,0.46895,0.41194
2020-03-30T22:00:00Z,Lane,91.77,7.63,7.73,94.19,0.06,1.52,0,0,0,4.96,9.39,9.52,9.34,8.59,0.39443,0.41494,0.46651,0.41235
2020-03-30T23:00:00Z,Lane,91.76,7.55,7.67,93.66,0.07,0.25,0,0,0,4.92,9.25,9.38,9.3,8.59,0.38507,0.40742,0.46276,0.41299
2020-03-31T00:00:00Z,Lane,91.78,6.91,7.1,94.57,0.05,0,0,0,0,4.03,9.13,9.27,9.26,8.6,0.37656,0.4009,0.45827,0.4151
2020-04-01T00:00:00Z,Lane,91.16,9.7,10.16,73.06,0.32,0,0,0,0,5.05,11.26,11.36,10.61,8.73,0.34345,0.3753,0.44017,0.44416
2020-04-01T01:00:00Z,Lane,91.09,9.02,9.43,78.71,0.24,0,0,0,0,4.6,10.93,11.09,10.56,8.74,0.34236,0.37438,0.43968,0.44416
2020-04-01T02:00:00Z,Lane,91,8.53,8.87,82.88,0.19,0,0,0,0,5.51,10.63,10.85,10.5,8.77,0.34154,0.37361,0.43925,0.44416
2020-04-01T03:00:00Z,Lane,90.92,8.5,8.81,81.61,0.2,0,0,0,0,5.97,10.38,10.62,10.42,8.79,0.34069,0.37281,0.43878,0.44415
2020-04-01T04:00:00Z,Lane,90.86,8.11,8.39,84.16,0.17,0,0,0,0,5.48,10.15,10.41,10.34,8.82,0.33997,0.37219,0.43835,0.44381
2020-04-01T05:00:00Z,Lane,90.79,8.69,9.03,83.6,0.18,0,0,0,0,5.94,9.94,10.23,10.25,8.85,0.33929,0.37158,0.4379,0.44362
2020-04-01T06:00:00Z,Lane,90.79,8.51,8.72,87.26,0.14,0,0,0,0,5.21,9.77,10.06,10.16,8.87,0.33864,0.37097,0.43748,0.44362
2020-04-01T07:00:00Z,Lane,90.77,7.38,7.56,92.24,0.08,0,0,10.32,0.04,4.58,9.64,9.92,10.06,8.9,0.3383,0.37049,0.43725,0.44361
2020-04-01T08:00:00Z,Lane,90.79,7.52,7.58,93.68,0.07,0,0,100.99,0.36,4.43,9.51,9.79,9.98,8.92,0.33784,0.37002,0.43685,0.44322
2020-04-01T09:00:00Z,Lane,90.76,9.54,9.36,86.85,0.16,0,0,292.48,1.05,5.28,9.43,9.69,9.9,8.94,0.3372,0.36958,0.43652,0.44305
2020-04-01T10:00:00Z,Lane,90.75,11.92,11.64,74.04,0.36,0,0,484.46,1.74,5.85,9.55,9.66,9.82,8.96,0.33769,0.3696,0.43632,0.44306
2020-04-01T11:00:00Z,Lane,90.71,13.65,13.38,65.75,0.54,0,0,511.54,1.84,5.09,9.91,9.76,9.76,8.98,0.33831,0.36962,0.43595,0.44294
2020-04-01T12:00:00Z,Lane,90.67,15.14,14.89,59.39,0.7,0,0,584.99,2.11,5.33,10.49,10.03,9.73,9,0.33905,0.36999,0.43581,0.44254
2020-04-01T13:00:00Z,Lane,90.59,17.18,16.93,50.66,0.97,0,0,707.24,2.55,4.68,11.16,10.42,9.75,9.01,0.33995,0.37051,0.43582,0.44253
2020-04-01T14:00:00Z,Lane,90.51,19.39,19.25,42.1,1.31,0,0,725.66,2.61,4.19,11.95,10.91,9.83,9.03,0.34091,0.37105,0.43627,0.4425
2020-04-01T15:00:00Z,Lane,90.44,21.21,21.13,39.93,1.51,0,0,691.38,2.49,4.96,12.79,11.48,9.95,9.03,0.34166,0.37162,0.43636,0.44199
2020-04-01T16:00:00Z,Lane,90.41,20.58,20.72,38.46,1.49,0,0,470.4,1.69,5.76,13.46,12.05,10.13,9.04,0.34171,0.3719,0.43668,0.44201
2020-04-01T17:00:00Z,Lane,90.4,19.65,20.02,41.3,1.34,0,0,270.85,0.98,5.46,13.76,12.48,10.35,9.05,0.34121,0.37194,0.43708,0.44202
2020-04-01T18:00:00Z,Lane,90.39,19.81,20.47,40.2,1.38,0,0,117.23,0.42,3.98,13.77,12.7,10.57,9.06,0.34026,0.3714,0.43704,0.44155
2020-04-01T19:00:00Z,Lane,90.38,17.61,19.28,52.84,0.95,0,0,23.45,0.08,2.09,13.61,12.78,10.77,9.07,0.33915,0.37094,0.43741,0.44146
2020-04-01T20:00:00Z,Lane,90.38,16.66,17.95,56.55,0.83,0,0,1.04,0,3.28,13.36,12.73,10.93,9.07,0.33794,0.37012,0.43734,0.44146
2020-04-01T21:00:00Z,Lane,90.42,16.46,16.97,62.19,0.71,0,0,0,0,5.72,13.05,12.61,11.04,9.08,0.33689,0.3694,0.43731,0.44147
2020-04-01T22:00:00Z,Lane,90.38,14.93,15.28,71.06,0.49,0,0,0,0,6.85,12.78,12.46,11.12,9.1,0.33596,0.36872,0.43729,0.44101
2020-04-01T23:00:00Z,Lane,90.34,13.46,13.82,77.31,0.35,0,0,0,0,6.39,12.54,12.31,11.16,9.11,0.335,0.36803,0.43681,0.44093
2020-04-02T00:00:00Z,Lane,90.33,13.03,13.38,78.99,0.32,0,0,0,0,6.39,12.29,12.15,11.17,9.13,0.3343,0.36741,0.43677,0.44094
2020-04-02T01:00:00Z,Lane,90.33,12.1,12.46,83.7,0.23,0,0,0,0,5.21,12.05,11.99,11.16,9.15,0.33356,0.36672,0.43662,0.44091
2020-04-02T02:00:00Z,Lane,90.3,11.49,11.8,86.45,0.18,0,0,0,0,5.16,11.84,11.83,11.14,9.18,0.33277,0.36613,0.43629,0.44092
2020-04-02T03:00:00Z,Lane,90.27,10.77,11.12,88.64,0.15,0,0,0,0,4.7,11.63,11.67,11.11,9.2,0.33201,0.36552,0.43599,0.4409
2020-04-02T04:00:00Z,Lane,90.27,9.63,10.09,91.38,0.1,0,0,0,0,3.1,11.41,11.51,11.06,9.23,0.33146,0.36507,0.43579,0.44057
2020-04-02T05:00:00Z,Lane,90.4,8.1,9.3,94.11,0.06,0,0,0,0,1.83,11.18,11.33,11.01,9.25,0.33072,0.36445,0.43531,0.44033
2020-04-02T06:00:00Z,Lane,90.49,6.64,8.46,97.46,0.02,0,0,0,0,1.08,10.93,11.15,10.95,9.28,0.32993,0.36382,0.43507,0.44033
2020-04-02T07:00:00Z,Lane,90.65,5.21,5.21,95.15,0.04,0,0,3.25,0.01,8.65,10.69,10.94,10.88,9.3,0.32908,0.36324,0.43488,0.44031
2020-04-02T08:00:00Z,Lane,90.8,1.47,1.37,95.16,0.03,0,0,20.54,0.07,9.18,10.45,10.75,10.8,9.32,0.32839,0.36252,0.4344,0.44031
2020-04-02T09:00:00Z,Lane,90.91,0.08,-0.04,94.88,0.03,0,0,60.97,0.22,8.48,10.13,10.53,10.72,9.35,0.32738,0.36187,0.43412,0.44031
2020-04-02T10:00:00Z,Lane,91,-0.63,-0.85,91.23,0.05,0,0,122.22,0.44,8.66,9.79,10.27,10.62,9.37,0.3265,0.36116,0.43389,0.44028
2020-04-02T11:00:00Z,Lane,91.07,-0.93,-1.23,88.45,0.07,0,0,189.31,0.68,9.03,9.49,10,10.51,9.39,0.3257,0.36037,0.43343,0.44028
2020-04-02T12:00:00Z,Lane,91.18,-0.99,-1.32,87.08,0.07,0,0,204.75,0.74,8.39,9.25,9.77,10.39,9.41,0.32508,0.35969,0.43303,0.44028
2020-04-02T13:00:00Z,Lane,91.23,-1.16,-1.52,86.61,0.08,0,0,226.78,0.82,8.28,9.06,9.56,10.27,9.43,0.32449,0.35918,0.43259,0.43987
2020-04-02T14:00:00Z,Lane,91.25,-1.57,-1.97,84.84,0.08,0,0,246.55,0.89,8.66,8.91,9.39,10.15,9.44,0.32395,0.35872,0.43214,0.43974
2020-04-02T15:00:00Z,Lane,91.3,-1.72,-2.06,82.81,0.09,0,0,196.45,0.71,8.25,8.78,9.24,10.03,9.45,0.3235,0.35822,0.43183,0.43974
2020-04-02T16:00:00Z,Lane,91.33,-2.13,-2.42,82.84,0.09,0,0,146.38,0.53,8.29,8.64,9.1,9.92,9.46,0.32293,0.35768,0.43143,0.43973
2020-04-02T17:00:00Z,Lane,91.38,-2.39,-2.61,81.01,0.1,0,0,103.57,0.37,8.23,8.45,8.95,9.81,9.47,0.32233,0.35709,0.43117,0.43974
2020-04-02T18:00:00Z,Lane,91.44,-2.34,-2.48,78.77,0.11,0,0,56.99,0.21,7.74,8.22,8.78,9.71,9.48,0.32158,0.35642,0.43075,0.43927
2020-04-02T19:00:00Z,Lane,91.54,-2.59,-2.66,79.79,0.1,0,0,14.11,0.05,8.34,7.98,8.58,9.6,9.48,0.32063,0.35586,0.4304,0.43922
2020-04-02T20:00:00Z,Lane,91.63,-3.33,-3.45,82.07,0.09,0,0,0.83,0,9.15,7.7,8.37,9.49,9.49,0.31983,0.3552,0.43003,0.43922
2020-04-02T21:00:00Z,Lane,91.76,-3.74,-3.88,77.39,0.1,0,0,0,0,8.89,7.39,8.13,9.37,9.48,0.31896,0.35451,0.42963,0.43918
2020-04-02T22:00:00Z,Lane,91.87,-3.97,-4.09,72.87,0.12,0,0,0.01,0,8.28,7.07,7.88,9.24,9.48,0.31809,0.35364,0.42918,0.43869
2020-04-02T23:00:00Z,Lane,91.96,-4.03,-4.15,70.56,0.13,0,0,0,0,7.32,6.79,7.63,9.1,9.48,0.31729,0.35305,0.4287,0.43873
2020-04-03T00:00:00Z,Lane,91.96,-3.89,-4.02,70.4,0.14,0,0,0.01,0,7.74,6.52,7.39,8.96,9.47,0.31659,0.35237,0.42824,0.43874
2020-04-03T01:00:00Z,Lane,92,-4.17,-4.27,68.96,0.14,0,0,0,0,8.07,6.29,7.17,8.81,9.46,0.31593,0.35171,0.42788,0.43828
2020-04-03T02:00:00Z,Lane,92.04,-4.67,-4.75,66.46,0.14,0,0,0.01,0,8.19,6.08,6.96,8.66,9.46,0.31525,0.35104,0.42745,0.43822
2020-04-03T03:00:00Z,Lane,92.06,-5.36,-5.35,71.44,0.12,0,0,0,0,6.46,5.86,6.76,8.52,9.44,0.31457,0.35036,0.42697,0.43824
2020-04-03T04:00:00Z,Lane,92.1,-5.53,-5.51,75.72,0.1,0,0,0,0,5.72,5.64,6.56,8.37,9.43,0.31386,0.34985,0.4265,0.43779
2020-04-03T05:00:00Z,Lane,92.11,-5.31,-5.33,74.4,0.11,0,0,0,0,6.39,5.44,6.37,8.22,9.41,0.31331,0.34917,0.42603,0.43774
2020-04-03T06:00:00Z,Lane,92.17,-5.93,-5.88,74.13,0.1,0,0,0,0,5.88,5.26,6.19,8.08,9.4,0.31263,0.34856,0.4256,0.43766
2020-04-03T07:00:00Z,Lane,92.21,-6.57,-6.57,73.39,0.1,0,0,24.55,0.09,6.06,5.08,6.01,7.94,9.38,0.31192,0.34793,0.42518,0.43724
2020-04-03T08:00:00Z,Lane,92.29,-5.85,-6.1,69.87,0.12,0,0,179.41,0.65,5.96,4.9,5.84,7.8,9.36,0.31123,0.34727,0.42478,0.43726
2020-04-03T09:00:00Z,Lane,92.32,-4.61,-5.09,59.61,0.18,0,0,383.66,1.38,7.51,4.75,5.67,7.67,9.34,0.31049,0.34674,0.42436,0.43721
2020-04-03T10:00:00Z,Lane,92.37,-3.32,-3.99,54.49,0.22,0,0,576.83,2.08,6.54,4.63,5.54,7.53,9.31,0.31035,0.34627,0.42392,0.43676
2020-04-03T11:00:00Z,Lane,92.38,-1.95,-2.75,52.19,0.25,0,0,734.18,2.64,6.53,4.74,5.48,7.4,9.28,0.31064,0.34602,0.4235,0.4368
2020-04-03T12:00:00Z,Lane,92.32,-0.55,-1.4,50.82,0.29,0,0,841.38,3.03,6.11,5.22,5.62,7.3,9.26,0.31203,0.34665,0.42328,0.43645
2020-04-03T13:00:00Z,Lane,92.23,1.3,0.42,47.4,0.35,0,0,886.32,3.19,5.92,5.97,5.95,7.23,9.23,0.31364,0.34741,0.42311,0.43633
2020-04-03T14:00:00Z,Lane,92.17,3.1,2.25,43.63,0.43,0,0,872.05,3.14,5.55,6.84,6.43,7.21,9.19,0.31542,0.34854,0.42327,0.43615
2020-04-03T15:00:00Z,Lane,92.12,4.2,3.4,38.66,0.51,0,0,797.78,2.87,5.36,7.69,6.99,7.27,9.16,0.3168,0.34959,0.42324,0.43583
2020-04-03T16:00:00Z,Lane,92.06,5.12,4.35,36.1,0.56,0,0,670.23,2.41,4.73,8.37,7.55,7.39,9.13,0.31766,0.35047,0.4237,0.43576
2020-04-03T17:00:00Z,Lane,91.99,5.34,4.76,33.04,0.6,0,0,497.66,1.79,4.55,8.81,8.01,7.55,9.09,0.3179,0.35106,0.42407,0.43533
2020-04-03T18:00:00Z,Lane,91.95,5.37,5.06,32.89,0.6,0,0,294.14,1.06,4.46,8.94,8.33,7.73,9.06,0.3175,0.35137,0.42447,0.43537
2020-04-03T19:00:00Z,Lane,91.97,4.19,4.39,37.03,0.52,0,0,83.2,0.3,3.6,8.8,8.45,7.9,9.03,0.31652,0.35096,0.4248,0.43497
2020-04-03T20:00:00Z,Lane,92,0.71,2.41,53.94,0.3,0,0,2.79,0.01,1.18,8.47,8.4,8.04,8.99,0.31553,0.35045,0.42502,0.43488
2020-04-03T21:00:00Z,Lane,92.08,-1.19,0.8,61.81,0.21,0,0,0.01,0,1.48,8.08,8.23,8.13,8.96,0.31435,0.34962,0.42499,0.43483
2020-04-03T22:00:00Z,Lane,92.14,-1.94,-1.01,66.41,0.18,0,0,0,0,1.76,7.67,7.99,8.18,8.93,0.31318,0.34902,0.42499,0.43438
2020-04-03T23:00:00Z,Lane,92.16,-3.55,-2.02,74.71,0.12,0,0,0.01,0,1.05,7.29,7.74,8.18,8.91,0.31223,0.34826,0.42496,0.43442
2020-04-04T00:00:00Z,Lane,92.16,-4.02,-2.65,77.45,0.1,0,0,0,0,0.93,6.91,7.48,8.14,8.89,0.3113,0.34742,0.42449,0.43432
2020-04-04T01:00:00Z,Lane,92.18,-4.13,-3.06,76.96,0.1,0,0,0.01,0,0.83,6.57,7.21,8.08,8.87,0.31028,0.34673,0.4243,0.43392
2020-04-04T02:00:00Z,Lane,92.2,-4.45,-3.49,79.15,0.09,0,0,0,0,0.52,6.24,6.95,7.99,8.85,0.3096,0.34616,0.42398,0.43393
2020-04-04T03:00:00Z,Lane,92.17,-4.8,-3.69,81.89,0.08,0,0,0,0,0.39,5.93,6.7,7.89,8.84,0.30883,0.34542,0.42356,0.43394
2020-04-04T04:00:00Z,Lane,92.07,-4.07,-3.92,83.35,0.08,0,0,0,0,2.06,5.64,6.45,7.78,8.82,0.30807,0.34476,0.42312,0.43395
2020-04-04T05:00:00Z,Lane,92.02,-4.3,-4.27,86.24,0.06,0,0,0,0,2.44,5.44,6.24,7.66,8.81,0.30747,0.34422,0.42272,0.43349
2020-04-04T06:00:00Z,Lane,91.99,-4.61,-4.58,88.12,0.05,0,0,0,0,2.21,5.28,6.06,7.54,8.8,0.30709,0.3437,0.42236,0.43344
2020-04-04T07:00:00Z,Lane,92.05,-4.97,-4.79,88.76,0.05,0,0,13.13,0.05,0.8,5.14,5.9,7.42,8.79,0.30679,0.34333,0.42217,0.43344
2020-04-04T08:00:00Z,Lane,92.06,-3.88,-4.03,86.31,0.06,0,0,162.03,0.58,0.96,5,5.76,7.3,8.77,0.30618,0.34303,0.42169,0.43335
