TIMESTAMP,STATION,TEMP2MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC5CM,VWC10CM,PRESSUREAVG,TEMP2MMIN,TEMP2MMAX
2015-07-09T13:00:00Z,Lane,20.18,78.9,0.5,0,471.6,1.7,3.19,NA,NA,92.05,NA,NA
2015-07-09T14:00:00Z,Lane,21.65,72.16,0.72,0.25,624.5,2.25,3.51,NA,NA,91.99,NA,NA
2015-07-09T15:00:00Z,Lane,22.47,67.37,0.89,0,354.32,1.28,3.65,NA,NA,91.96,NA,NA
2015-07-09T16:00:00Z,Lane,22.64,69.58,0.84,0,359.03,1.29,3.58,NA,NA,91.92,NA,NA
2015-07-09T17:00:00Z,Lane,23.18,66.55,0.95,0.25,314.34,1.13,2.45,NA,NA,91.9,NA,NA
2015-07-09T18:00:00Z,Lane,24.27,61.93,1.15,0,370.25,1.33,2.5,NA,NA,91.83,NA,NA
2015-07-09T19:00:00Z,Lane,24.14,62.25,1.14,0,214.91,0.77,2.95,NA,NA,91.75,NA,NA
2015-07-09T20:00:00Z,Lane,22.55,71.03,0.8,0,50.79,0.18,2.4,NA,NA,91.77,NA,NA
2015-07-09T21:00:00Z,Lane,20.57,81.42,0.45,0,0.96,0,2.16,NA,NA,91.81,NA,NA
2015-07-09T22:00:00Z,Lane,20.39,82.86,0.41,0,0,0,2.51,NA,NA,91.93,NA,NA
2015-07-09T23:00:00Z,Lane,20.67,81.23,0.46,0,0,0,3.29,NA,NA,91.95,NA,NA
2015-07-10T00:00:00Z,Lane,20.71,82.54,0.43,0,0,0,3.02,NA,NA,91.89,NA,NA
2015-07-10T01:00:00Z,Lane,20.28,86.82,0.31,0.25,0,0,2.46,NA,NA,91.83,NA,NA
2015-07-10T02:00:00Z,Lane,20.45,87.25,0.31,0,0,0,4.42,NA,NA,91.84,NA,NA
2015-07-10T03:00:00Z,Lane,19.85,91.21,0.2,0,0,0,3.13,NA,NA,91.87,NA,NA
2015-07-10T04:00:00Z,Lane,19.66,91.94,0.18,0,0,0,2.38,NA,NA,91.81,NA,NA
2015-07-10T05:00:00Z,Lane,19.29,90.65,0.21,0,0,0,1.51,NA,NA,91.75,NA,NA
2015-07-10T06:00:00Z,Lane,18.33,92.27,0.16,0,5.59,0.02,1.52,NA,NA,91.78,NA,NA
2015-07-10T07:00:00Z,Lane,18.76,87.85,0.26,0,55.58,0.2,3.37,NA,NA,91.82,NA,NA
2015-07-10T08:00:00Z,Lane,19.79,81.16,0.43,0,88.96,0.32,3.64,NA,NA,91.82,NA,NA
2015-07-10T09:00:00Z,Lane,21.96,72.96,0.73,0,356.41,1.28,4.82,NA,NA,91.83,NA,NA
2015-07-10T10:00:00Z,Lane,24.43,62.72,1.14,0,636.65,2.29,6.6,NA,NA,91.81,NA,NA
2015-07-10T11:00:00Z,Lane,25.66,59.77,1.33,0,815.37,2.94,6.43,NA,NA,91.78,NA,NA
2015-07-10T12:00:00Z,Lane,26.36,59.12,1.4,0,794.46,2.86,6.02,NA,NA,91.78,NA,NA
2015-07-10T13:00:00Z,Lane,27.62,54.87,1.67,0,865.94,3.12,5.59,NA,NA,91.73,NA,NA
2015-07-10T14:00:00Z,Lane,29.17,50.04,2.02,0,906.71,3.26,5.67,NA,NA,91.68,NA,NA
2015-07-10T15:00:00Z,Lane,30.5,44.95,2.41,0,889.66,3.2,6.27,NA,NA,91.62,NA,NA
2015-07-10T16:00:00Z,Lane,30.95,42.65,2.57,0,750.15,2.7,5.99,NA,NA,91.57,NA,NA
2015-07-10T17:00:00Z,Lane,31.24,41.97,2.64,0,547.1,1.97,5.41,NA,NA,91.52,NA,NA
2015-07-10T18:00:00Z,Lane,31.1,41.75,2.63,0,352.68,1.27,5.77,NA,NA,91.5,NA,NA
2015-07-10T19:00:00Z,Lane,30.19,47.24,2.27,0,218.94,0.79,6.04,NA,NA,91.51,NA,NA
2015-07-10T20:00:00Z,Lane,28.69,53.16,1.84,0,72.73,0.26,6.22,NA,NA,91.54,NA,NA
2015-07-10T21:00:00Z,Lane,27.13,59.44,1.46,0,2.37,0.01,5.46,NA,NA,91.59,NA,NA
2015-07-10T22:00:00Z,Lane,26.37,64.83,1.21,0,0,0,6.43,NA,NA,91.65,NA,NA
2015-07-10T23:00:00Z,Lane,25.41,69.88,0.98,0,0,0,6.37,NA,NA,91.68,NA,NA
2015-07-11T00:00:00Z,Lane,24.5,75.43,0.76,0,0,0,5.75,NA,NA,91.68,NA,NA
2015-07-11T01:00:00Z,Lane,23.65,79.49,0.6,0,0,0,5.35,NA,NA,91.68,NA,NA
2015-07-11T02:00:00Z,Lane,23.18,80.73,0.55,0,0,0,5.53,NA,NA,91.64,NA,NA
2015-07-11T03:00:00Z,Lane,22.26,84.61,0.41,0,0,0,5.25,NA,NA,91.62,NA,NA
2015-07-11T04:00:00Z,Lane,21.75,79.91,0.52,0,0,0,5.36,NA,NA,91.65,NA,NA
2015-07-11T05:00:00Z,Lane,21.16,79.1,0.53,0,0,0,4.68,NA,NA,91.67,NA,NA
2015-07-11T06:00:00Z,Lane,20.6,83.86,0.39,0,12.69,0.05,4.32,NA,NA,91.71,NA,NA
2015-07-11T07:00:00Z,Lane,21.19,82.11,0.45,0,132.99,0.48,4.03,NA,NA,91.72,NA,NA
2015-07-11T08:00:00Z,Lane,23.25,67.67,0.93,0,295.72,1.06,5.22,NA,NA,91.74,NA,NA
2015-07-11T09:00:00Z,Lane,25.09,54.45,1.45,0,478.85,1.72,3.96,NA,NA,91.79,NA,NA
2015-07-11T10:00:00Z,Lane,26.75,48.05,1.83,0,645.71,2.32,3.39,NA,NA,91.77,NA,NA
2015-07-11T11:00:00Z,Lane,29.13,38.91,2.47,0,779.36,2.81,3.2,NA,NA,91.75,NA,NA
2015-07-11T12:00:00Z,Lane,31.09,36.11,2.89,0,858.74,3.09,3.9,NA,NA,91.74,NA,NA
2015-07-11T13:00:00Z,Lane,32.71,31.84,3.38,0,926.65,3.34,3.95,NA,NA,91.7,NA,NA
2015-07-11T14:00:00Z,Lane,33.93,29.16,3.75,0,906.03,3.26,3.66,NA,NA,91.68,NA,NA
2015-07-11T15:00:00Z,Lane,34.69,26.61,4.06,0,880.02,3.17,3.06,NA,NA,91.65,NA,NA
2015-07-11T16:00:00Z,Lane,35.04,25.37,4.21,0,767.65,2.76,2.75,NA,NA,91.6,NA,NA
2015-07-11T17:00:00Z,Lane,35.09,23.58,4.32,0,589.61,2.12,2.68,NA,NA,91.55,NA,NA
2015-07-11T18:00:00Z,Lane,34.17,23.95,4.08,0,287.56,1.04,2.68,NA,NA,91.53,NA,NA
2015-07-11T19:00:00Z,Lane,33.62,30.96,3.6,0,214.65,0.77,4.34,NA,NA,91.54,NA,NA
2015-07-11T20:00:00Z,Lane,31.18,42.55,2.61,0,23.92,0.09,5.48,NA,NA,91.59,NA,NA
2015-07-11T21:00:00Z,Lane,29.16,49.21,2.06,0,1.31,0,4.19,NA,NA,91.62,NA,NA
2015-07-11T22:00:00Z,Lane,28.22,52.76,1.81,0,0,0,3.97,NA,NA,91.7,NA,NA
2015-07-11T23:00:00Z,Lane,26.59,57.93,1.47,0,0,0,2.99,NA,NA,91.76,NA,NA
2015-07-12T00:00:00Z,Lane,25.3,63.92,1.16,0,0,0,3.3,NA,NA,91.73,NA,NA
2015-07-12T01:00:00Z,Lane,24.93,66.93,1.04,0,0,0,4.14,NA,NA,91.75,NA,NA
2015-07-12T02:00:00Z,Lane,24.5,69.76,0.93,0,0,0,4.09,NA,NA,91.73,NA,NA
2015-07-12T03:00:00Z,Lane,23.29,75.45,0.7,0,0,0,2.76,NA,NA,91.69,NA,NA
2015-07-12T04:00:00Z,Lane,21.98,81,0.5,0,0,0,2.1,NA,NA,91.67,NA,NA
2015-07-12T05:00:00Z,Lane,21.27,84.42,0.39,0,0,0,1.75,NA,NA,91.68,NA,NA
2015-07-12T06:00:00Z,Lane,20.66,86.88,0.32,0,24.82,0.09,1.48,NA,NA,91.69,NA,NA
2015-07-12T07:00:00Z,Lane,21.62,84.73,0.4,0,130.41,0.47,2.19,NA,NA,91.72,NA,NA
2015-07-12T08:00:00Z,Lane,23.36,76.87,0.67,0,275.55,0.99,1.91,NA,NA,91.76,NA,NA
2015-07-12T09:00:00Z,Lane,25.9,60.05,1.34,0,509.18,1.83,2.23,NA,NA,91.78,NA,NA
2015-07-12T10:00:00Z,Lane,29.4,48.07,2.14,0,694.99,2.5,1.41,NA,NA,91.76,NA,NA
2015-07-12T11:00:00Z,Lane,32.28,39.04,2.95,0,791.96,2.85,0.61,NA,NA,91.76,NA,NA
2015-07-12T12:00:00Z,Lane,34.28,35.41,3.49,0,901.8,3.25,0.16,NA,NA,91.74,NA,NA
2015-07-12T13:00:00Z,Lane,35.16,33.27,3.79,0,942.37,3.39,0.25,NA,NA,91.71,NA,NA
2015-07-12T14:00:00Z,Lane,36.47,28.36,4.37,0,939.82,3.38,0.3,NA,NA,91.67,NA,NA
2015-07-12T15:00:00Z,Lane,37.13,26.61,4.64,0,676.62,2.44,0.3,NA,NA,91.62,NA,NA
2015-07-12T16:00:00Z,Lane,37.31,25,4.79,0,592.16,2.13,0.51,NA,NA,91.58,NA,NA
2015-07-12T17:00:00Z,Lane,38.43,20.07,5.42,0,596.48,2.15,0.12,NA,NA,91.53,NA,NA
2015-07-12T18:00:00Z,Lane,36.66,26.4,4.54,0,415.74,1.5,0.29,NA,NA,91.49,NA,NA
2015-07-12T19:00:00Z,Lane,36.08,25.28,4.47,0,124.41,0.45,0.56,NA,NA,91.48,NA,NA
2015-07-12T20:00:00Z,Lane,34.44,32.54,3.68,0,32.76,0.12,0.8,NA,NA,91.49,NA,NA
2015-07-12T21:00:00Z,Lane,30.81,39.64,2.69,0,1.31,0,1.46,NA,NA,91.51,NA,NA
2015-07-12T22:00:00Z,Lane,26.77,45.39,1.93,0,0,0,1.03,NA,NA,91.56,NA,NA
2015-07-12T23:00:00Z,Lane,27.46,44.28,2.05,0,0,0,2.32,NA,NA,91.58,NA,NA
2015-07-13T00:00:00Z,Lane,27.51,46.62,1.96,0,0,0,3.17,NA,NA,91.57,NA,NA
2015-07-13T01:00:00Z,Lane,26.35,52.77,1.62,0,0,0,2.88,NA,NA,91.52,NA,NA
2015-07-13T02:00:00Z,Lane,24.73,58.4,1.3,0,0,0,1.96,NA,NA,91.47,NA,NA
2015-07-13T03:00:00Z,Lane,23.51,64.67,1.03,0,0,0,1.92,NA,NA,91.44,NA,NA
2015-07-13T04:00:00Z,Lane,23.89,61.71,1.14,0,0,0,2.84,NA,NA,91.4,NA,NA
2015-07-13T05:00:00Z,Lane,22.75,62,1.05,0,0,0,2.94,NA,NA,91.39,NA,NA
2015-07-13T06:00:00Z,Lane,21.47,63.43,0.94,0,10.31,0.04,2.13,NA,NA,91.42,NA,NA
2015-07-13T07:00:00Z,Lane,23.48,52.69,1.4,0,143.9,0.52,2.28,NA,NA,91.49,NA,NA
2015-07-13T08:00:00Z,Lane,27.37,37.43,2.28,0,230.33,0.83,2.81,NA,NA,91.5,NA,NA
2015-07-13T09:00:00Z,Lane,28.97,36.1,2.56,0,456.35,1.64,4.06,NA,NA,91.52,NA,NA
2015-07-13T10:00:00Z,Lane,30.64,36.72,2.79,0,545.83,1.96,4.27,NA,NA,91.52,NA,NA
2015-07-13T11:00:00Z,Lane,34.18,31.73,3.68,0,825.06,2.97,4.54,NA,NA,91.52,NA,NA
2015-07-13T12:00:00Z,Lane,36.35,25.45,4.52,0,897.39,3.23,4.17,NA,NA,91.52,NA,NA
2015-07-13T13:00:00Z,Lane,37.15,19.98,5.06,0,917.99,3.3,4.59,NA,NA,91.48,NA,NA
2015-07-13T14:00:00Z,Lane,37.8,16.28,5.49,0,921.4,3.32,3.02,NA,NA,91.45,NA,NA
2015-07-13T15:00:00Z,Lane,38.37,15.61,5.71,0,886.39,3.19,2.39,NA,NA,91.43,NA,NA
2015-07-13T16:00:00Z,Lane,38.45,15.46,5.74,0,761.56,2.74,1.83,NA,NA,91.38,NA,NA
2015-07-13T17:00:00Z,Lane,37.52,19,5.24,0,505.79,1.82,4.94,NA,NA,91.33,NA,NA
2015-07-13T18:00:00Z,Lane,35.53,21.53,4.54,0,161.26,0.58,3.9,NA,NA,91.31,NA,NA
2015-07-13T19:00:00Z,Lane,35.41,21.21,4.54,0,210.14,0.76,4.3,NA,NA,91.32,NA,NA
2015-07-13T20:00:00Z,Lane,33.25,28.45,3.69,0,60.14,0.22,3.34,NA,NA,91.35,NA,NA
2015-07-13T21:00:00Z,Lane,28.81,41.99,2.33,0.25,1.07,0,3.51,NA,NA,91.37,NA,NA
2015-07-13T22:00:00Z,Lane,24.53,60.51,1.22,0,0,0,2.02,NA,NA,91.45,NA,NA
2015-07-13T23:00:00Z,Lane,25.18,59.58,1.3,0,0,0,2.61,NA,NA,91.46,NA,NA
2015-07-14T00:00:00Z,Lane,23.28,70.53,0.84,0,0,0,3.2,NA,NA,91.56,NA,NA
2015-07-14T01:00:00Z,Lane,21.58,79.85,0.52,0,0,0,2.93,NA,NA,91.66,NA,NA
2015-07-14T02:00:00Z,Lane,20.4,84.06,0.39,0.25,0,0,5,NA,NA,91.56,NA,NA
2015-07-14T03:00:00Z,Lane,20.19,84.99,0.36,0,0,0,4.11,NA,NA,91.6,NA,NA
2015-07-14T04:00:00Z,Lane,22.21,67.8,0.88,0,0,0,3.98,NA,NA,91.39,NA,NA
2015-07-14T05:00:00Z,Lane,20.4,82.58,0.42,0.25,0,0,2.78,NA,NA,91.49,NA,NA
2015-07-14T06:00:00Z,Lane,20.36,82.23,0.43,0,6.03,0.02,2.32,NA,NA,91.45,NA,NA
2015-07-14T07:00:00Z,Lane,20.95,80.43,0.49,0,34.5,0.12,2.52,NA,NA,91.5,NA,NA
2015-07-14T08:00:00Z,Lane,22.47,74.14,0.72,0,198.87,0.72,2,NA,NA,91.55,NA,NA
2015-07-14T09:00:00Z,Lane,25.43,59.58,1.31,0,227.81,0.82,1.21,NA,NA,91.63,NA,NA
2015-07-14T10:00:00Z,Lane,26.31,58.14,1.44,0,568.41,2.05,1.86,NA,NA,91.66,NA,NA
2015-07-14T11:00:00Z,Lane,28.9,46.93,2.12,0,787.22,2.83,2.64,NA,NA,91.65,NA,NA
2015-07-14T12:00:00Z,Lane,29.6,42.94,2.37,0,437.46,1.57,2.31,NA,NA,91.66,NA,NA
2015-07-14T13:00:00Z,Lane,30.76,38.84,2.71,0,733.5,2.64,1.92,NA,NA,91.65,NA,NA
2015-07-14T14:00:00Z,Lane,31.93,37.68,2.95,0,908.58,3.27,1.77,NA,NA,91.59,NA,NA
2015-07-14T15:00:00Z,Lane,33.1,35.01,3.29,0,863.54,3.11,1.58,NA,NA,91.52,NA,NA
2015-07-14T16:00:00Z,Lane,33.81,32.57,3.55,0,751.35,2.7,2.59,NA,NA,91.43,NA,NA
2015-07-14T17:00:00Z,Lane,33.53,32.85,3.48,0,615.67,2.22,3.35,NA,NA,91.39,NA,NA
2015-07-14T18:00:00Z,Lane,32.69,35.45,3.2,0,283.78,1.02,3.4,NA,NA,91.35,NA,NA
2015-07-14T19:00:00Z,Lane,31.48,39.83,2.78,0,100.27,0.36,1.91,NA,NA,91.32,NA,NA
2015-07-14T20:00:00Z,Lane,29.47,45.82,2.23,0,24.23,0.09,1.29,NA,NA,91.35,NA,NA
2015-07-14T21:00:00Z,Lane,27.3,53.1,1.7,0,0.25,0,1.71,NA,NA,91.37,NA,NA
2015-07-14T22:00:00Z,Lane,26.68,56.63,1.52,0,0,0,1.58,NA,NA,91.44,NA,NA
2015-07-14T23:00:00Z,Lane,24.38,67.91,1.02,0,0,0,5.77,NA,NA,91.49,NA,NA
2015-07-15T00:00:00Z,Lane,19.54,94.26,0.13,0,0,0,6.64,NA,NA,91.53,NA,NA
2015-07-15T01:00:00Z,Lane,18.38,97.49,0.05,0.25,0.01,0,6.06,NA,NA,91.7,NA,NA
2015-07-15T02:00:00Z,Lane,18.93,98.27,0.04,0.51,0,0,2.82,NA,NA,91.68,NA,NA
2015-07-15T03:00:00Z,Lane,18.98,97.84,0.05,0.25,0,0,2.97,NA,NA,91.58,NA,NA
2015-07-15T04:00:00Z,Lane,19.3,92.74,0.16,0.25,0,0,2.35,NA,NA,91.46,NA,NA
2015-07-15T05:00:00Z,Lane,19.19,95.14,0.11,0.25,0,0,0.99,NA,NA,91.49,NA,NA
2015-07-15T06:00:00Z,Lane,18.56,96.17,0.08,0.51,3.86,0.01,1.64,NA,NA,91.57,NA,NA
2015-07-15T07:00:00Z,Lane,18.87,93.44,0.14,0.25,49.39,0.18,2.2,NA,NA,91.6,NA,NA
2015-07-15T08:00:00Z,Lane,20,90.78,0.22,0.25,247.08,0.89,1.46,NA,NA,91.66,NA,NA
2015-07-15T09:00:00Z,Lane,21.86,82.31,0.47,0.25,474.54,1.71,2.57,NA,NA,91.67,NA,NA
2015-07-15T10:00:00Z,Lane,23.79,73.77,0.77,0.25,652.92,2.35,3.14,NA,NA,91.68,NA,NA
2015-07-15T11:00:00Z,Lane,25.44,66.62,1.09,0.25,792.53,2.85,2.65,NA,NA,91.66,NA,NA
2015-07-15T12:00:00Z,Lane,26.93,60.71,1.4,0.25,885.84,3.19,2.63,NA,NA,91.67,NA,NA
2015-07-15T13:00:00Z,Lane,28.15,57.41,1.63,0,913.53,3.29,2.5,NA,NA,91.64,NA,NA
2015-07-15T14:00:00Z,Lane,29.19,54.12,1.86,0.25,923.28,3.32,1.8,NA,NA,91.62,NA,NA
2015-07-15T15:00:00Z,Lane,29.89,51.8,2.03,0,846.44,3.05,1.27,NA,NA,91.57,NA,NA
2015-07-15T16:00:00Z,Lane,30.64,48.66,2.26,0,737.04,2.65,1.08,NA,NA,91.51,NA,NA
2015-07-15T17:00:00Z,Lane,30.95,47.84,2.34,0,582.03,2.1,1.15,NA,NA,91.45,NA,NA
2015-07-15T18:00:00Z,Lane,30.13,53.62,1.99,0,242.58,0.87,1.06,NA,NA,91.4,NA,NA
2015-07-15T19:00:00Z,Lane,29.64,53.85,1.92,0,53.03,0.19,0.49,NA,NA,91.37,NA,NA
2015-07-15T20:00:00Z,Lane,27.56,71.02,1.07,0,12.55,0.05,0.58,NA,NA,91.35,NA,NA
2015-07-15T21:00:00Z,Lane,26.69,71.53,1,0.25,0,0,2.23,NA,NA,91.42,NA,NA
2015-07-15T22:00:00Z,Lane,24.16,69.04,0.93,0,0,0,2.52,NA,NA,91.52,NA,NA
2015-07-15T23:00:00Z,Lane,23.69,60.9,1.15,0,0,0,2.05,NA,NA,91.58,NA,NA
2015-07-16T00:00:00Z,Lane,22.76,69.33,0.85,0,0,0,3.67,NA,NA,91.54,NA,NA
2015-07-16T01:00:00Z,Lane,21.96,77.51,0.59,0,0,0,4.07,NA,NA,91.57,NA,NA
2015-07-16T02:00:00Z,Lane,20.19,81.58,0.44,0,0,0,3.93,NA,NA,91.68,NA,NA
2015-07-16T03:00:00Z,Lane,19.51,85.74,0.32,0,0,0,2.11,NA,NA,91.61,NA,NA
2015-07-16T04:00:00Z,Lane,19.59,84.62,0.35,0,0,0,2.06,NA,NA,91.54,NA,NA
2015-07-16T05:00:00Z,Lane,19.13,84.9,0.34,0,0,0,2.51,NA,NA,91.53,NA,NA
2015-07-16T06:00:00Z,Lane,18.98,87.19,0.28,0,12.88,0.05,1.5,NA,NA,91.56,NA,NA
2015-07-16T07:00:00Z,Lane,20.05,81.83,0.43,0,124.14,0.45,2.09,NA,NA,91.57,NA,NA
2015-07-16T08:00:00Z,Lane,22.54,71.86,0.78,0,310.55,1.12,2.27,NA,NA,91.62,NA,NA
2015-07-16T09:00:00Z,Lane,25.37,53.6,1.51,0,497.06,1.79,3.23,NA,NA,91.66,NA,NA
2015-07-16T10:00:00Z,Lane,27.15,46.27,1.93,0,665.54,2.4,2.21,NA,NA,91.66,NA,NA
2015-07-16T11:00:00Z,Lane,28.86,41.51,2.33,0,802.7,2.89,1.97,NA,NA,91.65,NA,NA
2015-07-16T12:00:00Z,Lane,30.35,34.95,2.82,0,894.55,3.22,1.25,NA,NA,91.64,NA,NA
2015-07-16T13:00:00Z,Lane,31.22,32.02,3.09,0,937.08,3.37,0.53,NA,NA,91.6,NA,NA
2015-07-16T14:00:00Z,Lane,32.01,31.38,3.26,0,927.44,3.34,0.84,NA,NA,91.58,NA,NA
2015-07-16T15:00:00Z,Lane,32.84,29.5,3.52,0,869.84,3.13,0.87,NA,NA,91.55,NA,NA
2015-07-16T16:00:00Z,Lane,33.26,28.34,3.66,0,761.91,2.74,0.96,NA,NA,91.53,NA,NA
2015-07-16T17:00:00Z,Lane,33.66,26.35,3.84,0,610.42,2.2,0.5,NA,NA,91.48,NA,NA
2015-07-16T18:00:00Z,Lane,32.93,32.21,3.4,0,428.2,1.54,0.68,NA,NA,91.45,NA,NA
2015-07-16T19:00:00Z,Lane,31.78,38.33,2.91,0,236.02,0.85,0.44,NA,NA,91.43,NA,NA
2015-07-16T20:00:00Z,Lane,28.64,55.39,1.76,0,66.3,0.24,0.65,NA,NA,91.43,NA,NA
2015-07-16T21:00:00Z,Lane,23.66,70.54,0.87,0,1.12,0,1.06,NA,NA,91.45,NA,NA
2015-07-16T22:00:00Z,Lane,22.1,77.31,0.6,0,0,0,1.34,NA,NA,91.5,NA,NA
2015-07-16T23:00:00Z,Lane,22.8,70.48,0.83,0,0,0,1.56,NA,NA,91.51,NA,NA
2015-07-17T00:00:00Z,Lane,20.24,80.82,0.46,0,0,0,1.17,NA,NA,91.51,NA,NA
2015-07-17T01:00:00Z,Lane,20.4,80.61,0.47,0,0,0,1.16,NA,NA,91.5,NA,NA
2015-07-17T02:00:00Z,Lane,20.48,82.45,0.43,0,0,0,1.56,NA,NA,91.46,NA,NA
2015-07-17T03:00:00Z,Lane,20.88,81.34,0.46,0,0,0,1.92,NA,NA,91.43,NA,NA
2015-07-17T04:00:00Z,Lane,20.26,86.07,0.33,0,0,0,1.69,NA,NA,91.44,NA,NA
2015-07-17T05:00:00Z,Lane,20.89,84.12,0.39,0,0,0,2.27,NA,NA,91.44,NA,NA
2015-07-17T06:00:00Z,Lane,21.48,78.27,0.56,0,13.8,0.05,2.13,NA,NA,91.44,NA,NA
2015-07-17T07:00:00Z,Lane,21.55,78.78,0.55,0,77.01,0.28,1.95,NA,NA,91.46,NA,NA
2015-07-17T08:00:00Z,Lane,23.09,75.34,0.71,0,248.51,0.89,2.32,NA,NA,91.47,NA,NA
2015-07-17T09:00:00Z,Lane,27.87,57.61,1.61,0,487.59,1.76,3.13,NA,NA,91.47,NA,NA
2015-07-17T10:00:00Z,Lane,30.6,44.24,2.45,0,660.31,2.38,3.56,NA,NA,91.45,NA,NA
2015-07-17T11:00:00Z,Lane,31.97,42.49,2.73,0,803.95,2.89,3.07,NA,NA,91.4,NA,NA
2015-07-17T12:00:00Z,Lane,32.96,40.39,2.99,0,889.89,3.2,2.88,NA,NA,91.37,NA,NA
2015-07-17T13:00:00Z,Lane,33.59,37.39,3.26,0,939.69,3.38,3.39,NA,NA,91.33,NA,NA
2015-07-17T14:00:00Z,Lane,34.26,32.26,3.66,0,887.1,3.19,4.13,NA,NA,91.26,NA,NA
2015-07-17T15:00:00Z,Lane,33.9,35.95,3.39,0,712.21,2.56,4.67,NA,NA,91.21,NA,NA
2015-07-17T16:00:00Z,Lane,33.86,37.45,3.3,0,650.68,2.34,5.04,NA,NA,91.14,NA,NA
2015-07-17T17:00:00Z,Lane,33.96,33.84,3.51,0,444.48,1.6,4.8,NA,NA,91.07,NA,NA
2015-07-17T18:00:00Z,Lane,33.68,34.87,3.41,0,216.86,0.78,5.55,NA,NA,91.01,NA,NA
2015-07-17T19:00:00Z,Lane,32.94,38.7,3.07,0,186.37,0.67,5.26,NA,NA,91.03,NA,NA
2015-07-17T20:00:00Z,Lane,30.32,38.73,2.65,0,34.86,0.13,6.31,NA,NA,91.05,NA,NA
2015-07-17T21:00:00Z,Lane,26.92,45.37,1.94,0,1,0,4.3,NA,NA,91.04,NA,NA
2015-07-17T22:00:00Z,Lane,26.12,47.48,1.78,0,0,0,5.03,NA,NA,91.17,NA,NA
2015-07-17T23:00:00Z,Lane,24.74,56.21,1.37,0,0,0,4.28,NA,NA,91.21,NA,NA
2015-07-18T00:00:00Z,Lane,23.29,66.33,0.96,0,0,0,3.42,NA,NA,91.2,NA,NA
2015-07-18T01:00:00Z,Lane,23.34,68.72,0.9,0,0,0,4.24,NA,NA,91.16,NA,NA
2015-07-18T02:00:00Z,Lane,24.01,67.58,0.97,0,0,0,5.13,NA,NA,91.13,NA,NA
2015-07-18T03:00:00Z,Lane,24.42,64.54,1.09,0,0,0,5.71,NA,NA,91.13,NA,NA
2015-07-18T04:00:00Z,Lane,24.04,62.94,1.11,0,0,0,3.85,NA,NA,91.2,NA,NA
2015-07-18T05:00:00Z,Lane,23.31,64.12,1.03,0,0,0,3.54,NA,NA,91.24,NA,NA
2015-07-18T06:00:00Z,Lane,21.28,74.95,0.64,0,8.61,0.03,2.7,NA,NA,91.3,NA,NA
2015-07-18T07:00:00Z,Lane,19.55,83.88,0.37,0,93.19,0.34,3.05,NA,NA,91.34,NA,NA
2015-07-18T08:00:00Z,Lane,20.29,77.7,0.53,0,289.01,1.04,4.7,NA,NA,91.43,NA,NA
2015-07-18T09:00:00Z,Lane,22.97,72.49,0.78,0,502.49,1.81,3.43,NA,NA,91.49,NA,NA
2015-07-18T10:00:00Z,Lane,26.12,62.98,1.26,0,660.63,2.38,3.67,NA,NA,91.51,NA,NA
2015-07-18T11:00:00Z,Lane,28.11,55.56,1.69,0,787.61,2.84,3.73,NA,NA,91.55,NA,NA
2015-07-18T12:00:00Z,Lane,29.47,51.25,2.01,0,883.64,3.18,3.72,NA,NA,91.58,NA,NA
2015-07-18T13:00:00Z,Lane,30.96,47.52,2.35,0,929,3.34,3.68,NA,NA,91.59,NA,NA
2015-07-18T14:00:00Z,Lane,31.73,44.71,2.59,0,776.72,2.8,3.11,NA,NA,91.6,NA,NA
2015-07-18T15:00:00Z,Lane,31.69,44.3,2.6,0,485.21,1.75,3,NA,NA,91.62,NA,NA
2015-07-18T16:00:00Z,Lane,31.85,44.22,2.63,0,376.92,1.36,3.03,NA,NA,91.6,NA,NA
2015-07-18T17:00:00Z,Lane,32.42,42.64,2.79,0,504.12,1.81,3.54,NA,NA,91.59,NA,NA
2015-07-18T18:00:00Z,Lane,32.63,41.2,2.9,0,406.27,1.46,3.38,NA,NA,91.55,NA,NA
2015-07-18T19:00:00Z,Lane,31.92,42.9,2.71,0,196.24,0.71,3.24,NA,NA,91.53,NA,NA
2015-07-18T20:00:00Z,Lane,29.96,52.45,2.02,0,68.26,0.25,3.27,NA,NA,91.52,NA,NA
2015-07-18T21:00:00Z,Lane,27.33,63.14,1.35,0,0.93,0,2.13,NA,NA,91.58,NA,NA
2015-07-18T22:00:00Z,Lane,25.95,69.72,1.02,0,0,0,2.74,NA,NA,91.62,NA,NA
2015-07-18T23:00:00Z,Lane,24.72,76.84,0.72,0,0,0,1.63,NA,NA,91.63,NA,NA
2015-07-19T00:00:00Z,Lane,24.03,80.62,0.58,0,0,0,2.25,NA,NA,91.66,NA,NA
2015-07-19T01:00:00Z,Lane,23.76,84.31,0.46,0,0,0,2.78,NA,NA,91.77,NA,NA
2015-07-19T02:00:00Z,Lane,19.82,93.68,0.16,0,0,0,7.19,NA,NA,91.81,NA,NA
2015-07-19T03:00:00Z,Lane,18.47,99.47,0.01,0.25,0,0,3.45,NA,NA,91.81,NA,NA
2015-07-19T04:00:00Z,Lane,18.9,94.12,0.13,0,0,0,2.99,NA,NA,91.83,NA,NA
