TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC20CM,TEMP10MAVG,SOILTMP20AVG655,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC50CM
2017-04-07T06:00:00Z,Lane,91.7,4.25,3.96,4.47,81.61,0.15,0,0.02,0,4.55,0.4412,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T07:00:00Z,Lane,91.7,4.45,4.23,5.09,80.51,0.16,0,37.7,0.14,4.43,0.4407,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T08:00:00Z,Lane,91.69,6.44,5.02,7.95,70.73,0.28,0,198.56,0.71,6.5,0.4402,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T09:00:00Z,Lane,91.62,9.27,7.91,10.83,57.32,0.5,0,388.29,1.4,9.15,0.4396,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T10:00:00Z,Lane,91.52,11.33,10.22,12.71,52.2,0.64,0,566.85,2.04,10.01,0.4392,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T11:00:00Z,Lane,91.46,12.95,11.72,15.16,51.82,0.72,0,643.47,2.32,9.69,0.4389,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T12:00:00Z,Lane,91.36,15.23,13.46,16.52,48.07,0.9,0,760.17,2.74,9.66,0.4389,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T13:00:00Z,Lane,91.25,17.76,15.83,19.36,43.66,1.15,0,895.62,3.22,9.13,0.4388,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T14:00:00Z,Lane,91.12,19.89,17.83,21.68,40.71,1.38,0,856.9,3.08,8.93,0.4388,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T15:00:00Z,Lane,91.03,21.5,19.91,22.6,39.04,1.56,0,785.35,2.83,8.69,0.4393,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T16:00:00Z,Lane,90.88,22.76,21.2,23.79,37.1,1.74,0,642.38,2.31,8.89,0.4397,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T17:00:00Z,Lane,90.81,23.25,22.7,23.72,35.13,1.85,0,414.87,1.49,8.3,0.4406,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T18:00:00Z,Lane,90.77,22.97,22.36,23.62,35.81,1.8,0,205.99,0.74,6.91,0.4413,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T19:00:00Z,Lane,90.74,20.69,18.99,22.36,43.89,1.38,0,48.33,0.17,4.14,0.4423,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T20:00:00Z,Lane,90.68,18.46,18.08,19.03,50.92,1.04,0,1,0,4.54,0.443,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T21:00:00Z,Lane,90.67,17.87,17.3,18.32,49.96,1.02,0,0,0,6.42,0.4434,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T22:00:00Z,Lane,90.66,16.72,16.25,17.61,51.28,0.93,0,0,0,6.65,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07T23:00:00Z,Lane,90.63,15.88,14.85,16.52,52.28,0.86,0,0,0,6.58,0.4439,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T00:00:00Z,Lane,90.59,14.25,13.66,14.89,57.98,0.68,0,0,0,5.71,0.4443,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T01:00:00Z,Lane,90.53,13.23,12.95,13.66,62.72,0.57,0,0,0,5.39,0.4442,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T02:00:00Z,Lane,90.46,12.18,11.58,13.08,69.19,0.44,0,0,0,4.99,0.444,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T03:00:00Z,Lane,90.38,10.87,10.43,11.69,76.46,0.31,0,0,0,4.4,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T04:00:00Z,Lane,90.35,10.03,9.71,10.49,78.41,0.27,0,0,0,3.41,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T05:00:00Z,Lane,90.34,9.23,8.36,10.02,77.57,0.26,0,0,0,1.83,0.4434,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T06:00:00Z,Lane,90.34,8.16,7.84,8.46,82.19,0.19,0,0.02,0,3.05,0.4431,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T07:00:00Z,Lane,90.35,9.09,8.36,9.82,75.35,0.29,0,23.16,0.08,4.06,0.4428,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T08:00:00Z,Lane,90.36,11.58,9.79,13.49,65.25,0.48,0,166.99,0.6,4.53,0.4425,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T09:00:00Z,Lane,90.39,15.72,13.46,17.13,52.39,0.86,0,307.25,1.11,3.91,0.4422,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T10:00:00Z,Lane,90.38,19.78,17.03,22.05,40.08,1.4,0,390.29,1.41,3.84,0.4419,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T11:00:00Z,Lane,90.38,22.69,21.47,23.76,32.29,1.87,0,453.52,1.63,4.06,0.4414,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T12:00:00Z,Lane,90.35,24.4,23.14,25.9,29.2,2.17,0,516.74,1.86,4.76,0.4414,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T13:00:00Z,Lane,90.3,26.64,24.98,27.74,23.2,2.68,0,649.96,2.34,4.91,0.4413,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T14:00:00Z,Lane,90.26,27.39,26.65,28.28,19.73,2.93,0,546.62,1.97,3.91,0.4418,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T15:00:00Z,Lane,90.22,27.36,26.55,28.08,18.75,2.96,0,576.67,2.08,3.45,0.4423,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T16:00:00Z,Lane,90.16,27.05,26.38,27.81,19.91,2.86,0,504.45,1.82,3.92,0.4431,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T17:00:00Z,Lane,90.1,26.75,26.38,27.47,21.56,2.76,0,274.74,0.99,3.73,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T18:00:00Z,Lane,90.07,25.54,24.37,26.72,27.6,2.37,0,148.72,0.54,2.71,0.4448,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T19:00:00Z,Lane,90.05,22.16,19.64,24.47,35.8,1.73,0,55.61,0.2,2.21,0.4456,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T20:00:00Z,Lane,90.05,17.9,16.08,19.68,48.97,1.05,0,1.69,0.01,1.8,0.4464,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T21:00:00Z,Lane,90.07,14.57,13.8,16.08,62.43,0.62,0,0,0,1.63,0.447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T22:00:00Z,Lane,90.07,13.22,12.78,15.09,66.65,0.51,0,0,0,1.78,0.4474,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08T23:00:00Z,Lane,90.04,13.38,12.57,14.48,65.04,0.54,0,0,0,2.01,0.4476,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T00:00:00Z,Lane,90.02,14.44,12.98,15.16,58.33,0.69,0,0,0,3.21,0.4478,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T01:00:00Z,Lane,90.03,11.78,10.46,12.98,69.92,0.42,0,0,0,2.88,0.4475,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T02:00:00Z,Lane,90,11.09,10.49,12.17,67.63,0.43,0,0,0,2.6,0.4474,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T03:00:00Z,Lane,89.97,11.16,9.98,12.3,60.68,0.52,0,0,0,3.26,0.4472,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T04:00:00Z,Lane,89.96,8.88,7.67,10.91,68.83,0.36,0,0,0,2.41,0.4469,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T05:00:00Z,Lane,89.98,7.81,5.87,9.17,68.45,0.34,0,0,0,1.83,0.4465,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T06:00:00Z,Lane,90.01,6.35,6,6.99,74.72,0.24,0,0.01,0,2.34,0.4461,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T07:00:00Z,Lane,90.07,6.91,6.18,8.83,71.71,0.28,0,29.15,0.1,3.04,0.4458,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T08:00:00Z,Lane,90.11,10.4,8.83,11.52,59.83,0.51,0,112.16,0.4,2.42,0.4454,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T09:00:00Z,Lane,90.17,13.08,11.42,15.94,47.85,0.8,0,251.52,0.91,3.45,0.4447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T10:00:00Z,Lane,90.2,16.67,15.91,17.34,41.02,1.12,0,425.41,1.53,3.73,0.4443,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T11:00:00Z,Lane,90.2,17.56,15.94,21.04,44.45,1.12,0,632.82,2.28,3.3,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T12:00:00Z,Lane,90.17,22,20.39,23.38,27.17,1.93,0,697.33,2.51,5.28,0.4437,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T13:00:00Z,Lane,90.15,23.31,21.3,24.91,20.82,2.27,0,919.45,3.31,6.16,0.4437,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T14:00:00Z,Lane,90.11,23.71,22.22,25.02,21.24,2.31,0,887.62,3.2,5.6,0.4438,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T15:00:00Z,Lane,90.07,24.92,23.08,26.28,17.18,2.61,0,800.74,2.88,5.11,0.4444,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T16:00:00Z,Lane,90.02,25.91,24.91,26.65,10.77,2.98,0,670.48,2.41,7.85,0.4451,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T17:00:00Z,Lane,90.06,25.87,25.08,26.62,10.93,2.97,0,493.91,1.78,7.9,0.4459,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T18:00:00Z,Lane,90.24,19.98,17.12,25.94,35.93,1.59,0,283,1.02,8.82,0.4469,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T19:00:00Z,Lane,90.43,15.55,13.87,17.29,50.11,0.89,0,78.42,0.28,8.29,0.4478,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T20:00:00Z,Lane,90.59,12.9,12.23,13.9,54.21,0.68,0,3.16,0.01,5.22,0.4484,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T21:00:00Z,Lane,90.74,11.46,10.7,12.4,51.55,0.66,0,0,0,4.18,0.4488,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T22:00:00Z,Lane,90.87,9.8,9.24,10.8,55.44,0.54,0,0,0,2.69,0.4491,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09T23:00:00Z,Lane,90.95,8.81,8.22,9.31,56.22,0.5,0,0,0,3.41,0.4492,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T00:00:00Z,Lane,91.03,7.99,7.27,8.83,53.21,0.5,0,0,0,3.1,0.4487,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T01:00:00Z,Lane,91.11,7.69,7.06,8.22,51.19,0.51,0,0,0,3.74,0.4484,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T02:00:00Z,Lane,91.21,7.44,6.69,7.78,49.91,0.52,0,0,0,3.29,0.4481,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T03:00:00Z,Lane,91.3,6.29,5.84,6.72,54.7,0.43,0,0,0,2.47,0.4475,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T04:00:00Z,Lane,91.35,4.12,2.16,5.9,63.23,0.3,0,0,0,2.12,0.447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T05:00:00Z,Lane,91.41,2.4,1.76,3.5,68.23,0.23,0,0,0,1.79,0.4463,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T06:00:00Z,Lane,91.52,3.12,2.34,3.94,58.67,0.32,0,0.03,0,1.83,0.4457,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T07:00:00Z,Lane,91.61,2.95,1.35,6.84,57.4,0.33,0,44.77,0.16,2.78,0.4452,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T08:00:00Z,Lane,91.67,8.21,6.84,9.04,39.43,0.66,0,223.36,0.8,7.33,0.4448,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T09:00:00Z,Lane,91.74,9.5,8.87,10.77,39.26,0.72,0,431.45,1.55,9.65,0.4441,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T10:00:00Z,Lane,91.8,10.99,10.02,12.4,34.47,0.86,0,621.23,2.24,11.05,0.4435,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T11:00:00Z,Lane,91.83,12.76,11.48,14.31,29.9,1.03,0,774.71,2.79,10.15,0.4431,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T12:00:00Z,Lane,91.83,14.46,13.05,15.81,27.13,1.2,0,874.86,3.15,9.31,0.4428,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T13:00:00Z,Lane,91.82,15.45,13.8,17.1,25.2,1.31,0,912.96,3.29,8.73,0.4424,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T14:00:00Z,Lane,91.82,16.48,14.92,17.88,23.19,1.44,0,886,3.19,7.13,0.4425,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T15:00:00Z,Lane,91.81,17.01,15.46,18.28,21.1,1.53,0,805.5,2.9,6.53,0.4428,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T16:00:00Z,Lane,91.78,17.04,16,18.25,21.27,1.53,0,672.54,2.42,5.63,0.4432,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T17:00:00Z,Lane,91.79,16.84,16.03,18.01,22.77,1.48,0,498.51,1.79,5.02,0.4437,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T18:00:00Z,Lane,91.81,16.07,15.56,16.75,24.6,1.38,0,300.94,1.08,4.6,0.4444,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T19:00:00Z,Lane,91.87,14.52,12.71,15.8,30.14,1.16,0,87.64,0.32,3.42,0.4451,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T20:00:00Z,Lane,91.9,9.75,7.33,12.71,44.82,0.67,0,3.83,0.01,1.63,0.4454,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T21:00:00Z,Lane,91.98,6.92,5.73,7.84,56.31,0.44,0,0,0,1.45,0.4459,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T22:00:00Z,Lane,92.03,5.19,4.81,5.77,64.46,0.31,0,0,0,1.64,0.4459,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10T23:00:00Z,Lane,92.03,3.91,2.67,4.98,70.91,0.24,0,0,0,1.53,0.4459,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T00:00:00Z,Lane,92.02,3.08,2.57,3.53,75.62,0.19,0,0,0,2.19,0.4456,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T01:00:00Z,Lane,92.05,2.35,1.66,3.3,82.09,0.13,0,0,0,1.98,0.4453,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T02:00:00Z,Lane,92.05,1.35,0.88,1.69,86.46,0.09,0,0,0,1.84,0.445,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T03:00:00Z,Lane,92.06,1.18,0.74,1.42,87.64,0.08,0,0,0,2.12,0.4445,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T04:00:00Z,Lane,92.11,1.28,0.91,1.69,88.59,0.08,0,0,0,2.28,0.4439,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T05:00:00Z,Lane,92.12,0.56,0.3,1.15,90.7,0.06,0,0,0,1.69,0.4433,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T06:00:00Z,Lane,92.15,0.02,-0.66,0.74,91.58,0.05,0,0.06,0,1.23,0.4428,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T07:00:00Z,Lane,92.25,-0.52,-1.24,0.6,92.88,0.04,0,44.11,0.16,1.19,0.4423,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T08:00:00Z,Lane,92.28,2.9,0.6,5.29,85.22,0.12,0,213.64,0.77,2.56,0.4417,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T09:00:00Z,Lane,92.28,7.42,5.29,9.72,67.83,0.34,0,418.2,1.51,5.09,0.4412,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T10:00:00Z,Lane,92.3,10.57,9.1,12.23,53.51,0.59,0,606.52,2.18,6.7,0.4406,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T11:00:00Z,Lane,92.28,13.49,11.48,15.3,44.21,0.87,0,753.69,2.71,7.46,0.4403,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T12:00:00Z,Lane,92.18,16.03,14.21,18.02,36.24,1.16,0,853.07,3.07,8.93,0.4401,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T13:00:00Z,Lane,92.09,17.9,16.17,19.16,32.03,1.39,0,892.87,3.21,8.7,0.4401,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T14:00:00Z,Lane,91.97,19.26,17.56,20.62,29.78,1.57,0,875.4,3.15,7.81,0.44,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T15:00:00Z,Lane,91.83,20.44,19.02,21.82,26.64,1.76,0,781.67,2.81,7.59,0.4403,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T16:00:00Z,Lane,91.79,21.57,20.15,22.67,23.11,1.98,0,631.45,2.27,6.8,0.4408,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T17:00:00Z,Lane,91.74,21.78,21.2,22.5,21.91,2.04,0,389.91,1.4,6.5,0.4416,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T18:00:00Z,Lane,91.71,21.1,20.52,22.02,24.01,1.9,0,215.01,0.77,6.1,0.4424,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T19:00:00Z,Lane,91.73,19.08,16.95,20.69,29.85,1.56,0,68.18,0.25,4.06,0.443,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T20:00:00Z,Lane,91.76,15.86,14.89,16.99,35.64,1.16,0,1.7,0.01,4.54,0.4437,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T21:00:00Z,Lane,91.8,13.92,13.42,14.89,39.76,0.96,0,0,0,5.08,0.4442,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T22:00:00Z,Lane,91.8,13.67,13.15,14.04,40.13,0.94,0,0,0,6.54,0.4448,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11T23:00:00Z,Lane,91.77,12.61,12.03,13.18,46.99,0.77,0,0,0,6.97,0.4447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T00:00:00Z,Lane,91.76,11.62,11.24,12.06,53.87,0.63,0,0,0,6.56,0.4447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T01:00:00Z,Lane,91.76,11.49,11.28,11.72,55.47,0.6,0,0,0,6.19,0.4447,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T02:00:00Z,Lane,91.74,11.36,11.07,11.62,57.31,0.57,0,0,0,5.75,0.4445,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T03:00:00Z,Lane,91.72,11.58,11.21,11.79,56.64,0.59,0,0,0,6.51,0.4443,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T04:00:00Z,Lane,91.68,11.17,11,11.38,58.5,0.55,0,0,0,6.47,0.444,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T05:00:00Z,Lane,91.62,10.71,10.49,11.11,58.58,0.53,0,0,0,6.58,0.4439,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T06:00:00Z,Lane,91.61,10.43,10.22,10.6,58.48,0.52,0,0.02,0,5.99,0.4435,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T07:00:00Z,Lane,91.62,10.49,10.22,10.83,55.98,0.56,0,17.97,0.06,5.7,0.4433,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T08:00:00Z,Lane,91.61,11.51,10.73,12.78,53.49,0.63,0,111.54,0.4,6.51,0.4431,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T09:00:00Z,Lane,91.56,14.11,12.71,14.89,49.48,0.81,0,238.11,0.86,8.79,0.4428,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T10:00:00Z,Lane,91.55,16.04,14.82,17.44,49.69,0.92,0,380.28,1.37,9.65,0.4427,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T11:00:00Z,Lane,91.57,19.14,17.41,21,48.62,1.14,0,604.6,2.18,9.81,0.4424,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T12:00:00Z,Lane,91.55,22.05,20.21,24.5,45.99,1.44,0,800.07,2.88,9.74,0.4425,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T13:00:00Z,Lane,91.49,24.62,22.97,25.9,41.68,1.81,0,864.05,3.11,8.79,0.4424,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T14:00:00Z,Lane,91.43,25.76,24.2,26.85,39.21,2.02,0,695.08,2.5,7.94,0.4426,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T15:00:00Z,Lane,91.36,26.34,24.95,27.77,37.02,2.16,0,516.49,1.86,7.29,0.4429,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T16:00:00Z,Lane,91.31,21.73,19.74,25.02,60.01,1.05,2.03,79.07,0.28,3.39,0.4436,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T17:00:00Z,Lane,91.31,18.99,16.45,21.58,66.84,0.74,7.11,45.46,0.16,4.8,0.4444,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T18:00:00Z,Lane,91.37,15.79,13.8,18.12,76.26,0.44,0.51,20.82,0.07,6.81,0.4451,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T19:00:00Z,Lane,91.49,15.43,14.34,16.59,80.29,0.35,2.54,3.12,0.01,5.93,0.4456,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T20:00:00Z,Lane,91.52,15.19,14.27,16.28,80.03,0.35,0.25,0.48,0,5.84,0.4461,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T21:00:00Z,Lane,91.66,14.56,13.18,16.32,77.75,0.37,6.1,0,0,7.84,0.4465,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T22:00:00Z,Lane,91.73,13.69,13.01,14.27,76.4,0.37,0.25,0,0,4.76,0.4471,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12T23:00:00Z,Lane,91.71,13.62,13.12,14.31,75.61,0.38,0,0,0,6.97,0.448,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T00:00:00Z,Lane,91.71,14.48,13.9,15.33,68.93,0.51,0,0,0,4.88,0.4491,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T01:00:00Z,Lane,91.73,13.87,13.63,14.34,80.3,0.31,0,0,0,4.29,0.4499,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T02:00:00Z,Lane,91.73,13.49,12.91,14.04,91.84,0.13,0,0,0,3.98,0.4503,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T03:00:00Z,Lane,91.71,12.87,12.57,13.15,94.93,0.08,0,0,0,3.55,0.4507,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T04:00:00Z,Lane,91.74,12.65,12.5,12.81,95.82,0.06,0,0,0,3.43,0.4509,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T05:00:00Z,Lane,91.74,12.74,12.37,12.98,95.38,0.07,0,0,0,3.37,0.4509,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T06:00:00Z,Lane,91.77,11.68,10.46,12.44,97.41,0.04,0,0.05,0,1.53,0.4505,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T07:00:00Z,Lane,91.81,10.38,10.22,10.6,99.72,0,0,25.46,0.09,1.14,0.4506,-39.05,NA,NA,NA,NA,NA,NA,NA
2017-04-13T08:00:00Z,Lane,91.86,11.43,10.53,12.44,99.74,0,0,111.89,0.4,0.77,0.4507,-39.04,NA,NA,NA,NA,NA,NA,NA
2017-04-13T09:00:00Z,Lane,91.91,13.47,12.4,14.51,96.43,0.06,0,221.04,0.8,2.15,0.4505,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T10:00:00Z,Lane,91.9,15.07,14.44,15.74,89.5,0.18,0,383.09,1.38,2.18,0.4503,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T11:00:00Z,Lane,91.84,16.42,15.6,17.36,79.85,0.38,0,389.35,1.4,3.02,0.4504,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T12:00:00Z,Lane,91.75,17.35,17.09,17.7,70.95,0.58,0,318.14,1.15,4.6,0.4503,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T13:00:00Z,Lane,91.74,17.03,16.28,17.91,75.62,0.48,0,228.06,0.82,6.21,0.4507,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T14:00:00Z,Lane,91.72,16.68,16.24,17.57,77.8,0.42,0,216.73,0.78,6,0.4508,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T15:00:00Z,Lane,91.64,18.23,17.51,19,63.13,0.77,0,364.12,1.31,7.4,0.4511,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T16:00:00Z,Lane,91.56,17.36,16.41,18.72,68.48,0.63,0,302.46,1.09,8.62,0.4512,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T17:00:00Z,Lane,91.49,16.8,16.24,17.47,71.14,0.55,0,304.34,1.1,7.59,0.4514,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T18:00:00Z,Lane,91.42,17.87,17.23,18.59,63.24,0.75,0,301.36,1.08,7.93,0.4513,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T19:00:00Z,Lane,91.38,17.22,16.07,18.07,66.01,0.67,0,98.59,0.35,7.35,0.4513,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T20:00:00Z,Lane,91.37,15.48,14.79,16.14,76.36,0.42,0,3.53,0.01,5.21,0.4512,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T21:00:00Z,Lane,91.38,14.13,13.73,14.85,84.01,0.26,0,0,0,4.94,0.4513,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T22:00:00Z,Lane,91.39,13.13,12.71,13.8,89.53,0.16,0,0,0,5.18,0.4512,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13T23:00:00Z,Lane,91.33,13.47,12.91,13.76,95.25,0.07,0,0,0,5.81,0.4512,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-14T00:00:00Z,Lane,91.25,13.76,13.63,13.9,96.26,0.06,0,0,0,6.14,0.4513,NA,NA,NA,NA,NA,NA,NA,NA
