"Timestamp","Station","tAirMax_C","tAirMin_C","relHum_prc","precip_mm","windAvg_m.s","windMax_m.s","tSoilMax_5cm","tSoilMin_5cm","tSoilMax_10cm","tSoilMin_10cm","solarRad_MJ.m2","EToGrass_mm","EToAlfalfa_mm"
"2015-08-06","Lane",29.6,18.3,84.6,0,2.2,8.0,29.0,21.4,26.4,23.2,17.5,4.16,5.07
"2015-08-07","Lane",34.2,19.3,71.9,3.05,3.1,10.5,29.1,22.6,26.5,23.8,25.4,6.91,9.13
"2015-08-08","Lane",32.3,18.7,70.8,2.03,2.8,9.0,31.9,22.1,27.9,23.7,22.9,6.00,7.82
"2015-08-09","Lane",31.5,20.2,78.6,0,1.2,4.6,30.5,23.2,27.7,24.4,18.5,4.32,5.08
"2015-08-10","Lane",29.9,18.3,73.9,0,1.8,6.5,31.9,22.9,28.3,24.5,22.0,4.86,5.81
"2015-08-11","Lane",26.9,16.1,81.1,20.83,2.3,6.5,26.6,21.3,26.7,23.0,18.1,4.09,5.06
"2015-08-12","Lane",25.7,15.1,87.1,13.46,2.8,7.6,25.3,20.1,23.9,21.6,14.9,3.26,4.00
"2015-08-13","Lane",29.4,16.2,74.3,1.02,2.5,8.1,26.5,19.3,24.3,21.2,25.9,5.42,6.59
"2015-08-14","Lane",30.9,18.1,77.4,0,2.0,6.1,29.2,21.0,26.0,22.3,26.0,5.54,6.61
"2015-08-15","Lane",30.5,19.7,71.3,0,3.3,7.9,30.2,21.8,26.7,23.0,25.7,5.92,7.45
"2015-08-16","Lane",32.1,19.2,67.0,9.65,3.6,9.2,30.8,22.1,27.2,23.4,22.5,6.18,8.28
"2015-08-17","Lane",28.7,17.4,77.5,17.78,2.6,11.7,27.2,21.0,25.5,22.7,21.8,4.91,6.13
"2015-08-18","Lane",24.3,14.4,74.8,0,2.3,7.1,24.2,18.7,23.5,21.4,20.0,4.32,5.50
"2015-08-19","Lane",22.6,12.0,69.2,0.51,1.6,6.6,23.6,17.0,22.0,19.4,25.6,4.52,5.45
"2015-08-20","Lane",26.6,12.3,66.3,0,3.9,9.9,25.4,15.8,22.7,18.5,25.2,5.68,7.66
"2015-08-21","Lane",25.6,14.1,80.3,0,4.0,10.1,24.8,17.4,22.7,19.5,18.2,3.88,4.97
"2015-08-22","Lane",33.5,18.5,66.9,0,3.4,9.8,30.2,19.9,25.7,21.0,23.4,6.52,8.80
"2015-08-23","Lane",23.0,10.5,51.9,0,1.8,7.5,27.0,18.3,23.9,20.7,24.1,4.67,6.02
"2015-08-24","Lane",27.0,8.8,63.2,0,1.6,6.5,27.3,16.5,24.0,19.4,24.5,4.76,5.97
"2015-08-25","Lane",30.0,13.6,71.7,0,2.4,7.4,29.1,18.6,25.2,20.4,23.3,5.12,6.47
"2015-08-26","Lane",35.2,13.3,62.1,0,1.8,6.2,30.6,19.5,26.6,21.4,23.2,6.04,8.12
"2015-08-27","Lane",33.8,20.3,51.1,0,3.5,9.0,29.8,22.2,26.8,23.1,17.2,6.57,9.52
"2015-08-28","Lane",31.5,16.5,62.0,0,2.0,6.5,30.6,22.0,27.1,23.4,23.2,5.56,7.22
"2015-08-29","Lane",31.0,14.0,68.6,0,1.0,4.7,29.5,20.2,26.4,22.4,20.1,4.28,5.25
"2015-08-30","Lane",31.8,10.7,57.1,0,1.9,7.6,28.6,18.9,25.7,21.5,22.0,5.56,7.59
"2015-08-31","Lane",33.6,14.8,56.3,0,2.9,8.0,29.5,19.6,26.2,21.6,22.5,6.51,9.09
"2015-09-01","Lane",32.6,18.0,52.7,0,2.4,7.7,30.5,21.6,27.1,22.9,19.1,5.58,7.65
"2015-09-02","Lane",34.5,18.3,48.1,0,2.6,6.4,31.2,22.0,27.7,23.5,22.0,6.48,9.01
"2015-09-03","Lane",33.2,17.4,48.4,0,3.9,9.6,29.1,22.5,26.9,24.1,17.2,6.56,9.62
"2015-09-04","Lane",33.4,19.3,48.0,0,3.7,9.2,30.3,22.7,27.5,24.1,21.3,7.05,10.14
"2015-09-05","Lane",34.9,22.2,45.8,0,4.4,10.8,30.4,24.0,27.8,24.9,17.9,7.69,11.49
"2015-09-06","Lane",34.8,19.8,45.7,0,2.3,8.5,32.3,23.8,28.6,24.9,20.4,6.18,8.64
"2015-09-07","Lane",32.6,16.7,69.9,0,1.3,4.9,31.6,23.1,28.2,24.7,19.7,4.44,5.46
"2015-09-08","Lane",30.4,15.2,84.9,13.72,1.3,7.4,29.0,21.6,26.7,24.1,17.9,3.90,4.76
"2015-09-09","Lane",28.6,14.6,77.4,2.29,2.2,8.0,25.4,19.9,24.2,22.3,21.2,4.71,6.12
"2015-09-10","Lane",32.6,14.1,62.8,0,3.8,9.6,25.6,19.4,23.6,21.2,17.1,6.35,9.39
"2015-09-11","Lane",22.0,10.5,73.5,0,1.3,4.9,22.7,16.7,22.0,19.6,14.4,2.89,3.61
"2015-09-12","Lane",28.8,11.6,65.7,0,2.6,7.9,26.6,16.2,23.2,18.7,21.1,5.03,6.85
"2015-09-13","Lane",32.4,13.2,59.3,0,2.9,8.2,27.4,17.7,24.0,19.8,21.8,6.15,8.74
"2015-09-14","Lane",32.1,15.1,57.9,0,2.9,8.8,27.8,19.5,24.8,21.2,19.8,5.78,8.18
"2015-09-15","Lane",35.0,19.3,34.8,0,5.7,13.2,28.6,20.3,25.5,21.7,17.6,9.62,15.13
"2015-09-16","Lane",35.4,17.7,43.7,0,4.6,12.1,28.9,20.9,25.9,22.4,20.8,8.72,13.37
"2015-09-17","Lane",30.3,16.8,48.5,0,3.0,8.6,28.5,21.3,25.6,23.1,21.1,5.84,8.28
"2015-09-18","Lane",23.6,11.3,63.9,0,2.8,9.6,25.0,19.0,24.2,21.9,15.4,4.08,5.78
"2015-09-19","Lane",22.7,7.7,61.2,0,1.8,6.7,23.8,16.4,21.9,19.2,20.1,3.83,5.11
"2015-09-20","Lane",27.8,9.6,71.8,0,2.7,7.6,25.8,16.1,22.8,18.7,19.0,4.32,5.88
"2015-09-21","Lane",32.1,15.5,71.7,0,3.4,8.8,26.9,19.3,23.9,20.6,18.0,5.63,8.11
"2015-09-22","Lane",31.3,17.7,67.8,4.06,3.1,11.0,27.0,20.4,24.4,21.6,14.0,4.74,6.79
"2015-09-23","Lane",27.9,18.3,75.3,1.52,4.2,9.3,23.1,19.3,22.5,21.2,9.8,4.06,5.98
"2015-09-24","Lane",27.4,14.9,74.6,0,1.7,4.8,25.3,18.0,22.8,19.9,18.1,3.82,4.92
"2015-09-25","Lane",24.8,12.2,77.0,0,1.6,6.0,23.7,16.9,22.0,19.4,15.9,3.13,3.95
"2015-09-26","Lane",24.4,12.9,78.9,0,1.3,5.6,24.4,19.0,22.5,20.3,9.8,2.40,3.08
"2015-09-27","Lane",29.0,10.9,67.0,0,2.5,8.8,25.5,16.7,22.6,19.0,19.3,4.60,6.40
"2015-09-28","Lane",31.1,12.7,56.2,0,2.3,7.8,26.0,17.2,23.0,19.4,18.6,4.92,6.99
"2015-09-29","Lane",17.4,9.5,84.1,0,2.1,7.2,20.2,16.6,21.7,19.0,5.7,1.44,1.84
"2015-09-30","Lane",18.3,9.2,89.1,0.25,1.9,6.8,20.9,15.9,19.9,17.9,7.9,1.56,1.91
"2015-10-01","Lane",22.4,12.4,70.8,0,3.1,8.9,22.0,17.0,20.5,18.3,13.0,3.07,4.23
"2015-10-02","Lane",14.7,8.7,61.8,2.03,3.4,7.5,17.5,14.5,19.3,17.0,5.1,2.18,3.23
"2015-10-03","Lane",12.9,8.3,76.2,0.25,4.1,10.0,14.8,12.8,17.0,15.7,4.2,2.00,2.99
"2015-10-04","Lane",20.4,10.0,68.7,0,3.2,8.6,20.0,13.4,18.2,15.3,13.2,3.12,4.42
"2015-10-05","Lane",20.3,10.8,74.6,0,3.1,8.0,21.1,15.5,18.9,16.6,11.2,2.56,3.51
"2015-10-06","Lane",23.3,6.6,74.7,0,2.2,8.0,21.6,13.3,19.0,15.7,16.0,3.07,4.14
"2015-10-07","Lane",21.0,13.2,74.4,0,3.4,9.6,21.0,16.7,19.3,17.4,10.1,2.52,3.49
"2015-10-08","Lane",29.6,11.5,61.2,0,2.2,10.1,23.6,15.0,20.3,16.7,16.3,4.28,6.19
"2015-10-09","Lane",21.0,2.7,74.7,4.06,1.2,4.4,19.5,13.7,19.1,16.5,16.7,2.54,3.29
"2015-10-10","Lane",27.2,7.6,75.4,0,1.9,6.1,20.6,12.0,18.1,14.7,13.6,3.31,4.66
"2015-10-11","Lane",33.6,10.2,56.0,0,1.6,6.8,23.0,13.0,19.6,15.3,17.1,4.30,6.26
"2015-10-12","Lane",24.4,8.9,35.5,0,2.4,7.0,20.3,13.2,18.3,15.9,17.4,4.29,6.49
"2015-10-13","Lane",31.4,3.0,40.4,0,1.5,7.6,21.7,11.2,18.5,14.3,16.8,4.06,6.11
"2015-10-14","Lane",28.0,5.3,41.9,0,2.0,8.4,21.5,11.8,18.4,14.7,16.2,4.11,6.18
"2015-10-15","Lane",24.2,6.8,43.3,0,2.9,9.9,20.1,12.8,17.9,15.3,15.6,4.17,6.34
"2015-10-16","Lane",18.9,1.4,41.1,0,2.5,8.0,18.1,10.4,16.4,13.7,15.3,3.33,5.02
"2015-10-17","Lane",21.1,9.3,37.7,0,5.0,11.8,18.9,12.0,16.8,14.2,15.2,4.79,7.47
"2015-10-18","Lane",26.8,10.0,48.4,0,6.3,14.9,20.2,12.4,17.9,14.3,14.5,6.26,9.93
"2015-10-19","Lane",28.4,13.1,49.3,0,6.1,12.2,21.8,14.8,19.1,16.1,14.1,6.43,10.21
"2015-10-20","Lane",30.6,11.3,55.7,2.79,3.9,17.5,23.2,15.6,19.9,17.0,13.3,5.73,9.06
"2015-10-21","Lane",14.6,10.7,87.3,5.08,2.9,8.6,16.0,13.4,18.0,14.9,4.4,1.26,1.71
"2015-10-22","Lane",23.9,-5.3,92.9,26.16,5.1,11.7,16.2,12.6,15.5,13.7,4.8,M,M
"2015-10-23","Lane",17.3,7.4,74.9,0,4.7,12.8,15.3,10.8,15.1,13.5,12.8,2.70,3.99
"2015-10-24","Lane",17.8,2.7,64.5,0,1.7,5.4,14.8,7.6,13.5,11.1,15.1,2.41,3.45
"2015-10-25","Lane",19.7,0.8,59.6,0,2.5,7.7,13.3,7.0,12.7,10.2,15.1,3.24,4.97
"2015-10-26","Lane",18.0,2.0,60.4,0,3.5,9.6,12.9,7.0,11.9,9.7,10.4,3.13,4.87
"2015-10-27","Lane",18.0,5.9,62.2,0,2.4,9.3,14.7,9.0,13.0,10.5,12.7,2.57,3.80
"2015-10-28","Lane",17.0,4.8,61.8,0,3.6,11.5,14.3,8.4,13.0,10.8,14.1,3.10,4.74
"2015-10-29","Lane",12.5,-1.9,55.5,0,1.7,7.6,13.1,6.0,11.9,9.3,14.3,1.94,2.82
"2015-10-30","Lane",8.6,-3.9,85.0,16.51,2.1,6.6,8.2,7.0,10.5,8.7,1.3,1.03,1.51
"2015-10-31","Lane",19.5,-3.4,72.2,0,2.8,8.1,12.8,5.5,10.9,7.9,14.1,3.00,4.63
"2015-11-01","Lane",23.6,4.6,59.9,0,3.0,9.4,14.1,6.5,12.0,8.6,14.0,3.84,6.05
"2015-11-02","Lane",24.5,3.4,61.8,0,3.1,9.0,14.4,6.8,12.4,9.1,13.7,3.82,6.00
"2015-11-03","Lane",26.3,5.2,59.3,0,4.8,12.0,16.1,8.3,13.4,10.2,13.7,5.12,8.23
"2015-11-04","Lane",23.7,9.9,77.4,5.33,6.1,13.2,17.5,11.0,14.7,12.0,12.8,3.80,5.89
"2015-11-05","Lane",11.7,2.0,80.3,0,3.4,8.0,13.3,6.8,14.0,10.0,8.1,1.47,2.14
"2015-11-06","Lane",12.6,1.2,71.8,0,2.1,6.6,11.4,5.2,10.1,8.0,9.2,1.83,2.73
"2015-11-07","Lane",12.8,-2.7,70.5,0,1.6,4.6,10.9,3.3,9.4,6.4,12.9,1.69,2.49
"2015-11-08","Lane",15.7,-0.1,66.6,0,4.4,12.7,10.3,3.8,9.0,6.3,12.6,2.75,4.30
"2015-11-09","Lane",16.8,2.5,68.8,0,3.8,9.4,12.2,4.7,10.0,6.8,12.5,2.50,3.85
"2015-11-10","Lane",15.6,1.3,89.4,0,1.9,5.1,14.0,7.1,11.3,8.6,9.0,1.50,2.13
"2015-11-11","Lane",7.7,-0.2,78.4,0,5.5,16.7,7.3,3.4,9.7,6.4,4.5,1.38,2.12
"2015-11-12","Lane",13.3,-1.4,50.0,0,2.5,7.9,11.2,2.7,9.0,5.2,12.3,2.22,3.49
"2015-11-13","Lane",14.7,-3.1,63.6,0,1.6,6.4,10.9,1.9,8.7,4.9,12.0,1.71,2.58
"2015-11-14","Lane",18.9,-0.8,61.9,0,4.0,10.6,12.3,2.8,9.6,5.4,12.3,3.24,5.20
"2015-11-15","Lane",18.2,1.0,80.9,0.25,5.0,11.8,12.2,5.3,10.1,7.1,7.8,2.50,3.94
"2015-11-16","Lane",21.8,7.1,81.5,14.48,5.3,14.1,15.6,8.7,12.5,9.5,10.1,3.14,4.94
"2015-11-17","Lane",8.5,-4.0,97.9,10.67,6.4,15.4,10.6,3.0,11.4,5.5,2.5,0.53,0.73
"2015-11-18","Lane",10.4,-0.5,68.2,0,4.3,10.8,7.3,2.1,6.8,4.4,7.4,1.71,2.65
"2015-11-19","Lane",9.0,-3.1,56.8,0,2.4,6.5,6.8,1.5,5.8,3.8,11.2,1.73,2.72
"2015-11-20","Lane",13.7,-2.1,66.7,0,5.6,13.3,8.5,1.5,6.4,3.4,11.1,2.70,4.33
"2015-11-21","Lane",3.4,-5.6,70.8,0,2.9,9.9,4.5,0.7,11.9,3.5,11.2,1.23,1.88
"2015-11-22","Lane",12.4,-5.8,60.5,0,2.8,6.8,6.2,0.2,10.0,5.0,11.4,2.16,3.48
"2015-11-23","Lane",18.5,-2.3,49.0,0,3.0,9.9,9.6,1.2,12.1,6.9,11.4,3.15,5.20
"2015-11-24","Lane",14.8,-5.3,69.8,0,1.4,4.7,9.8,1.4,11.1,6.6,11.2,1.47,2.27
"2015-11-25","Lane",6.7,-4.2,94.5,0,2.5,8.3,5.8,1.5,8.7,6.5,3.6,0.52,0.66
"2015-11-26","Lane",1.3,-5.3,94.1,0,4.3,9.0,4.2,0.7,10.0,7.1,1.1,0.39,0.52
"2015-11-27","Lane",-4.5,-7.3,77.1,0,4.0,7.7,0.7,-0.6,11.7,8.2,2.9,0.62,0.92
"2015-11-28","Lane",-2.5,-5.5,69.8,0,2.8,6.4,-0.2,-0.9,8.6,7.1,3.1,0.69,1.01
"2015-11-29","Lane",-0.7,-4.8,92.7,0,1.5,3.7,-0.1,-0.6,9.8,8.5,3.4,0.41,0.50
"2015-11-30","Lane",2.1,-4.2,85.5,1.27,3.0,8.6,0,-0.1,10.5,6.2,6.9,0.75,1.09
"2015-12-01","Lane",6.2,-6.1,66.1,0,4.5,13.4,0,-1.5,6.2,3.8,9.3,1.75,2.81
"2015-12-02","Lane",9.8,-2.1,54.8,0,3.1,8.4,2.1,-0.2,7.1,5.0,10.5,2.03,3.31
"2015-12-03","Lane",11.3,-6.8,60.7,0,1.4,4.2,2.9,-0.1,7.7,5.9,8.3,1.31,2.06
"2015-12-04","Lane",13.3,-6.3,67.1,0,5.3,15.8,5.0,0.1,9.3,6.4,8.2,2.63,4.27
"2015-12-05","Lane",9.9,2.2,69.3,0,4.7,11.3,6.8,2.9,11.8,9.2,7.3,1.82,2.88
"2015-12-06","Lane",12.5,-2.3,57.7,0,2.8,6.5,8.1,1.1,13.1,9.5,10.3,2.02,3.30
"2015-12-07","Lane",15.7,-3.5,56.6,0,1.9,7.2,8.1,0.9,13.6,10.1,8.9,1.89,3.08
"2015-12-08","Lane",18.2,1.0,54.5,0,3.6,13.0,10.2,2.4,15.6,11.4,8.9,2.96,4.87
"2015-12-09","Lane",19.9,1.4,53.9,0,3.9,11.9,10.5,3.0,16.5,12.7,9.2,3.43,5.70
"2015-12-10","Lane",16.1,4.0,41.5,0,3.6,10.1,10.3,5.8,17.1,14.8,8.4,3.12,5.18
"2015-12-11","Lane",13.5,3.8,48.9,0,2.8,9.6,8.9,5.5,16.6,15.0,5.3,2.19,3.53
"2015-12-12","Lane",3.9,-2.4,91.0,0.25,3.8,9.6,6.1,2.9,15.8,13.6,2.0,0.80,1.19
"2015-12-13","Lane",1.2,-1.1,96.7,23.11,5.0,11.5,2.9,0.9,13.6,11.6,0.8,0.41,0.54
"2015-12-14","Lane",8.6,-1.9,80.6,0,3.4,9.6,7.0,0.9,14.8,11.6,10.1,1.24,1.95
"2015-12-15","Lane",6.9,-5.4,82.2,0,6.4,14.6,5.0,0.8,13.8,12.0,9.5,1.57,2.51
"2015-12-16","Lane",4.5,-6.0,63.1,0,5.0,13.3,0.8,-0.2,12.1,10.6,9.9,1.62,2.61
"2015-12-17","Lane",-2.1,-8.7,80.2,0,2.8,6.3,0.3,-1.8,10.6,9.2,5.7,0.61,0.91
"2015-12-18","Lane",6.8,-10.3,79.3,0,3.5,9.5,M,M,0.7,0,10.1,1.30,2.07
"2015-12-19","Lane",9.7,-5.4,79.6,0,3.0,8.0,M,M,0.3,0.1,9.3,1.36,2.17
"2015-12-20","Lane",12.9,-0.6,67.3,0,4.2,11.9,M,M,3.7,0.2,5.8,1.99,3.20
"2015-12-21","Lane",11.9,-3.4,79.0,0,2.6,6.7,M,M,4.2,0.9,6.8,1.55,2.47
"2015-12-22","Lane",10.9,-0.7,79.8,0,3.4,8.4,M,M,3.8,1.3,4.7,1.47,2.29
"2015-12-23","Lane",9.2,-3.3,71.0,0,4.6,12.2,M,M,4.2,1.5,8.1,2.01,3.26
"2015-12-24","Lane",7.1,-5.9,61.7,0,3.5,12.1,M,M,2.9,1.0,10.8,1.82,2.99
"2015-12-25","Lane",7.5,-5.3,69.6,0,4.9,14.2,M,M,2.4,0.8,9.7,1.56,2.51
"2015-12-26","Lane",-0.2,-6.7,85.6,0,8.2,17.0,M,M,1.3,-12.6,3.2,0.61,0.93
"2015-12-27","Lane",-2.6,-7.9,72.0,0,8.4,16.0,M,M,0.7,-14.0,4.7,1.00,1.58
"2015-12-28","Lane",-2.1,-11.3,50.9,0,4.4,9.9,M,M,0.2,M,4.6,1.30,2.08
"2015-12-29","Lane",-0.2,-13.5,62.3,0,1.6,4.8,M,M,-0.1,-1.0,7.5,0.81,1.25
"2015-12-30","Lane",0.8,-9.8,87.1,0,1.2,3.7,M,M,-0.1,-0.3,6.7,0.53,0.74
"2015-12-31","Lane",3.1,-11.6,70.5,0,2.9,8.6,M,M,-0.1,-24.5,9.9,1.16,1.86
