"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2017-08-06","Lane",28.5,18.1,74.7,0,2.6,7.2,30.9,24.5,27.9,24.9,21.0,5.03,6.37
"2017-08-07","Lane",24.1,14.9,79.5,21.08,2.2,8.3,26.6,22.3,26.5,23.9,17.3,3.67,4.48
"2017-08-08","Lane",24.3,14.0,77.7,0,2.1,7.4,24.4,21.0,24.3,22.6,12.4,3.16,4.05
"2017-08-09","Lane",30.6,15.9,68.6,0,2.3,8.1,28.6,20.3,26.1,21.8,23.6,5.55,7.05
"2017-08-10","Lane",28.5,15.2,89.8,15.49,2.3,11.6,28.2,21.5,25.5,22.6,18.4,4.15,5.10
"2017-08-11","Lane",27.1,16.0,75.4,0,1.3,4.9,28.0,21.8,26.0,22.7,21.9,4.41,5.15
"2017-08-12","Lane",25.7,17.8,81.8,0.76,3.7,10.1,25.8,22.2,24.7,23.0,16.5,3.76,4.75
"2017-08-13","Lane",31.0,15.2,76.8,2.54,3.0,11.5,28.0,21.1,26.0,22.1,24.8,5.89,7.62
"2017-08-14","Lane",33.2,14.5,64.4,0.76,2.7,13.8,28.5,21.2,26.3,22.3,25.3,6.55,8.75
"2017-08-15","Lane",33.4,19.0,65.9,0,4.1,9.9,28.4,22.3,26.5,23.1,24.4,7.05,9.63
"2017-08-16","Lane",28.3,M,71.9,0,2.8,9.6,M,M,M,M,22.6,M,M
"2017-08-17","Lane",32.6,11.9,68.8,3.05,2.3,11.3,33.2,19.3,29.8,21.6,21.5,5.80,7.86
"2017-08-18","Lane",32.7,15.5,66.7,0.25,3.2,10.3,33.9,20.5,30.5,22.4,25.2,6.64,8.95
"2017-08-19","Lane",37.0,16.3,58.8,0,3.1,9.1,35.1,21.5,31.7,23.3,25.0,7.82,10.98
"2017-08-20","Lane",36.2,18.9,58.4,0,3.6,8.5,35.4,23.7,32.1,25.1,22.5,7.42,10.43
"2017-08-21","Lane",33.3,19.9,64.0,0,4.4,10.8,31.9,24.4,30.0,25.7,16.5,6.18,8.87
"2017-08-22","Lane",28.7,14.4,66.0,0,3.0,9.7,33.9,23.1,31.0,24.8,22.8,5.58,7.47
"2017-08-23","Lane",30.4,10.5,58.5,0,2.9,8.8,33.5,20.5,30.6,23.0,24.5,6.02,8.19
"2017-08-24","Lane",31.0,15.6,67.6,0,3.6,8.7,31.5,22.5,29.5,24.2,18.3,5.52,7.67
"2017-08-25","Lane",31.5,15.9,65.7,0,3.8,9.3,34.0,22.5,31.1,24.2,24.0,6.75,9.41
"2017-08-26","Lane",32.6,17.5,68.6,0,3.1,7.5,35.2,24.3,31.9,25.3,22.6,6.18,8.36
"2017-08-27","Lane",32.1,16.0,68.7,0,2.6,14.1,34.4,23.6,31.4,25.2,20.1,5.30,7.01
"2017-08-28","Lane",31.0,11.1,58.8,0,1.6,7.7,35.3,21.7,31.7,23.9,24.4,5.36,6.98
"2017-08-29","Lane",31.7,9.8,53.2,0,1.5,5.3,35.4,21.1,31.6,23.5,23.5,5.14,6.66
"2017-08-30","Lane",31.3,10.7,56.2,0,1.4,7.8,34.9,21.3,31.2,23.7,22.7,4.93,6.31
"2017-08-31","Lane",30.0,8.9,58.9,0,2.3,7.6,33.9,20.7,30.4,23.2,22.4,5.37,7.28
"2017-09-01","Lane",30.2,14.2,64.4,0.76,3.4,9.7,27.9,22.4,27.2,24.1,11.8,4.90,7.20
"2017-09-02","Lane",34.5,11.0,66.1,0,1.3,5.2,34.6,20.4,30.4,22.5,20.6,4.89,6.32
"2017-09-03","Lane",35.7,14.0,53.4,0,3.0,9.2,34.4,21.9,30.7,23.8,22.2,7.00,10.01
"2017-09-04","Lane",30.7,14.2,53.1,0,3.2,8.4,32.3,22.1,29.4,24.2,19.8,5.92,8.41
"2017-09-05","Lane",24.5,6.8,51.3,0,1.8,7.2,28.1,20.5,26.4,23.0,12.4,3.70,5.24
"2017-09-06","Lane",27.6,3.5,47.6,0,1.2,4.9,32.3,16.1,28.3,19.6,22.9,4.29,5.56
"2017-09-07","Lane",31.7,9.1,47.4,0,3.3,10.4,30.8,18.8,27.6,21.3,19.1,6.33,9.33
"2017-09-08","Lane",32.9,14.9,41.0,0,4.2,9.2,31.9,20.8,28.6,22.6,19.8,7.46,11.19
"2017-09-09","Lane",31.8,15.6,42.7,0,6.4,13.0,31.1,21.3,28.1,23.1,20.7,8.73,13.42
"2017-09-10","Lane",31.8,16.0,47.1,0,6.0,13.4,31.5,21.3,28.4,23.0,21.1,8.37,12.75
"2017-09-11","Lane",33.8,14.0,47.8,0,3.2,8.0,33.5,20.8,29.6,22.8,21.1,6.81,9.93
"2017-09-12","Lane",32.7,11.4,49.8,0,2.0,6.1,34.3,20.5,30.0,22.8,20.9,5.41,7.49
"2017-09-13","Lane",35.5,11.0,46.2,0,3.1,10.9,33.7,20.9,29.7,23.1,20.8,7.01,10.35
"2017-09-14","Lane",36.8,17.2,38.4,0,4.0,10.1,35.2,23.1,30.7,24.5,20.7,8.31,12.58
"2017-09-15","Lane",36.7,18.2,37.8,0,4.8,10.9,34.8,23.7,30.8,25.1,20.9,9.35,14.45
"2017-09-16","Lane",26.3,13.8,66.4,0,4.4,11.1,33.4,22.6,29.8,24.5,18.9,5.06,7.21
"2017-09-17","Lane",16.4,9.9,89.5,41.91,3.0,10.2,24.4,17.1,26.3,20.2,7.7,1.53,1.91
"2017-09-18","Lane",31.7,13.1,70.2,0,2.4,9.7,27.0,17.6,25.4,19.5,20.7,5.35,7.42
"2017-09-19","Lane",35.2,16.0,52.0,0,5.1,13.9,29.0,19.1,26.6,20.7,19.1,8.63,13.34
"2017-09-20","Lane",27.8,9.3,40.3,0,3.0,10.5,28.6,15.2,26.0,18.1,21.2,5.69,8.36
"2017-09-21","Lane",35.5,9.1,49.4,0,4.7,13.2,29.3,15.9,26.6,18.4,20.9,8.89,13.86
"2017-09-22","Lane",35.0,22.4,51.4,0,7.5,14.3,29.7,21.8,27.9,22.7,17.3,9.43,14.73
"2017-09-23","Lane",31.2,17.5,69.4,12.70,5.8,14.7,28.4,21.9,26.8,23.1,14.6,5.94,8.92
"2017-09-24","Lane",19.1,15.2,96.9,77.47,3.2,15.7,22.3,18.5,24.0,19.8,2.1,0.83,1.02
"2017-09-25","Lane",16.9,9.9,98.1,10.67,4.4,10.5,18.6,14.7,19.8,16.7,4.2,0.80,0.91
"2017-09-26","Lane",14.8,8.2,90.0,0.25,2.6,7.2,17.3,13.2,17.4,15.3,7.9,1.57,2.01
"2017-09-27","Lane",21.3,7.3,74.0,0,1.8,7.3,20.0,11.8,18.8,14.1,19.4,3.38,4.45
"2017-09-28","Lane",20.4,8.4,74.6,0.51,1.4,5.4,19.2,12.6,18.1,14.5,11.1,2.38,3.13
"2017-09-29","Lane",16.3,10.6,87.2,6.10,1.5,5.6,17.7,14.2,17.4,15.5,5.7,1.40,1.74
"2017-09-30","Lane",22.8,11.3,82.1,0,5.5,12.5,18.9,14.0,18.2,15.4,11.5,3.00,4.28
"2017-10-01","Lane",27.7,14.5,76.4,0,6.5,13.0,21.4,16.0,20.0,16.8,14.5,4.87,7.26
"2017-10-02","Lane",26.0,11.6,84.8,0.51,4.9,17.1,20.5,15.4,19.4,16.6,7.8,2.93,4.30
"2017-10-03","Lane",21.7,11.1,86.1,29.21,4.0,14.1,18.7,15.3,19.0,16.6,6.0,2.02,2.86
"2017-10-04","Lane",15.0,11.8,99.3,8.13,3.0,9.1,17.0,14.8,16.9,15.7,4.5,0.79,0.84
"2017-10-05","Lane",28.7,14.9,83.9,0.25,2.8,8.3,23.3,15.7,21.1,16.4,15.6,3.85,5.27
"2017-10-06","Lane",25.9,12.3,87.7,1.02,4.0,16.2,23.0,16.2,21.2,17.8,11.0,3.35,4.84
"2017-10-07","Lane",25.9,7.6,54.7,0,3.5,8.4,19.7,11.9,18.7,14.5,18.5,5.06,7.63
"2017-10-08","Lane",24.3,6.9,68.1,0,2.4,8.2,21.0,11.3,19.2,13.7,18.1,3.66,5.14
"2017-10-09","Lane",11.9,3.2,76.3,0.51,8.4,15.5,14.8,8.6,16.6,11.2,2.7,1.99,3.10
"2017-10-10","Lane",15.0,1.8,65.8,0,3.0,9.4,16.5,7.4,15.1,9.9,17.7,3.01,4.36
"2017-10-11","Lane",22.8,0.6,61.8,0,4.5,12.5,17.9,6.6,15.8,9.4,17.8,4.76,7.32
"2017-10-12","Lane",30.7,6.4,57.6,0,3.1,9.0,22.7,9.9,19.3,11.8,17.4,5.44,8.34
"2017-10-13","Lane",19.4,9.5,76.9,0,3.2,10.0,19.6,13.1,17.8,14.3,10.5,2.39,3.35
"2017-10-14","Lane",22.9,5.4,78.6,0,4.6,15.5,21.7,12.9,19.1,14.5,14.3,3.90,5.89
"2017-10-15","Lane",18.3,-1.0,62.5,0,2.1,7.4,19.4,8.0,17.2,11.2,17.1,2.98,4.35
"2017-10-16","Lane",24.4,1.7,52.2,0,3.8,11.0,19.0,8.1,16.8,10.8,16.0,4.94,7.75
"2017-10-17","Lane",27.8,2.3,53.1,0,2.0,5.8,21.6,8.8,18.4,11.3,16.7,4.22,6.49
"2017-10-18","Lane",30.8,3.2,51.5,0,2.0,7.6,22.6,9.9,19.3,12.2,15.9,4.55,7.11
"2017-10-19","Lane",27.8,3.6,53.5,0,3.3,10.1,21.4,10.4,18.7,12.6,14.7,4.81,7.49
"2017-10-20","Lane",26.2,13.3,58.7,0,8.1,15.4,21.2,14.1,19.2,15.0,14.4,6.14,9.70
"2017-10-21","Lane",19.1,1.0,51.5,0,5.4,14.0,17.8,11.0,18.0,14.0,10.7,4.33,6.88
"2017-10-22","Lane",22.1,-2.0,44.4,0,2.8,9.6,18.5,7.2,16.5,10.5,15.3,4.09,6.46
"2017-10-23","Lane",18.3,2.4,39.2,0,5.3,13.8,16.7,10.3,15.7,12.3,12.5,4.73,7.58
"2017-10-24","Lane",16.7,2.2,38.2,0,4.5,12.1,15.7,7.6,14.5,10.3,15.5,4.26,6.78
"2017-10-25","Lane",27.6,2.3,36.1,0,4.0,9.6,19.4,7.7,16.7,9.9,15.2,6.05,9.83
"2017-10-26","Lane",18.5,0.1,43.4,0,7.5,17.7,16.0,9.6,14.9,11.8,12.9,4.92,7.88
"2017-10-27","Lane",7.8,-8.2,43.5,0,5.3,12.8,11.3,4.4,12.1,8.1,15.2,2.88,4.55
"2017-10-28","Lane",16.4,-9.7,46.0,0,2.7,9.0,12.4,2.2,11.1,5.6,10.2,2.98,4.72
"2017-10-29","Lane",26.3,2.0,52.2,0,3.8,13.2,17.8,6.1,14.8,8.0,14.3,5.24,8.45
"2017-10-30","Lane",9.4,-4.3,53.7,0,4.2,12.3,11.5,5.8,12.5,8.7,7.7,2.42,3.82
"2017-10-31","Lane",10.6,-3.3,61.6,0.76,4.5,12.1,8.7,4.9,8.8,7.0,9.4,2.21,3.42
"2017-11-01","Lane",22.8,-2.2,57.4,0,2.3,7.5,14.3,4.1,12.0,6.3,10.8,3.31,5.23
"2017-11-02","Lane",11.4,-0.9,75.3,0,4.5,11.9,11.6,6.3,10.9,8.6,7.4,1.79,2.73
"2017-11-03","Lane",5.5,-2.9,91.9,0,2.5,6.4,8.2,4.6,8.6,6.9,3.5,0.59,0.75
"2017-11-04","Lane",14.6,2.3,80.9,0,2.7,6.7,12.0,6.5,10.8,7.6,7.3,1.67,2.45
"2017-11-05","Lane",10.3,-2.6,82.8,0,3.8,11.7,10.9,5.2,10.1,7.7,6.9,1.38,2.05
"2017-11-06","Lane",4.8,-4.1,72.1,0,1.5,6.1,8.1,3.6,8.0,6.0,4.3,0.82,1.11
"2017-11-07","Lane",4.9,-5.9,67.2,0,2.9,7.7,7.3,3.0,7.6,5.5,5.1,1.13,1.69
"2017-11-08","Lane",11.2,-8.4,60.4,0,2.7,8.9,10.1,1.2,8.6,3.7,13.0,2.13,3.34
"2017-11-09","Lane",7.0,-5.1,69.9,0,3.4,9.4,8.4,2.2,7.6,4.3,11.0,1.58,2.41
"2017-11-10","Lane",9.1,-4.8,80.8,0,4.3,9.0,6.3,2.0,6.4,4.1,2.3,0.95,1.40
"2017-11-11","Lane",9.9,5.8,98.4,0.25,3.0,6.3,9.3,6.2,8.6,6.4,2.5,0.54,0.64
"2017-11-12","Lane",9.5,-1.4,89.8,0,2.4,6.5,10.9,5.0,9.6,7.0,8.3,1.04,1.43
"2017-11-13","Lane",15.3,-1.8,89.9,0,3.6,8.5,11.2,4.2,9.6,6.0,6.4,1.55,2.34
"2017-11-14","Lane",18.4,5.0,88.8,0,3.1,6.9,12.8,6.9,11.1,7.8,6.8,1.86,2.80
"2017-11-15","Lane",14.2,0.4,52.4,0,3.2,12.9,13.3,5.5,11.2,7.2,12.2,2.53,4.03
"2017-11-16","Lane",18.4,-0.5,57.5,0,5.3,13.0,12.5,4.1,10.6,6.1,11.8,3.52,5.68
"2017-11-17","Lane",26.5,5.0,48.8,0,5.0,12.4,15.0,7.8,12.8,8.6,8.3,5.43,8.94
"2017-11-18","Lane",10.4,-5.4,62.1,1.02,6.0,14.7,10.7,3.9,10.7,6.8,12.1,2.71,4.37
"2017-11-19","Lane",14.7,-8.1,54.0,0,2.9,8.9,9.9,1.1,8.7,4.0,10.7,2.45,3.95
"2017-11-20","Lane",22.6,-6.2,40.1,0,2.8,7.6,12.1,1.4,9.9,4.0,11.5,3.98,6.66
"2017-11-21","Lane",10.7,-5.2,49.1,0,4.1,14.9,10.5,3.5,9.3,6.2,11.2,2.16,3.46
"2017-11-22","Lane",17.7,-6.5,56.6,0,3.3,8.5,11.2,2.0,9.1,4.2,10.4,2.83,4.60
"2017-11-23","Lane",24.1,3.2,57.8,0,2.5,6.5,14.7,5.2,11.8,6.4,10.2,3.08,4.99
"2017-11-24","Lane",26.3,1.6,52.4,0,2.8,10.7,14.5,6.2,12.2,7.6,8.1,3.93,6.50
"2017-11-25","Lane",17.1,-1.6,63.7,0,2.3,6.2,13.3,5.6,11.4,7.5,9.8,2.06,3.27
"2017-11-26","Lane",23.9,-0.9,57.1,0,2.1,5.0,14.9,4.8,12.2,6.7,11.0,2.85,4.68
"2017-11-27","Lane",24.3,2.9,42.8,0,3.8,9.9,14.8,6.5,12.3,7.8,10.8,4.25,7.07
"2017-11-28","Lane",12.7,-3.3,39.4,0,6.7,16.8,10.7,6.0,10.7,8.1,7.6,3.64,5.96
"2017-11-29","Lane",13.5,-8.2,47.5,0,2.4,8.4,9.4,2.0,8.5,4.9,8.5,2.21,3.60
"2017-11-30","Lane",11.4,-6.1,51.3,0,2.5,6.9,10.4,2.2,8.8,4.7,10.3,1.89,3.07
"2017-12-01","Lane",15.2,-2.4,56.1,0,2.8,7.8,11.2,3.2,9.2,5.0,10.1,2.29,3.73
"2017-12-02","Lane",16.3,-4.8,59.2,0,1.6,4.0,11.5,1.8,9.3,4.1,10.4,1.73,2.78
"2017-12-03","Lane",19.5,-1.8,66.3,0,3.0,9.0,11.1,3.2,9.3,4.9,9.1,2.62,4.27
"2017-12-04","Lane",12.0,-4.1,46.4,0,6.4,17.2,9.3,3.5,8.6,5.8,9.0,3.25,5.33
"2017-12-05","Lane",8.9,-9.8,43.7,0,3.1,10.6,7.3,-0.2,6.4,2.9,10.5,2.09,3.44
"2017-12-06","Lane",8.2,-8.4,51.2,0,5.1,14.0,6.0,-0.2,5.4,2.1,10.1,2.32,3.79
"2017-12-07","Lane",1.8,-15.9,64.5,0,2.3,7.6,3.4,-1.6,3.4,1.1,10.1,1.00,1.58
"2017-12-08","Lane",9.1,-6.7,44.5,0,5.3,15.8,5.9,-0.6,4.9,1.2,9.8,2.52,4.13
"2017-12-09","Lane",13.3,-7.0,40.0,0,3.5,9.3,7.5,-0.3,5.9,1.7,10.4,2.69,4.47
"2017-12-10","Lane",18.8,-2.7,24.3,0,3.6,9.8,9.7,0.6,7.2,2.3,10.4,3.84,6.52
"2017-12-11","Lane",16.9,-4.7,28.9,0,5.0,16.7,8.9,0.9,7.0,2.7,10.2,4.00,6.69
"2017-12-12","Lane",18.1,-8.6,46.4,0,2.9,8.0,8.8,-0.6,6.7,1.9,9.9,3.10,5.21
"2017-12-13","Lane",14.9,-1.9,31.9,0,4.3,14.5,8.7,2.6,7.1,3.7,8.2,3.39,5.64
"2017-12-14","Lane",7.5,-5.2,59.8,0,3.9,12.2,5.9,2.0,5.6,3.8,4.7,1.61,2.56
"2017-12-15","Lane",14.4,-10.4,54.1,0,3.7,8.7,7.0,-1.0,5.4,1.4,10.1,2.93,4.89
"2017-12-16","Lane",15.1,-7.7,45.9,0,2.2,6.5,8.4,-0.4,6.3,1.8,10.1,2.15,3.59
"2017-12-17","Lane",7.0,-7.0,76.6,0,3.7,9.8,6.3,0.7,5.5,3.0,7.5,1.22,1.92
"2017-12-18","Lane",14.6,-7.8,66.6,0,2.3,6.7,7.6,-1.0,5.7,1.3,9.9,1.91,3.14
"2017-12-19","Lane",10.5,-5.9,62.2,0,3.2,10.4,7.3,-0.2,5.7,1.8,9.9,1.58,2.55
"2017-12-20","Lane",12.6,-9.9,73.8,0,2.9,8.3,6.0,-1.2,4.7,1.0,8.7,1.75,2.83
"2017-12-21","Lane",1.6,-7.4,91.5,0,5.7,13.1,3.0,-0.9,3.6,1.0,1.4,0.58,0.86
"2017-12-22","Lane",3.7,-13.1,66.9,0,2.9,8.3,3.0,-1.9,2.3,0.3,10.0,1.19,1.91
"2017-12-23","Lane",-4.6,-13.7,87.0,0,2.9,9.4,-0.8,-2.8,0.7,-0.4,3.2,0.41,0.59
"2017-12-24","Lane",-0.9,-14.7,62.5,0,3.3,9.8,-0.1,-3.2,-0.2,-0.8,10.3,1.08,1.73
"2017-12-25","Lane",1.2,-14.4,58.3,0,4.2,11.2,0.3,-2.9,-0.2,-1.0,6.5,1.18,1.89
"2017-12-26","Lane",-12.9,-16.3,74.4,0,3.6,8.4,-2.6,-4.4,-0.6,-2.0,2.9,0.36,0.53
"2017-12-27","Lane",-5.3,-14.3,67.3,0,4.1,11.6,-2.2,-4.5,-1.4,-2.5,4.2,0.62,0.95
"2017-12-28","Lane",4.4,-10.8,67.3,0,3.1,9.1,0.6,-4.3,-0.5,-2.5,9.8,1.23,1.97
"2017-12-29","Lane",12.8,-12.9,67.8,0,4.3,11.4,1.5,-4.1,-0.3,-2.2,7.1,2.72,4.47
"2017-12-30","Lane",-10.1,-16.6,68.4,0,3.7,10.5,-1.6,-4.6,-0.5,-2.6,6.5,0.53,0.81
"2017-12-31","Lane",-11.2,-20.2,64.1,0,2.8,7.4,-2.4,-6.6,-2.0,-3.8,9.0,0.50,0.77
