"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2018-08-04","Lane",34.0,17.6,69.8,0.25,2.8,7.2,29.3,22.6,27.6,23.4,26.0,6.83,8.95
"2018-08-05","Lane",35.9,18.6,54.3,0,4.5,10.9,27.5,22.6,26.4,23.8,22.0,8.23,11.93
"2018-08-06","Lane",32.1,19.3,58.2,0,3.1,8.9,27.0,22.6,26.1,23.7,19.5,5.80,7.83
"2018-08-07","Lane",30.4,18.0,77.3,2.54,1.8,7.4,29.3,22.8,27.7,23.7,22.9,5.09,6.11
"2018-08-08","Lane",32.3,17.5,74.6,0,1.5,6.7,29.5,23.4,27.6,24.4,20.1,4.94,6.13
"2018-08-09","Lane",34.2,14.2,61.1,0,1.6,8.0,29.1,22.1,27.7,23.7,25.8,6.16,7.91
"2018-08-10","Lane",33.0,14.0,61.6,0,1.9,6.7,28.6,21.8,27.4,23.5,26.0,6.14,7.87
"2018-08-11","Lane",33.4,12.9,60.7,0,1.3,5.3,29.9,21.8,28.1,23.5,24.4,5.49,6.88
"2018-08-12","Lane",31.0,13.6,64.5,0,1.9,7.8,28.1,22.1,27.1,23.8,20.5,5.23,6.88
"2018-08-13","Lane",30.0,16.8,89.9,28.70,2.0,10.4,27.1,23.0,25.9,23.9,10.4,3.38,4.49
"2018-08-14","Lane",26.8,15.6,86.4,0.51,2.2,8.3,26.9,22.4,26.0,23.2,18.8,3.93,4.70
"2018-08-15","Lane",29.1,12.9,76.3,0,1.8,6.5,28.2,20.8,26.6,22.3,24.9,5.08,6.19
"2018-08-16","Lane",32.1,17.8,73.2,0,2.2,6.5,29.7,22.3,27.8,23.4,24.7,5.70,7.08
"2018-08-17","Lane",30.9,17.2,73.2,0,1.9,7.8,29.1,22.9,27.7,24.2,24.3,5.36,6.55
"2018-08-18","Lane",27.9,16.2,82.0,22.61,2.7,10.6,25.5,22.4,26.1,24.0,9.7,3.17,4.27
"2018-08-19","Lane",28.0,15.9,76.2,0.51,3.6,11.4,26.3,21.4,25.3,22.6,20.8,5.18,6.90
"2018-08-20","Lane",24.7,10.8,65.7,0,3.8,11.7,24.4,20.0,23.8,21.5,22.7,5.57,7.77
"2018-08-21","Lane",22.1,9.5,83.3,0.76,1.6,5.3,22.5,18.6,22.4,20.3,10.7,2.46,3.06
"2018-08-22","Lane",21.4,14.5,90.9,0,2.5,6.8,21.9,20.1,21.9,20.9,5.7,1.62,2.01
"2018-08-23","Lane",33.7,17.8,76.7,0,2.2,5.9,26.7,20.6,25.2,21.2,22.1,5.61,7.20
"2018-08-24","Lane",34.1,17.0,64.5,0,1.6,6.3,28.0,21.8,26.3,22.6,24.2,5.84,7.53
"2018-08-25","Lane",34.6,13.3,68.5,0,2.1,8.4,28.0,20.9,26.4,22.3,22.6,5.82,7.68
"2018-08-26","Lane",36.4,18.9,56.1,0.25,4.3,12.8,27.7,22.9,26.4,23.7,24.6,8.29,11.88
"2018-08-27","Lane",37.4,19.4,46.5,0,3.4,9.0,29.1,22.5,27.2,23.5,24.6,8.40,12.13
"2018-08-28","Lane",25.7,13.1,69.6,0,4.0,10.4,26.3,22.6,25.6,23.8,15.1,3.93,5.35
"2018-08-29","Lane",27.6,11.5,70.2,0,2.2,7.4,27.4,20.6,25.9,22.1,21.5,4.77,6.23
"2018-08-30","Lane",36.1,16.4,63.6,0.76,3.3,10.2,29.2,22.2,27.1,23.1,23.9,7.34,10.33
"2018-08-31","Lane",38.0,20.9,47.9,0.51,3.8,12.1,29.2,23.0,27.3,23.9,19.8,8.14,12.02
"2018-09-01","Lane",31.2,19.0,64.4,0.76,2.3,7.8,26.8,23.1,25.9,23.9,12.3,4.08,5.56
"2018-09-02","Lane",29.6,17.5,79.0,1.78,3.1,7.8,27.4,22.2,26.1,23.3,16.5,4.55,6.10
"2018-09-03","Lane",25.9,17.0,92.3,0,3.2,8.7,24.4,22.4,24.4,23.1,6.3,2.26,3.07
"2018-09-04","Lane",30.9,17.1,80.3,14.73,2.7,12.4,27.7,21.8,26.1,22.7,18.0,4.79,6.37
"2018-09-05","Lane",22.7,16.8,94.4,2.79,3.0,7.8,24.0,22.1,24.3,22.8,8.0,1.97,2.46
"2018-09-06","Lane",20.0,16.7,94.4,16.76,2.5,6.4,22.5,20.9,22.8,21.6,6.1,1.59,1.95
"2018-09-07","Lane",23.6,16.1,89.9,0,1.5,6.2,23.7,20.8,23.1,21.5,9.0,2.27,2.79
"2018-09-08","Lane",20.6,15.9,94.5,1.27,2.0,5.7,23.1,20.9,22.8,21.5,9.1,1.87,2.16
"2018-09-09","Lane",23.8,15.3,84.2,0.25,2.9,6.8,23.1,20.4,22.6,21.1,11.1,2.80,3.66
"2018-09-10","Lane",29.2,12.4,75.8,0,4.1,8.9,25.0,19.0,23.6,20.2,22.5,5.33,7.28
"2018-09-11","Lane",31.2,14.2,69.5,0,5.6,11.1,25.1,19.3,23.7,20.5,22.7,6.76,9.80
"2018-09-12","Lane",32.0,16.4,65.0,0,7.1,14.2,25.3,19.9,23.8,20.8,22.2,7.52,11.14
"2018-09-13","Lane",33.3,18.5,62.7,0,6.7,14.0,26.4,20.5,24.6,21.3,22.4,7.83,11.56
"2018-09-14","Lane",34.4,19.0,60.7,0,6.4,14.2,26.5,21.3,25.0,22.0,22.3,8.50,12.72
"2018-09-15","Lane",32.5,17.5,67.8,0,4.9,11.9,26.7,21.6,25.3,22.3,21.6,6.65,9.54
"2018-09-16","Lane",33.1,17.8,69.5,0,4.7,11.5,27.1,21.7,25.6,22.6,22.2,6.69,9.55
"2018-09-17","Lane",35.0,18.5,57.1,0,5.0,10.2,27.5,22.0,26.0,22.8,22.2,7.99,11.85
"2018-09-18","Lane",35.5,19.1,55.4,0,5.0,11.0,28.0,22.5,26.4,23.3,21.9,8.09,12.03
"2018-09-19","Lane",35.0,20.0,57.4,0,6.3,13.3,27.9,23.0,26.4,23.7,21.5,8.37,12.56
"2018-09-20","Lane",32.9,16.5,71.8,5.84,4.7,11.7,27.5,22.9,26.0,23.9,15.6,6.06,9.00
"2018-09-21","Lane",24.6,8.8,72.2,0,2.8,7.3,25.4,19.7,24.4,21.6,22.0,4.49,6.17
"2018-09-22","Lane",26.0,5.5,66.0,0,2.8,7.9,22.7,16.6,22.2,19.0,22.2,4.87,6.90
"2018-09-23","Lane",31.6,8.2,55.8,0,4.7,10.2,22.9,16.4,22.1,18.4,22.1,7.72,11.87
"2018-09-24","Lane",27.8,13.3,65.4,0,3.3,10.4,24.9,18.0,23.4,19.4,21.4,5.33,7.57
"2018-09-25","Lane",22.6,6.1,63.9,0,3.8,12.7,22.8,17.8,22.1,19.8,17.4,4.49,6.62
"2018-09-26","Lane",22.5,5.0,55.0,0,2.6,9.2,21.6,15.8,20.9,17.8,19.0,4.16,5.97
"2018-09-27","Lane",29.4,7.2,52.8,0,3.0,9.1,23.2,15.6,21.7,17.4,20.3,5.86,8.82
"2018-09-28","Lane",12.1,5.0,89.5,0.76,3.7,10.3,18.7,14.8,20.1,16.5,2.9,1.15,1.60
"2018-09-29","Lane",24.3,4.8,84.4,0.51,3.3,9.3,18.2,13.9,17.9,15.6,12.7,3.39,4.88
"2018-09-30","Lane",14.2,8.3,98.3,0.51,3.0,8.7,16.6,15.2,17.5,16.4,5.1,0.90,1.03
"2018-10-01","Lane",20.6,7.9,86.9,0.76,1.6,5.0,20.0,14.6,18.9,15.8,13.7,2.37,2.95
"2018-10-02","Lane",33.1,9.2,65.9,0,4.6,12.1,21.9,15.4,20.4,16.5,18.0,6.93,10.66
"2018-10-03","Lane",36.9,12.9,49.9,0,4.7,13.0,25.5,18.8,23.1,19.2,19.0,8.63,13.55
"2018-10-04","Lane",13.1,4.2,67.1,0,3.4,10.0,20.5,15.4,21.3,16.9,5.5,1.88,2.76
"2018-10-05","Lane",29.5,4.7,78.0,0,3.6,11.7,21.2,14.5,19.7,15.9,14.1,5.08,7.75
"2018-10-06","Lane",14.6,5.3,66.6,0,3.7,11.0,18.0,14.9,18.6,16.4,10.6,2.64,3.87
"2018-10-07","Lane",13.2,5.8,99.1,38.61,3.4,13.4,15.7,12.6,16.9,14.1,1.7,0.69,0.87
"2018-10-08","Lane",14.5,6.3,98.6,6.35,3.4,8.0,14.1,12.5,14.7,13.7,2.4,0.63,0.73
"2018-10-09","Lane",6.5,2.1,98.0,33.78,4.6,10.4,12.5,9.9,13.7,11.4,4.2,0.51,0.57
"2018-10-10","Lane",11.9,1.4,81.1,0.25,3.3,8.2,13.0,8.9,12.6,10.4,11.5,1.85,2.56
"2018-10-11","Lane",5.9,1.3,85.3,0.25,2.6,6.2,10.2,9.2,11.6,10.4,4.6,0.97,1.29
"2018-10-12","Lane",17.6,3.4,77.8,1.27,2.4,8.2,14.1,9.1,13.1,10.1,15.8,2.76,3.89
"2018-10-13","Lane",16.3,4.2,83.6,0,3.9,9.4,12.3,9.1,12.2,10.4,7.4,1.82,2.60
"2018-10-14","Lane",10.2,-4.3,91.4,14.22,5.1,13.9,11.3,6.7,11.9,8.4,4.0,1.06,1.54
"2018-10-15","Lane",10.1,-8.0,72.1,0.25,2.0,5.8,11.3,5.4,10.5,7.3,18.6,2.04,2.85
"2018-10-16","Lane",19.9,-2.0,61.9,0,2.1,6.2,13.1,5.5,11.5,7.2,18.3,3.14,4.58
"2018-10-17","Lane",20.4,0.4,67.1,0,1.5,6.4,13.6,7.2,12.2,8.6,14.8,2.54,3.56
"2018-10-18","Lane",16.0,4.6,77.3,0,3.9,9.9,11.8,9.4,11.6,10.2,7.6,2.33,3.49
"2018-10-19","Lane",25.0,3.2,65.5,0,2.9,7.8,15.6,9.3,13.9,10.3,17.7,4.16,6.31
"2018-10-20","Lane",23.5,0.9,59.6,0,1.7,6.3,15.3,8.6,13.7,10.0,17.2,3.21,4.74
"2018-10-21","Lane",25.7,3.7,59.0,0,4.3,12.9,14.3,9.1,13.3,10.4,16.8,4.97,7.76
"2018-10-22","Lane",23.7,2.7,68.3,0,2.2,6.5,15.6,9.4,14.0,10.6,14.9,3.07,4.48
"2018-10-23","Lane",21.0,3.9,78.2,0,2.8,8.8,14.9,9.9,13.8,11.0,15.1,2.79,4.01
"2018-10-24","Lane",14.3,5.5,80.7,6.10,3.1,7.7,12.2,10.4,12.8,11.4,3.9,1.85,2.79
"2018-10-25","Lane",12.1,4.7,89.7,1.52,1.8,5.3,12.9,9.9,12.5,10.8,7.0,1.16,1.48
"2018-10-26","Lane",22.4,2.9,68.7,0,2.4,7.5,15.1,8.8,13.6,10.0,15.6,3.15,4.71
"2018-10-27","Lane",27.1,3.4,56.6,0,3.4,10.7,14.6,9.0,13.4,10.3,15.9,4.93,7.85
"2018-10-28","Lane",20.1,3.5,57.6,0,2.3,5.6,15.2,9.7,13.8,10.9,15.7,2.97,4.46
"2018-10-29","Lane",24.3,4.8,65.0,0,3.3,7.8,14.0,9.3,13.1,10.5,12.9,3.69,5.71
"2018-10-30","Lane",14.8,4.8,66.4,0,5.1,13.3,12.7,10.1,12.3,11.0,9.7,2.48,3.78
"2018-10-31","Lane",12.5,1.2,79.2,4.32,1.9,8.8,12.3,9.1,11.9,10.2,8.1,1.47,2.08
"2018-11-01","Lane",16.6,-1.7,65.1,0.25,2.5,8.0,11.9,6.9,11.3,8.6,13.5,2.52,3.84
"2018-11-02","Lane",15.1,4.9,49.7,0,3.3,7.9,11.8,8.3,11.1,9.3,10.9,2.84,4.41
"2018-11-03","Lane",15.0,0.7,68.7,0,4.5,12.6,10.2,7.9,10.3,9.2,6.0,2.15,3.32
"2018-11-04","Lane",16.8,-2.2,65.9,0,3.7,9.3,10.8,5.8,10.2,7.5,14.9,2.91,4.52
"2018-11-05","Lane",18.8,2.1,67.5,1.02,3.7,11.9,11.9,7.5,11.0,8.6,13.8,3.27,5.14
"2018-11-06","Lane",15.0,-1.2,73.4,0,1.7,7.6,11.4,7.0,10.5,8.2,11.6,1.72,2.49
"2018-11-07","Lane",6.3,-2.3,72.2,0,2.8,7.6,8.6,6.7,9.4,8.0,7.1,1.22,1.79
"2018-11-08","Lane",1.0,-4.1,87.8,1.27,2.0,5.6,6.7,5.3,8.0,6.7,1.9,0.56,0.74
"2018-11-09","Lane",4.4,-8.0,73.6,0,3.1,9.4,7.0,3.2,6.8,5.0,14.2,1.48,2.24
"2018-11-10","Lane",16.3,-8.1,68.2,0,5.1,12.6,6.4,2.3,6.1,3.9,14.1,3.62,5.84
"2018-11-11","Lane",1.0,-2.8,93.0,1.78,4.1,8.8,4.4,3.4,5.5,4.6,2.3,0.53,0.73
"2018-11-12","Lane",-2.2,-14.4,84.9,0,4.0,12.5,3.7,2.5,4.7,3.8,9.9,0.70,1.01
"2018-11-13","Lane",8.3,-14.8,69.9,5.08,2.2,5.3,3.4,1.9,3.9,3.2,14.3,1.65,2.57
"2018-11-14","Lane",15.6,-4.6,69.5,0.25,2.0,4.6,6.6,1.8,5.7,2.9,13.7,2.04,3.18
"2018-11-15","Lane",20.0,-1.2,61.9,0,3.1,9.2,7.7,2.9,6.7,3.9,13.3,3.18,5.14
"2018-11-16","Lane",17.9,-3.7,68.4,0,3.1,11.0,6.9,3.0,6.2,4.1,12.4,2.73,4.36
"2018-11-17","Lane",4.0,-6.5,81.8,0,6.4,13.7,4.6,2.3,5.5,3.6,2.3,0.99,1.52
"2018-11-18","Lane",5.3,-8.4,76.4,0,3.1,8.1,4.2,1.8,4.2,2.9,11.2,1.17,1.77
"2018-11-19","Lane",11.5,-5.8,69.0,0,2.6,6.9,5.6,1.6,4.9,2.7,13.0,1.79,2.80
"2018-11-20","Lane",16.0,-5.4,62.5,0,3.2,10.5,5.4,1.8,4.9,2.9,13.0,2.69,4.36
"2018-11-21","Lane",19.5,-4.6,57.8,0,1.7,5.2,6.9,2.0,5.8,3.1,13.0,2.32,3.77
"2018-11-22","Lane",19.3,-5.0,63.7,0,4.4,12.0,6.5,2.4,5.8,3.5,12.0,3.50,5.71
"2018-11-23","Lane",18.5,-1.4,46.8,0,5.1,15.8,7.4,4.6,6.7,5.2,12.6,4.04,6.67
"2018-11-24","Lane",18.0,-5.1,53.3,0,4.1,14.3,6.6,2.8,6.0,4.1,12.4,3.60,5.95
"2018-11-25","Lane",2.3,-10.3,91.6,2.29,7.0,17.3,5.3,3.1,5.8,4.0,9.4,0.69,1.03
"2018-11-26","Lane",6.5,-12.2,78.4,1.02,2.2,6.4,4.0,2.1,4.0,3.1,12.7,1.02,1.54
"2018-11-27","Lane",6.7,-8.9,84.6,0,2.7,7.3,3.6,1.5,3.7,2.5,10.6,0.91,1.35
"2018-11-28","Lane",18.0,-3.5,71.6,0.25,2.2,6.4,6.3,1.9,5.3,2.8,11.0,2.15,3.47
"2018-11-29","Lane",14.2,-2.0,80.0,0,1.8,6.2,7.0,2.7,5.9,3.6,11.9,1.26,1.87
"2018-11-30","Lane",3.6,-0.6,99.4,0.76,2.6,7.4,4.3,3.4,4.9,4.1,1.7,0.33,0.36
"2018-12-01","Lane",3.6,-0.1,91.5,4.06,7.5,16.3,4.2,3.2,4.5,3.9,3.2,0.73,1.09
"2018-12-02","Lane",8.4,-2.5,81.1,0,4.3,9.9,5.0,2.6,4.6,3.4,10.9,1.38,2.16
"2018-12-03","Lane",-2.0,-5.8,86.1,0,2.6,6.3,3.0,1.9,3.8,2.8,3.0,0.48,0.65
"2018-12-04","Lane",7.4,-6.5,79.4,0,2.4,10.7,3.5,1.5,3.4,2.4,9.8,1.25,1.97
"2018-12-05","Lane",10.4,-9.8,71.8,0,3.2,10.8,1.8,1.1,2.6,2.0,8.2,1.77,2.84
"2018-12-06","Lane",3.5,-5.4,72.7,0,3.7,10.0,1.9,1.0,2.2,1.8,8.1,1.18,1.84
"2018-12-07","Lane",3.4,-9.2,78.7,0,1.7,5.2,1.5,0.9,2.0,1.6,9.7,0.72,1.06
"2018-12-08","Lane",5.3,-10.1,73.9,0,1.5,5.2,1.0,0.7,1.7,1.4,11.4,0.85,1.29
"2018-12-09","Lane",11.2,-7.0,68.4,0,2.5,8.3,1.2,0.7,1.6,1.3,10.1,1.82,2.98
"2018-12-10","Lane",12.4,-9.2,60.7,0,2.8,6.5,1.2,0.6,1.5,1.3,11.8,2.15,3.58
"2018-12-11","Lane",11.0,-7.4,58.5,0,3.5,11.5,0.8,0.6,1.4,1.2,4.2,2.27,3.67
"2018-12-12","Lane",16.4,-6.3,56.9,0,3.8,11.6,1.7,0.6,1.8,1.2,11.5,3.18,5.32
"2018-12-13","Lane",8.4,-6.3,60.6,0,7.2,16.0,2.2,0.8,2.1,1.4,11.0,2.48,4.05
"2018-12-14","Lane",13.3,-10.2,55.1,0,2.0,5.9,1.6,0.6,1.7,1.2,11.6,1.87,3.13
"2018-12-15","Lane",14.2,-8.2,48.9,0,2.6,9.1,1.2,0.5,1.5,1.1,9.1,2.35,3.91
"2018-12-16","Lane",16.9,-5.6,55.3,0,1.7,4.9,2.7,0.5,2.3,1.1,11.4,1.88,3.15
"2018-12-17","Lane",16.9,-4.9,57.3,0,4.2,11.2,2.6,0.7,2.4,1.3,9.5,3.35,5.58
"2018-12-18","Lane",14.6,-2.2,58.4,0,2.3,7.4,4.0,1.5,3.3,1.9,6.6,1.89,3.05
"2018-12-19","Lane",15.7,-2.7,58.1,0,4.8,12.7,4.0,1.3,3.4,1.9,8.3,3.07,5.06
"2018-12-20","Lane",11.6,-6.1,51.8,0,5.4,14.2,3.4,1.4,3.1,2.1,11.5,2.75,4.55
"2018-12-21","Lane",14.1,-8.2,56.7,0,2.9,9.4,2.1,0.8,2.4,1.6,7.1,2.30,3.78
"2018-12-22","Lane",11.0,-7.4,74.0,0,3.2,11.6,2.9,0.9,2.6,1.5,8.7,1.82,2.95
"2018-12-23","Lane",9.1,-11.4,83.9,2.03,3.1,8.0,2.0,0.8,2.4,1.5,9.8,1.06,1.65
"2018-12-24","Lane",9.0,-6.0,86.4,0,1.9,7.6,2.2,0.8,2.1,1.4,6.3,0.78,1.13
"2018-12-25","Lane",12.0,-6.7,75.2,0,2.5,7.1,2.7,0.6,2.4,1.3,9.0,1.59,2.57
"2018-12-26","Lane",5.0,1.2,98.7,35.31,3.2,14.6,3.4,2.2,3.3,2.3,0.7,0.40,0.48
"2018-12-27","Lane",3.7,-8.8,87.6,0.51,9.9,20.4,3.2,1.5,3.3,2.0,7.9,0.89,1.39
"2018-12-28","Lane",2.4,-16.0,76.0,0,4.4,11.1,1.5,0.8,2.0,1.4,11.6,0.91,1.43
"2018-12-29","Lane",1.6,-18.9,81.8,0,2.8,6.8,0.8,0.5,1.4,1.1,11.9,0.82,1.29
"2018-12-30","Lane",3.0,-18.9,79.5,0,3.9,10.1,0.5,0.3,1.1,0.9,12.4,0.85,1.33
"2018-12-31","Lane",5.4,-13.3,81.6,0,6.9,18.1,0.3,0.2,0.9,0.8,5.0,0.97,1.52
