"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2016-08-06","Lane",26.1,17.1,90.7,26.16,3.0,10.8,27.5,22.9,26.6,24.3,9.8,2.65,3.37
"2016-08-07","Lane",26.0,17.9,92.2,11.43,2.3,6.4,26.5,21.8,25.6,23.2,11.5,2.69,3.20
"2016-08-08","Lane",29.5,18.4,86.4,0,2.6,6.8,28.9,22.1,27.1,23.2,17.1,4.14,5.12
"2016-08-09","Lane",32.2,18.8,69.6,0,3.4,9.1,30.8,22.3,28.3,23.6,21.9,6.11,8.16
"2016-08-10","Lane",34.7,20.9,63.7,0,6.0,12.4,33.9,23.1,30.6,24.2,26.2,8.37,11.79
"2016-08-11","Lane",34.2,18.6,62.5,0,3.4,9.5,33.5,24.9,30.7,25.9,19.2,6.49,9.10
"2016-08-12","Lane",31.1,16.8,66.3,0,3.3,11.6,35.5,23.7,31.7,25.4,25.9,6.51,8.64
"2016-08-13","Lane",32.1,13.8,60.2,0,2.0,9.4,35.8,23.1,31.8,25.0,26.5,6.21,8.07
"2016-08-14","Lane",31.6,13.2,58.3,0,2.4,7.2,32.2,23.6,29.8,25.4,22.2,5.87,7.93
"2016-08-15","Lane",33.4,14.0,51.5,0,4.4,10.9,33.2,22.7,30.3,24.7,25.8,8.40,12.22
"2016-08-16","Lane",35.9,17.1,47.9,0,2.5,8.8,35.8,24.0,32.4,25.5,24.8,7.34,10.21
"2016-08-17","Lane",35.9,15.8,43.3,0,3.5,9.0,33.9,24.7,31.2,26.3,21.8,7.96,11.64
"2016-08-18","Lane",33.4,15.2,52.2,0,4.5,10.2,34.0,24.4,31.3,26.0,25.5,8.25,11.95
"2016-08-19","Lane",28.2,15.9,73.8,0,3.2,10.0,31.7,25.9,30.1,26.9,16.8,4.41,5.86
"2016-08-20","Lane",25.7,11.2,55.6,0,3.2,9.8,33.4,23.6,30.9,25.4,26.4,5.91,8.05
"2016-08-21","Lane",30.0,8.3,54.6,0,4.7,12.2,31.8,22.0,29.5,24.4,24.7,6.81,9.76
"2016-08-22","Lane",31.4,17.4,54.9,0,7.7,15.1,30.8,23.7,28.8,25.2,21.5,8.29,12.42
"2016-08-23","Lane",37.6,20.1,50.3,0,5.1,15.0,34.0,24.6,31.0,25.6,24.9,10.05,15.01
"2016-08-24","Lane",28.1,16.6,63.9,0,3.5,10.4,30.7,24.8,28.9,26.0,14.9,4.86,6.86
"2016-08-25","Lane",25.0,13.8,79.8,4.57,2.4,6.4,27.9,22.4,26.9,24.2,14.5,3.53,4.59
"2016-08-26","Lane",26.2,14.0,77.9,12.45,2.3,12.7,28.6,21.6,26.8,23.2,16.0,3.71,4.74
"2016-08-27","Lane",30.5,13.7,73.5,14.22,3.6,12.0,27.6,19.4,26.0,21.7,22.5,5.75,7.82
"2016-08-28","Lane",30.2,17.6,68.0,0,3.4,10.2,29.4,20.9,27.1,22.3,19.4,5.57,7.67
"2016-08-29","Lane",24.8,17.5,90.5,2.03,1.7,6.5,26.5,21.7,25.1,22.8,9.8,2.40,2.89
"2016-08-30","Lane",24.9,17.9,90.4,0.51,1.1,5.5,26.0,21.6,24.9,22.5,9.6,2.22,2.55
"2016-08-31","Lane",27.1,16.8,91.9,6.35,1.5,7.4,29.0,21.0,26.4,22.2,16.4,3.50,4.15
"2016-09-01","Lane",26.5,14.8,80.7,0.25,2.1,6.1,26.0,20.5,24.9,22.3,14.9,3.49,4.44
"2016-09-02","Lane",26.9,12.9,77.8,0,4.8,10.6,26.1,18.3,24.7,20.3,17.7,4.49,6.20
"2016-09-03","Lane",31.4,19.0,72.6,0,7.9,14.3,29.0,21.1,26.7,22.0,18.6,6.70,9.86
"2016-09-04","Lane",33.5,20.1,67.3,0,8.3,17.0,30.2,22.3,27.8,23.2,19.9,7.62,11.31
"2016-09-05","Lane",34.5,21.6,60.0,0,8.8,14.9,31.6,23.0,28.9,24.0,22.7,9.12,13.66
"2016-09-06","Lane",34.0,18.3,58.5,2.29,6.3,14.1,32.2,24.3,29.7,25.2,20.1,7.55,11.15
"2016-09-07","Lane",29.7,18.2,81.7,0,2.8,8.1,28.4,22.9,27.2,24.3,13.5,3.85,5.13
"2016-09-08","Lane",30.1,18.9,85.3,0,2.5,6.8,30.5,22.7,28.2,23.9,15.1,3.88,4.98
"2016-09-09","Lane",29.7,10.6,80.4,0.25,3.2,12.5,29.0,22.0,27.3,24.4,13.7,4.37,6.21
"2016-09-10","Lane",26.9,5.8,52.7,0,2.3,8.5,29.6,17.9,27.0,20.7,23.8,5.30,7.47
"2016-09-11","Lane",33.6,12.9,52.5,0,5.8,11.1,29.6,19.2,27.0,21.3,22.4,8.67,13.21
"2016-09-12","Lane",26.0,13.9,71.4,0,5.1,9.5,27.1,22.2,25.9,23.3,15.9,4.87,7.08
"2016-09-13","Lane",14.9,11.6,90.9,4.83,3.4,11.0,22.6,17.8,24.1,19.6,5.4,1.35,1.73
"2016-09-14","Lane",25.0,10.0,84.5,0.25,2.9,8.2,23.3,16.6,21.8,18.4,11.9,3.20,4.40
"2016-09-15","Lane",32.3,15.3,65.3,0,5.3,13.3,27.5,18.7,24.9,19.8,19.9,7.20,10.76
"2016-09-16","Lane",27.5,11.2,65.5,0,2.8,8.4,27.9,18.6,25.4,20.4,21.9,5.14,7.15
"2016-09-17","Lane",28.4,8.7,70.1,4.06,2.8,13.0,27.0,17.6,24.4,19.7,16.5,4.93,7.18
"2016-09-18","Lane",34.0,9.7,64.4,0.25,2.1,7.4,28.2,17.0,25.3,18.9,21.6,5.73,8.19
"2016-09-19","Lane",36.2,11.3,49.2,0,2.1,6.7,29.8,17.5,26.6,19.6,21.3,6.16,8.96
"2016-09-20","Lane",36.8,15.4,46.2,0,5.4,13.5,28.4,20.2,26.1,21.6,18.3,9.57,15.07
"2016-09-21","Lane",34.8,22.2,47.0,0,7.1,14.1,27.8,22.8,26.1,23.4,12.2,8.95,14.21
"2016-09-22","Lane",35.6,18.2,44.9,0,5.8,14.8,29.9,22.1,27.5,23.1,19.6,8.90,13.76
"2016-09-23","Lane",32.3,17.3,54.3,0,8.0,15.2,29.0,22.1,27.1,23.4,20.0,8.54,13.18
"2016-09-24","Lane",26.5,10.9,63.1,1.78,2.5,12.4,27.5,20.5,25.8,22.3,16.7,4.32,6.15
"2016-09-25","Lane",24.7,5.3,49.4,0,4.0,11.0,25.8,18.0,24.3,20.3,20.8,5.56,8.37
"2016-09-26","Lane",28.0,2.3,44.4,0,1.8,6.9,26.5,15.4,24.1,18.3,20.4,4.53,6.52
"2016-09-27","Lane",31.2,7.2,43.7,0,1.9,7.8,27.8,16.9,25.1,19.1,20.1,4.88,7.03
"2016-09-28","Lane",28.0,8.1,48.5,0,2.2,7.6,27.2,17.5,24.9,19.6,20.0,4.66,6.67
"2016-09-29","Lane",23.5,3.8,56.1,0,2.4,6.9,25.8,16.3,23.7,18.9,19.4,4.04,5.78
"2016-09-30","Lane",25.2,6.2,59.7,0,4.3,11.0,24.0,16.6,22.5,18.7,16.9,4.82,7.22
"2016-10-01","Lane",26.8,7.6,59.8,0,3.6,9.9,24.4,17.1,22.8,18.9,14.8,4.43,6.57
"2016-10-02","Lane",28.9,9.2,65.8,0,3.9,11.0,26.1,17.6,23.8,19.2,18.3,5.05,7.41
"2016-10-03","Lane",31.3,15.0,55.2,0,9.7,19.7,24.8,19.3,23.3,20.3,14.1,8.65,13.78
"2016-10-04","Lane",24.9,7.9,41.2,0,3.4,11.6,24.9,18.4,23.4,20.3,18.1,5.16,7.85
"2016-10-05","Lane",25.7,2.1,48.2,0,2.6,8.8,24.2,15.3,22.3,17.7,18.6,4.62,6.95
"2016-10-06","Lane",21.4,3.7,80.8,0,4.7,13.3,21.7,15.8,21.0,18.3,12.6,3.33,4.94
"2016-10-07","Lane",20.7,-2.6,56.9,0,2.1,6.7,22.0,12.6,20.2,15.5,18.9,3.52,5.15
"2016-10-08","Lane",25.8,5.3,49.8,0,4.8,12.4,21.5,13.6,19.9,15.8,17.0,5.59,8.68
"2016-10-09","Lane",25.3,10.0,60.9,0,6.2,13.5,22.2,15.6,20.5,16.9,16.0,4.76,7.19
"2016-10-10","Lane",28.1,11.8,66.6,0,4.0,10.1,23.9,17.2,21.7,18.2,14.5,5.02,7.65
"2016-10-11","Lane",26.2,9.5,62.4,0,3.4,12.1,23.1,16.5,21.3,18.0,14.2,4.55,6.93
"2016-10-12","Lane",13.8,2.2,67.2,0,4.3,12.8,20.0,14.7,19.7,16.9,15.4,2.76,4.05
"2016-10-13","Lane",17.4,0.6,68.4,0,4.0,10.7,17.9,12.5,17.3,14.8,12.2,2.85,4.26
"2016-10-14","Lane",29.6,4.0,68.5,0,5.6,11.7,21.3,12.9,19.2,14.8,15.8,6.59,10.45
"2016-10-15","Lane",30.5,10.7,61.2,0,3.6,10.7,23.1,16.2,20.8,17.2,14.3,5.35,8.28
"2016-10-16","Lane",35.8,3.5,46.7,0,2.2,9.0,23.6,14.0,21.0,16.1,16.4,5.66,9.01
"2016-10-17","Lane",33.5,6.3,42.9,0,3.7,13.3,22.1,14.8,20.3,16.6,12.5,6.92,11.22
"2016-10-18","Lane",22.3,3.3,37.9,0,2.0,6.9,22.3,13.6,20.2,15.9,16.3,3.49,5.28
"2016-10-19","Lane",21.0,2.5,57.5,0,2.4,9.1,20.5,12.9,19.0,15.2,14.8,3.06,4.51
"2016-10-20","Lane",17.4,1.2,63.0,0,2.3,7.7,19.6,11.9,18.0,14.3,16.3,2.75,4.02
"2016-10-21","Lane",26.1,0.6,46.3,0,3.0,10.2,20.3,11.2,18.0,13.5,15.8,4.85,7.71
"2016-10-22","Lane",30.3,1.5,43.8,0,3.9,12.6,20.4,11.0,18.2,13.4,15.8,6.30,10.16
"2016-10-23","Lane",23.6,4.2,46.7,0,3.4,9.9,20.1,13.1,18.3,14.7,15.6,4.23,6.59
"2016-10-24","Lane",24.4,2.7,59.6,0,2.7,7.4,20.0,11.6,18.0,13.8,14.3,3.37,5.06
"2016-10-25","Lane",30.0,10.9,61.2,0,3.9,10.2,21.2,14.9,19.0,15.7,12.8,5.35,8.48
"2016-10-26","Lane",26.9,6.4,48.5,0,2.5,7.9,21.7,14.0,19.4,15.6,15.0,3.98,6.16
"2016-10-27","Lane",28.6,4.1,49.5,0,5.3,14.0,21.0,13.0,18.9,14.9,14.6,6.23,10.04
"2016-10-28","Lane",31.6,13.5,41.7,0,4.3,11.2,22.4,15.7,20.0,16.6,12.1,6.55,10.66
"2016-10-29","Lane",28.5,6.7,50.1,0,3.9,10.3,22.0,15.0,20.0,16.6,14.0,5.23,8.35
"2016-10-30","Lane",20.3,7.1,72.0,0,3.5,8.1,21.1,15.0,19.2,16.4,13.0,2.96,4.47
"2016-10-31","Lane",31.6,10.2,50.7,0,4.8,10.8,21.4,15.0,19.4,16.2,10.7,6.57,10.71
"2016-11-01","Lane",23.9,7.7,37.8,0,2.4,6.6,19.7,14.1,18.3,15.8,9.1,3.44,5.43
"2016-11-02","Lane",21.7,5.7,67.1,0,2.7,8.7,18.7,13.9,17.7,15.4,9.3,2.51,3.78
"2016-11-03","Lane",24.0,1.8,59.5,0,1.4,3.8,20.4,11.5,18.2,13.9,13.7,2.48,3.73
"2016-11-04","Lane",22.2,1.4,52.9,0,2.3,7.7,18.6,11.2,17.1,13.5,11.3,3.00,4.70
"2016-11-05","Lane",21.0,-0.1,66.7,0,3.9,9.4,17.6,10.8,16.3,13.2,10.9,3.42,5.42
"2016-11-06","Lane",15.0,11.2,92.0,0,5.5,10.5,15.8,14.6,15.7,15.2,3.6,0.99,1.37
"2016-11-07","Lane",16.6,6.2,89.7,0,3.3,9.6,16.2,13.4,16.0,14.9,3.8,1.28,1.84
"2016-11-08","Lane",16.5,-2.5,73.5,0,2.4,8.4,16.5,10.2,15.5,12.6,13.8,2.35,3.64
"2016-11-09","Lane",17.4,-5.4,66.3,0,3.1,7.7,15.2,7.3,14.1,10.4,13.8,2.93,4.68
"2016-11-10","Lane",25.4,-5.5,49.9,0,2.7,6.7,16.4,7.1,14.5,10.0,13.6,4.22,6.95
"2016-11-11","Lane",14.5,-2.5,61.6,0,3.1,8.6,14.6,8.8,13.7,11.1,12.6,2.49,3.94
"2016-11-12","Lane",15.6,-6.9,57.5,0,3.2,8.3,13.4,5.8,12.3,8.8,13.0,2.94,4.75
"2016-11-13","Lane",23.3,-0.8,50.9,0,3.7,8.0,14.9,7.1,13.1,9.2,12.6,4.17,6.81
"2016-11-14","Lane",23.3,0.1,48.3,0,2.9,9.2,15.8,8.0,13.9,10.0,12.2,3.69,6.02
"2016-11-15","Lane",26.4,2.5,38.7,0,2.4,8.6,17.1,8.5,14.7,10.4,12.4,3.84,6.36
"2016-11-16","Lane",30.4,2.0,33.8,0,5.2,15.6,16.9,9.1,14.7,10.8,10.7,7.39,12.36
"2016-11-17","Lane",17.0,0.9,61.6,0,4.1,10.2,14.7,10.7,14.0,12.4,7.4,2.93,4.71
"2016-11-18","Lane",6.5,-9.4,64.5,0,5.9,13.4,10.8,5.7,12.4,9.0,12.3,2.12,3.40
"2016-11-19","Lane",9.8,-11.6,54.3,0,4.5,12.2,9.6,2.8,9.4,6.4,12.0,2.51,4.07
"2016-11-20","Lane",15.7,-5.4,48.8,0,1.8,5.7,12.0,4.3,10.5,6.7,11.3,2.02,3.25
"2016-11-21","Lane",15.6,-2.1,50.6,0,3.2,10.2,11.0,6.3,10.3,8.1,4.7,2.42,3.87
"2016-11-22","Lane",10.4,3.1,76.8,0,5.5,11.8,9.0,7.6,9.7,8.9,3.4,1.44,2.21
"2016-11-23","Lane",14.0,-3.0,57.5,0,2.8,8.3,12.4,5.5,10.9,7.6,11.8,2.16,3.47
"2016-11-24","Lane",16.0,-3.7,61.1,0,4.2,13.4,10.8,5.0,9.9,7.2,10.4,2.87,4.66
"2016-11-25","Lane",13.9,-7.4,57.4,0,3.6,9.1,10.0,3.0,9.1,5.8,11.5,2.75,4.51
"2016-11-26","Lane",16.7,-4.4,46.9,0,3.8,7.8,10.4,3.6,9.2,5.9,11.6,3.41,5.67
"2016-11-27","Lane",20.0,1.0,63.3,0.25,7.4,19.4,11.7,6.8,10.4,7.7,7.7,5.15,8.47
"2016-11-28","Lane",15.0,-1.9,38.0,0,3.4,10.0,10.8,4.8,9.6,6.7,9.9,2.99,4.94
"2016-11-29","Lane",8.4,-4.7,53.1,0,4.9,13.8,7.8,3.7,8.4,6.1,8.1,2.14,3.45
"2016-11-30","Lane",10.3,-8.7,42.7,0,4.2,12.6,8.3,2.7,7.7,5.2,11.2,2.61,4.31
"2016-12-01","Lane",10.4,-10.6,44.9,0,1.4,4.5,8.6,0.5,7.2,3.3,10.1,1.40,2.26
"2016-12-02","Lane",9.0,-10.7,50.5,0,1.6,4.5,6.7,-0.1,5.9,2.8,7.1,1.37,2.18
"2016-12-03","Lane",1.7,-1.2,88.1,0.51,1.5,5.9,4.4,3.4,5.0,4.5,1.5,0.64,0.87
"2016-12-04","Lane",11.4,-7.4,62.2,0,3.1,9.1,7.1,0.5,6.1,3.1,11.1,2.09,3.43
"2016-12-05","Lane",15.5,-2.1,53.4,0,5.3,12.2,8.9,2.1,7.2,3.7,10.6,3.28,5.40
"2016-12-06","Lane",3.5,-12.5,47.0,0,2.3,9.5,5.9,-0.4,5.8,2.7,10.0,1.35,2.19
"2016-12-07","Lane",-2.5,-18.0,71.6,0,3.5,9.0,2.5,-0.2,4.1,2.5,4.3,0.84,1.31
"2016-12-08","Lane",-4.5,-19.9,65.6,0.51,2.1,6.7,1.9,-3.2,2.5,0.2,10.9,0.67,1.05
"2016-12-09","Lane",3.4,-12.5,64.8,0,4.8,11.1,2.6,-3.3,2.2,-0.3,9.3,1.27,2.03
"2016-12-10","Lane",4.5,-10.1,76.2,0,3.6,8.9,2.8,-2.3,2.3,-0.2,7.6,1.03,1.61
"2016-12-11","Lane",3.4,-6.8,70.3,0,3.3,12.5,2.2,-0.5,2.3,1.0,3.9,1.15,1.80
"2016-12-12","Lane",4.9,-9.5,62.9,0,2.3,6.2,2.1,-1.9,1.9,0.2,4.0,1.09,1.70
"2016-12-13","Lane",-1.5,-14.0,66.7,0,2.6,7.0,2.2,-4.0,1.6,-1.2,10.0,0.83,1.30
"2016-12-14","Lane",-2.3,-14.7,54.0,0,2.9,11.2,0,-3.9,0.2,-1.4,7.3,1.05,1.67
"2016-12-15","Lane",0.2,-14.7,46.3,0,5.2,14.0,-0.7,-4.1,-0.6,-1.6,5.9,1.60,2.59
"2016-12-16","Lane",-1.0,-9.3,94.0,0,3.3,9.3,-0.2,-2.7,-0.2,-1.1,2.1,0.53,0.76
"2016-12-17","Lane",-8.9,-27.4,80.5,0,5.0,11.4,-1.8,-5.6,-0.4,-2.4,2.6,0.32,0.49
"2016-12-18","Lane",-5.1,-29.8,68.9,0,3.0,8.2,-2.4,-7.0,-2.0,-3.7,11.1,0.68,1.08
"2016-12-19","Lane",1.5,-22.0,71.0,0,3.6,9.0,-1.2,-6.7,-1.7,-4.1,10.7,1.06,1.71
"2016-12-20","Lane",10.1,-9.6,61.9,0,2.9,6.6,1.5,-4.3,-0.5,-2.8,9.2,1.73,2.83
"2016-12-21","Lane",11.6,-6.8,59.7,0,3.6,12.3,3.1,-2.1,0.6,-1.2,8.9,2.17,3.56
"2016-12-22","Lane",3.7,-8.1,80.8,0.25,3.4,10.9,0.2,-2.9,-0.4,-1.2,2.8,1.17,1.84
"2016-12-23","Lane",13.0,-8.8,69.8,0,5.3,14.2,1.9,-0.8,0.4,-0.5,10.0,2.77,4.57
"2016-12-24","Lane",13.1,-11.8,68.7,0,3.8,10.8,-0.2,-2.8,0,-0.9,10.4,2.16,3.55
"2016-12-25","Lane",15.1,-6.4,76.5,4.06,6.6,22.7,5.2,-0.2,3.4,-0.1,7.1,3.80,6.25
"2016-12-26","Lane",6.0,-12.1,69.2,0,1.6,4.7,0.7,-0.8,1.5,0.2,10.5,0.97,1.54
"2016-12-27","Lane",8.5,-11.2,66.6,0,2.5,8.3,-0.2,-3.3,0.3,-1.2,10.3,1.52,2.48
"2016-12-28","Lane",12.3,-7.6,54.5,0,3.1,10.0,-0.2,-2.0,0.2,-0.7,9.9,2.13,3.51
"2016-12-29","Lane",9.0,-8.4,44.5,0,2.8,9.1,-0.2,-1.2,0.3,-0.1,10.7,2.00,3.34
"2016-12-30","Lane",17.9,-6.6,50.4,0,4.2,9.7,-0.1,-1.8,0.4,-0.5,10.7,3.71,6.22
"2016-12-31","Lane",7.1,-6.8,61.4,0,2.7,10.2,0.3,-0.2,0.9,0.3,10.2,1.39,2.23
